Utilizacion 71.317143 VolCajasEmpacado 94.304189 Duracion[s] 15.107000 Iteraciones 660
0 0 0 0 0 0 70 56 71
1 0 0 0 0 71 70 56 142
2 0 0 0 0 142 70 56 213
3 3 0 0 56 0 60 136 35
4 3 0 0 136 0 60 216 35
5 0 0 0 56 35 70 112 106
6 0 0 0 112 35 70 168 106
7 0 0 0 56 106 70 112 177
8 0 0 0 112 106 70 168 177
9 4 0 0 168 35 82 228 118
10 0 0 0 168 118 56 238 189
11 5 0 70 0 0 151 95 78
12 5 0 70 0 78 151 95 156
13 5 0 70 0 156 151 95 234
14 4 0 70 95 0 152 155 83
15 6 0 82 95 83 222 207 120
16 6 0 82 95 120 222 207 157
17 6 0 82 95 157 222 207 194
18 6 0 82 95 194 222 207 231
19 7 0 151 0 0 271 80 98
20 2 0 222 80 0 359 206 66
21 1 0 222 80 66 364 234 195
22 8 1 151 0 98 263 70 169
23 8 1 151 0 169 263 70 240
24 12 1 222 70 195 282 150 232
25 12 1 222 150 195 282 230 232
26 8 1 271 0 0 383 70 71
27 8 1 383 0 0 495 70 71
28 8 1 271 0 71 383 70 142
29 8 1 383 0 71 495 70 142
30 8 1 271 0 142 383 70 213
31 8 1 383 0 142 495 70 213
32 11 1 263 0 213 290 31 244
33 11 1 263 31 213 290 62 244
34 13 1 282 70 195 352 126 232
35 13 1 282 126 195 352 182 232
36 12 1 364 70 0 401 150 60
37 12 1 364 150 0 401 230 60
38 12 1 364 70 60 424 107 140
39 12 1 364 107 60 424 144 140
40 10 1 401 144 0 524 226 118
41 10 1 524 144 0 647 226 118
42 10 1 647 144 0 770 226 118
43 10 1 770 144 0 893 226 118
44 9 1 495 0 0 605 114 195
45 9 1 605 0 0 715 114 195
46 23 2 282 182 195 371 197 239
47 23 2 282 197 195 371 212 239
48 23 2 282 212 195 371 227 239
49 22 2 290 0 213 370 60 231
50 22 2 370 0 213 450 60 231
51 23 2 450 0 213 494 89 228
52 23 2 352 70 195 367 159 239
53 23 2 364 159 118 453 174 162
54 23 2 453 159 118 542 174 162
55 23 2 542 159 118 631 174 162
56 23 2 631 159 118 720 174 162
57 23 2 720 159 118 809 174 162
58 23 2 809 159 118 898 174 162
59 23 2 494 70 195 583 85 239
60 23 2 583 70 195 672 85 239
61 23 2 494 85 195 583 100 239
62 23 2 583 85 195 672 100 239
63 23 2 494 100 195 583 115 239
64 23 2 583 100 195 672 115 239
65 23 2 367 144 118 456 159 162
66 23 2 456 144 118 545 159 162
67 23 2 545 144 118 634 159 162
68 23 2 634 144 118 723 159 162
69 23 2 723 144 118 812 159 162
70 23 2 812 144 118 901 159 162
71 23 2 367 114 140 456 129 184
72 23 2 367 129 140 456 144 184
73 20 2 367 144 162 479 181 232
74 23 2 495 0 195 584 15 239
75 23 2 584 0 195 673 15 239
76 23 2 495 15 195 584 30 239
77 23 2 584 15 195 673 30 239
78 23 2 495 30 195 584 45 239
79 23 2 584 30 195 673 45 239
80 23 2 495 45 195 584 60 239
81 23 2 584 45 195 673 60 239
82 23 2 672 60 195 687 149 239
83 23 2 371 181 118 460 196 162
84 23 2 460 181 118 549 196 162
85 23 2 371 196 118 460 211 162
86 23 2 460 196 118 549 211 162
87 23 2 371 211 118 460 226 162
88 23 2 460 211 118 549 226 162
89 20 2 371 181 162 483 218 232
90 21 2 479 115 162 559 175 233
91 21 2 559 115 162 639 175 233
92 20 2 483 175 162 595 212 232
93 20 2 595 175 118 665 212 230
94 20 2 665 149 162 777 186 232
95 20 2 665 186 118 735 223 230
96 20 2 715 0 0 752 70 112
97 20 2 715 70 0 752 140 112
98 18 2 752 0 0 862 106 114
99 18 2 752 0 114 862 106 228
100 19 2 777 106 162 857 226 233
101 14 2 862 0 0 1044 116 167
102 14 2 1044 0 0 1226 116 167
103 19 2 862 0 167 982 80 238
104 15 2 898 159 0 1018 239 66
105 15 2 898 159 66 1018 239 132
106 15 2 898 159 132 1018 239 198
107 19 2 982 0 167 1062 120 238
108 16 2 1018 120 0 1128 234 58
109 16 2 1128 120 0 1238 234 58
110 15 2 1018 120 58 1098 240 124
111 18 2 1018 120 124 1128 226 238
112 19 2 1062 0 167 1182 80 238
113 18 2 1128 116 58 1234 230 168
114 19 2 1128 80 168 1248 160 239
115 19 2 1128 160 168 1248 240 239
116 19 2 1226 0 0 1346 80 71
117 19 2 1226 0 71 1346 80 142
118 19 2 1226 0 142 1346 80 213
119 19 2 1248 80 0 1328 200 71
