Utilizacion 80.187543 VolCajasEmpacado 80.546688 Duracion[s] 60.014000 Iteraciones 947
0 1 0 0 0 0 34 110 40
1 1 0 0 110 0 34 220 40
2 1 0 0 0 40 34 110 80
3 1 0 0 110 40 34 220 80
4 1 0 0 0 80 34 110 120
5 1 0 0 110 80 34 220 120
6 1 0 0 0 120 34 110 160
7 1 0 0 110 120 34 220 160
8 1 0 0 0 160 34 110 200
9 1 0 0 110 160 34 220 200
10 6 0 34 0 0 107 52 71
11 6 0 34 52 0 107 104 71
12 6 0 34 104 0 107 156 71
13 6 0 34 0 71 107 52 142
14 6 0 34 52 71 107 104 142
15 6 0 34 104 71 107 156 142
16 6 0 34 0 142 107 52 213
17 6 0 34 52 142 107 104 213
18 6 0 34 104 142 107 156 213
19 7 0 34 156 0 86 233 94
20 7 0 86 156 0 138 233 94
21 7 0 138 156 0 190 233 94
22 4 0 34 156 94 144 227 139
23 4 0 34 156 139 144 227 184
24 2 0 34 156 184 87 228 219
25 2 0 87 156 184 140 228 219
26 9 0 107 0 0 146 26 41
27 9 0 107 26 0 146 52 41
28 9 0 107 0 41 146 26 82
29 9 0 107 26 41 146 52 82
30 9 0 107 0 82 146 26 123
31 9 0 107 26 82 146 52 123
32 9 0 107 0 123 146 26 164
33 9 0 107 26 123 146 52 164
34 9 0 107 0 164 146 26 205
35 9 0 107 26 164 146 52 205
36 4 0 107 52 0 217 97 71
37 4 0 217 52 0 327 97 71
38 4 0 327 52 0 437 97 71
39 4 0 107 97 0 217 142 71
40 4 0 217 97 0 327 142 71
41 4 0 327 97 0 437 142 71
42 8 0 107 52 71 226 148 142
43 0 0 107 52 142 168 95 173
44 0 0 107 95 142 168 138 173
45 0 0 107 52 173 168 95 204
46 0 0 107 95 173 168 138 204
47 0 0 144 148 94 175 209 137
48 5 0 144 148 137 191 215 200
49 5 0 146 0 0 209 47 67
50 5 0 146 0 67 209 47 134
51 5 0 146 0 134 209 47 201
52 2 0 168 47 142 203 119 195
53 9 0 168 119 142 209 145 181
54 5 0 191 148 0 254 215 47
55 5 0 191 148 47 254 215 94
56 5 0 191 148 94 254 215 141
57 5 0 191 148 141 254 215 188
58 0 0 191 119 188 234 180 219
59 0 0 191 180 188 252 223 219
60 3 0 203 47 142 241 111 180
61 3 0 203 47 180 241 111 218
62 5 0 209 0 0 276 47 63
63 5 0 276 0 0 343 47 63
64 5 0 343 0 0 410 47 63
65 3 0 209 0 63 273 38 101
66 8 0 241 38 71 337 109 190
67 15 1 209 0 101 273 38 139
68 15 1 209 0 139 247 38 203
69 17 1 234 111 71 344 145 111
70 19 1 241 38 190 282 77 216
71 17 1 234 111 111 344 145 151
72 18 1 234 111 151 295 142 194
73 18 1 295 111 151 356 142 194
74 19 1 234 111 194 273 152 220
75 19 1 247 0 139 288 26 178
76 19 1 247 0 178 288 26 217
77 19 1 254 152 0 280 193 39
78 19 1 280 152 0 306 193 39
79 14 1 337 0 71 408 110 116
80 14 1 337 0 116 408 110 161
81 14 1 337 0 161 408 110 206
82 18 1 254 193 0 297 224 61
83 18 1 254 152 39 315 183 82
84 18 1 254 152 82 315 183 125
85 18 1 254 152 125 315 183 168
86 18 1 254 152 168 315 183 211
87 13 1 254 183 61 321 230 124
88 13 1 254 183 124 321 230 187
89 18 1 254 183 187 315 226 218
90 12 1 356 110 71 427 162 144
91 12 1 356 110 144 427 162 217
92 16 1 321 145 0 356 217 53
93 16 1 321 145 53 356 217 106
94 16 1 321 145 106 356 217 159
95 16 1 321 142 159 356 214 212
96 12 1 356 162 0 429 214 71
97 12 1 356 162 71 429 214 142
98 12 1 356 162 142 429 214 213
99 14 1 408 0 71 453 110 142
100 14 1 408 0 142 453 110 213
101 11 1 429 142 0 523 219 52
102 11 1 429 142 52 523 219 104
103 11 1 429 142 104 523 219 156
104 11 1 429 142 156 523 219 208
105 11 1 453 0 0 530 94 52
106 11 1 453 0 52 530 94 104
107 11 1 453 0 104 530 94 156
108 11 1 453 0 156 530 94 208
109 13 1 453 94 0 520 141 63
110 13 1 453 94 63 516 141 130
111 13 1 453 94 130 516 141 197
112 13 1 520 94 0 583 141 67
113 13 1 520 94 67 583 141 134
114 13 1 520 94 134 583 141 201
115 13 1 523 141 0 586 208 47
116 12 1 523 141 47 575 214 118
117 16 1 523 141 118 576 213 153
118 16 1 523 141 153 576 213 188
119 16 1 530 0 0 583 72 35
120 16 1 530 0 35 565 72 88
121 16 1 530 0 88 565 72 141
