Utilizacion 70.665725 VolCajasEmpacado 71.853891 Duracion[s] 60.033000 Iteraciones 1486
0 7 0 0 0 0 29 105 57
1 7 0 0 105 0 29 210 57
2 7 0 0 0 57 29 105 114
3 7 0 0 105 57 29 210 114
4 0 0 0 0 114 56 57 136
5 0 0 0 57 114 56 114 136
6 0 0 0 114 114 56 171 136
7 6 0 0 0 136 68 40 188
8 8 0 0 0 188 54 46 215
9 5 0 0 171 114 42 233 178
10 10 0 0 46 136 34 132 161
11 10 0 34 46 136 68 132 161
12 12 0 0 132 136 95 166 201
13 6 0 0 46 161 40 114 213
14 5 0 0 166 178 62 230 220
15 12 0 62 166 0 157 231 34
16 12 0 62 166 34 157 231 68
17 12 0 62 166 68 157 231 102
18 2 0 62 166 102 163 232 163
19 9 0 62 166 163 156 224 189
20 1 0 62 166 189 140 231 210
21 3 0 68 0 0 181 81 51
22 11 0 68 0 51 136 99 74
23 11 0 136 0 51 204 99 74
24 11 0 68 0 74 136 99 97
25 11 0 136 0 74 204 99 97
26 4 0 68 0 97 166 94 142
27 4 0 68 0 142 166 94 187
28 20 1 40 46 187 145 103 216
29 21 1 40 103 161 94 130 207
30 21 1 68 0 187 122 46 214
31 21 1 94 103 0 148 130 46
32 21 1 94 103 46 148 130 92
33 23 1 94 103 92 180 128 126
34 23 1 94 103 126 180 128 160
35 23 1 94 103 160 180 128 194
36 14 1 166 0 97 232 101 158
37 13 1 95 130 0 190 164 65
38 13 1 95 130 65 190 164 130
39 13 1 95 130 130 190 164 195
40 25 1 95 103 195 151 160 217
41 24 1 163 164 0 262 232 23
42 24 1 163 164 23 262 232 46
43 24 1 163 164 46 262 232 69
44 24 1 163 164 69 262 232 92
45 26 1 163 164 92 241 229 113
46 26 1 163 164 113 241 229 134
47 26 1 163 164 134 241 229 155
48 18 1 166 0 158 230 42 220
49 19 1 163 164 155 203 232 207
50 22 1 166 42 158 260 100 184
51 16 1 190 101 0 271 148 54
52 16 1 190 101 54 271 148 108
53 16 1 190 101 108 271 148 162
54 16 1 190 101 162 271 148 216
55 19 1 203 148 155 243 216 207
56 19 1 232 0 0 284 40 68
57 19 1 232 0 68 284 40 136
58 19 1 232 0 136 284 40 204
59 14 1 260 40 0 361 101 66
60 15 1 260 40 66 373 91 147
61 17 1 271 101 0 369 195 45
62 38 2 166 42 184 222 99 206
63 34 2 222 42 184 268 96 211
64 34 2 243 148 92 270 202 138
65 29 2 243 148 138 297 195 219
66 36 2 262 202 0 348 227 34
67 33 2 262 202 34 367 231 91
68 33 2 262 202 91 367 231 148
69 36 2 243 195 148 329 220 182
70 27 2 268 40 147 369 101 213
71 29 2 271 101 45 352 148 99
72 29 2 271 101 99 352 148 153
73 31 2 271 101 153 333 143 217
74 32 2 284 0 0 379 34 65
75 31 2 297 148 45 359 190 109
76 31 2 297 148 109 359 190 173
77 38 2 329 143 173 386 199 195
78 37 2 297 143 195 396 211 218
79 31 2 369 91 0 431 133 64
80 28 2 369 91 64 482 142 145
81 39 2 379 0 0 457 65 21
82 39 2 379 0 21 457 65 42
83 39 2 379 0 42 457 65 63
84 37 2 379 0 63 478 68 86
85 37 2 379 0 86 478 68 109
86 37 2 379 0 109 478 68 132
87 27 2 373 0 132 474 61 198
88 27 2 373 61 145 474 127 206
89 35 2 396 142 0 490 200 26
90 40 2 396 142 26 516 205 54
91 30 2 482 0 0 580 94 45
92 30 2 482 0 45 576 98 90
93 30 2 482 0 90 580 94 135
94 51 3 369 0 198 425 57 220
95 51 3 425 0 198 481 57 220
96 49 3 396 205 0 482 230 34
97 49 3 396 205 34 482 230 68
98 49 3 396 205 68 482 230 102
99 42 3 396 142 54 497 203 120
100 46 3 396 127 145 501 156 202
101 45 3 474 57 135 569 91 200
102 47 3 481 0 135 535 46 162
103 47 3 481 0 162 535 46 189
104 47 3 481 0 189 535 46 216
105 46 3 396 203 102 501 232 159
106 43 3 535 0 135 582 54 216
107 44 3 396 156 120 448 196 188
108 44 3 448 156 120 500 196 188
109 53 3 396 156 188 516 219 216
110 42 3 516 98 0 582 199 61
111 42 3 516 98 61 582 199 122
112 51 3 501 94 122 558 150 144
113 51 3 501 94 144 558 150 166
114 43 3 501 91 166 582 145 213
115 43 3 516 150 122 563 231 176
116 52 3 516 145 176 581 223 197
117 52 3 516 145 197 581 223 218
