Utilizacion 66.666667 VolCajasEmpacado 100.000000 Duracion[s] 0.005000 Iteraciones 2
0 1 0 0 0 0 2 2 3
1 1 0 0 2 0 2 4 3
2 1 0 0 0 3 2 2 6
3 1 0 0 2 3 2 4 6
4 1 0 0 0 6 2 2 9
5 1 0 0 2 6 2 4 9
6 3 0 0 4 0 2 6 6
7 0 0 0 6 0 2 8 4
8 0 0 0 8 0 2 10 4
9 0 0 0 6 4 2 8 8
10 0 0 0 8 4 2 10 8
11 2 0 0 4 6 2 6 8
12 2 0 2 0 0 4 2 2
13 2 0 2 2 0 4 4 2
14 2 0 2 4 0 4 6 2
15 2 0 2 6 0 4 8 2
16 2 0 2 8 0 4 10 2
17 2 0 2 0 2 4 2 4
18 2 0 2 2 2 4 4 4
19 2 0 2 4 2 4 6 4
20 2 0 2 0 4 4 2 6
21 2 0 2 2 4 4 4 6
22 2 0 2 4 4 4 6 6
23 2 0 2 0 6 4 2 8
24 2 0 2 2 6 4 4 8
25 2 0 2 4 6 4 6 8
26 2 0 2 0 8 4 2 10
27 2 0 2 2 8 4 4 10
28 2 0 2 4 8 4 6 10
29 2 0 0 4 8 2 6 10
30 2 0 0 6 8 2 8 10
31 2 0 0 8 8 2 10 10
32 1 0 2 6 2 4 8 5
33 0 0 2 6 5 4 8 9
34 5 1 4 0 0 6 2 3
35 5 1 4 2 0 6 4 3
36 5 1 4 4 0 6 6 3
37 5 1 4 6 0 6 8 3
38 5 1 4 8 0 6 10 3
39 6 1 4 0 3 6 2 5
40 6 1 4 0 5 6 2 7
41 6 1 4 0 7 6 2 9
42 4 1 4 2 3 6 4 7
43 4 1 4 4 3 6 6 7
44 4 1 4 6 3 6 8 7
45 4 1 4 8 3 6 10 7
46 6 1 4 2 7 6 4 9
47 6 1 4 4 7 6 6 9
48 6 1 4 6 7 6 8 9
49 6 1 4 8 7 6 10 9
50 6 1 6 0 0 8 2 2
51 6 1 6 2 0 8 4 2
52 6 1 6 4 0 8 6 2
53 6 1 6 6 0 8 8 2
54 6 1 6 8 0 8 10 2
55 6 1 6 0 2 8 2 4
56 6 1 6 2 2 8 4 4
57 6 1 6 4 2 8 6 4
58 6 1 6 6 2 8 8 4
59 6 1 6 0 4 8 2 6
60 6 1 6 2 4 8 4 6
61 6 1 6 4 4 8 6 6
62 6 1 6 6 4 8 8 6
63 6 1 6 0 6 8 2 8
64 6 1 6 2 6 8 4 8
65 6 1 6 4 6 8 6 8
66 6 1 6 6 6 8 8 8
67 6 1 6 0 8 8 2 10
68 6 1 6 2 8 8 4 10
69 6 1 6 4 8 8 6 10
70 6 1 6 6 8 8 8 10
71 4 1 6 8 2 8 10 6
72 8 2 8 0 0 10 2 3
73 8 2 8 0 3 10 2 6
74 8 2 8 0 6 10 2 9
75 7 2 8 2 0 10 4 4
76 9 2 8 2 4 10 4 6
77 9 2 8 2 6 10 4 8
78 9 2 8 2 8 10 4 10
79 9 2 8 4 0 10 6 2
80 9 2 10 4 0 12 6 2
81 9 2 8 6 0 10 8 2
82 9 2 10 6 0 12 8 2
83 9 2 8 8 0 10 10 2
84 9 2 10 8 0 12 10 2
85 7 2 8 4 2 10 6 6
86 7 2 10 4 2 12 6 6
87 9 2 8 6 2 10 8 4
88 9 2 8 8 2 10 10 4
89 9 2 8 6 4 10 8 6
90 9 2 8 8 4 10 10 6
91 9 2 8 6 6 10 8 8
92 9 2 8 8 6 10 10 8
93 9 2 8 6 8 10 8 10
94 9 2 8 8 8 10 10 10
95 8 2 8 4 6 10 6 9
96 7 2 10 6 2 12 8 6
97 7 2 10 0 0 12 2 4
98 7 2 10 2 0 12 4 4
