Utilizacion 66.890610 VolCajasEmpacado 77.504548 Duracion[s] 50.136000 Iteraciones 8225
0 2 0 0 0 0 69 68 61
1 2 0 69 0 0 138 68 61
2 2 0 0 68 0 69 136 61
3 2 0 69 68 0 138 136 61
4 2 0 0 136 0 69 204 61
5 2 0 69 136 0 138 204 61
6 0 0 0 0 61 154 149 209
7 2 0 0 149 61 68 218 122
8 3 0 0 149 122 123 235 244
9 1 0 138 149 0 199 209 54
10 1 0 138 149 54 199 203 114
11 1 0 138 149 114 199 203 174
12 1 0 138 149 174 199 203 234
13 0 0 154 0 0 308 149 148
14 2 0 154 0 148 223 68 209
15 4 0 199 149 0 294 239 136
16 4 0 294 149 0 389 239 136
17 0 0 308 0 0 462 149 148
18 4 0 389 149 0 484 239 136
19 6 1 0 0 209 43 41 245
20 6 1 43 0 209 86 41 245
21 6 1 86 0 209 129 41 245
22 6 1 129 0 209 172 41 245
23 6 1 0 41 209 43 82 245
24 6 1 43 41 209 86 82 245
25 6 1 86 41 209 129 82 245
26 6 1 0 82 209 43 123 245
27 6 1 43 82 209 86 123 245
28 6 1 86 82 209 129 123 245
29 6 1 154 68 148 197 109 184
30 6 1 154 68 184 197 109 220
31 12 1 197 68 148 264 142 225
32 12 1 223 0 148 297 67 225
33 14 1 264 67 148 305 112 194
34 14 1 264 67 194 310 108 239
35 12 1 264 112 148 331 186 225
36 12 1 331 112 148 398 186 225
37 12 1 398 112 148 465 186 225
38 12 1 297 0 148 374 67 222
39 14 1 310 67 148 355 108 194
40 14 1 310 67 194 356 112 235
41 13 1 374 0 148 424 49 192
42 13 1 374 49 148 424 98 192
43 13 1 374 0 192 424 49 236
44 13 1 374 49 192 424 98 236
45 9 1 462 0 0 560 107 147
46 9 1 560 0 0 658 107 147
47 9 1 658 0 0 756 107 147
48 11 1 462 0 147 548 85 222
49 11 1 548 0 147 634 85 222
50 8 1 484 107 0 600 223 162
51 8 1 600 107 0 716 223 162
52 8 1 716 107 0 832 223 162
53 10 1 756 0 0 956 96 178
54 10 1 956 0 0 1156 96 178
55 7 1 832 96 0 970 232 197
56 10 1 970 96 0 1170 192 178
57 5 1 1170 0 0 1341 180 163
