Utilizacion 65.673222 VolCajasEmpacado 66.604439 Duracion[s] 60.019000 Iteraciones 6561
0 0 0 0 0 0 53 65 73
1 1 0 0 0 73 100 108 112
2 2 1 0 0 112 116 35 179
3 7 2 0 108 0 67 224 35
4 5 2 0 108 35 72 145 99
5 4 2 0 145 35 72 223 93
6 6 2 0 0 179 106 41 214
7 3 2 0 41 112 93 107 138
8 3 2 0 41 138 93 107 164
9 4 2 0 108 99 78 180 157
10 8 3 0 41 164 64 96 197
11 9 3 0 107 157 72 171 194
12 10 4 64 41 164 97 105 219
13 11 4 0 180 93 72 217 157
14 12 4 78 108 0 156 166 72
15 12 4 78 166 0 156 224 72
16 13 5 72 180 72 178 221 107
17 14 5 72 180 107 188 215 174
18 14 5 78 108 72 194 175 107
19 15 5 78 108 107 179 147 163
20 18 6 0 105 194 66 198 220
21 16 6 72 107 163 188 174 198
22 17 6 100 41 0 172 105 37
23 19 7 66 174 174 130 229 207
24 20 7 100 41 37 172 105 74
25 21 7 116 0 74 224 100 113
26 23 8 97 41 113 154 98 220
27 22 8 116 0 113 232 35 180
28 24 9 130 174 174 231 230 213
29 25 9 154 35 113 232 107 171
30 29 10 106 0 180 212 41 215
31 28 10 154 41 171 226 105 208
32 27 10 194 107 0 301 164 57
33 27 10 194 107 57 301 164 114
34 28 10 188 107 114 260 171 151
35 26 10 231 171 0 303 229 78
36 30 10 232 0 0 340 100 39
37 34 11 188 107 151 261 160 216
38 35 11 231 171 78 303 229 156
39 31 11 231 160 156 324 226 182
40 32 11 232 0 39 288 101 78
41 33 11 232 0 78 340 100 117
42 36 12 231 160 182 337 201 217
43 37 13 232 0 117 269 64 189
44 38 14 226 0 189 292 93 215
45 39 14 292 0 117 331 101 173
46 40 15 292 0 173 358 93 199
47 42 16 301 101 0 417 136 67
48 41 16 301 101 67 402 140 123
49 44 17 261 101 123 362 157 162
50 43 17 337 157 0 430 223 26
51 45 17 358 0 0 466 100 39
52 47 18 337 157 26 401 229 63
53 46 18 337 157 63 430 223 89
54 48 19 337 157 89 402 230 142
55 49 20 337 157 142 409 215 220
56 51 21 261 101 162 362 157 201
57 53 21 358 0 39 465 57 96
58 52 21 358 0 96 466 100 135
59 50 21 358 0 135 424 93 161
60 54 22 358 0 161 466 100 200
61 55 22 417 100 0 524 157 57
62 56 23 362 100 123 417 133 187
63 57 24 417 100 57 490 153 122
64 58 24 409 133 122 515 168 163
65 59 24 430 168 0 508 226 72
66 60 25 409 133 163 515 168 204
67 63 26 430 168 72 537 225 129
68 62 26 409 168 129 525 203 196
69 61 26 466 0 0 559 66 26
70 64 27 466 0 26 538 64 63
71 65 27 466 0 63 574 100 102
72 64 27 466 0 102 530 37 174
73 66 28 466 37 102 539 90 167
74 68 29 466 37 167 530 109 204
75 67 29 537 100 0 572 216 67
76 69 30 515 109 67 587 167 145
77 71 30 515 109 145 548 164 209
78 70 30 539 0 102 578 101 158
79 73 31 537 167 67 574 231 139
80 72 31 548 101 145 583 217 212
