Utilizacion 79.833474 VolCajasEmpacado 80.914654 Duracion[s] 60.006000 Iteraciones 6879
0 3 0 0 0 0 58 90 115
1 3 0 0 90 0 58 180 115
2 2 0 0 0 115 82 57 215
3 4 0 0 180 0 68 233 20
4 4 0 0 180 20 68 233 40
5 0 0 0 180 40 78 217 109
6 1 0 0 180 109 119 227 180
7 2 0 0 57 115 57 139 215
8 6 1 58 57 0 177 128 47
9 6 1 58 128 0 177 175 71
10 5 1 58 57 47 111 125 67
11 7 1 58 57 67 140 114 167
12 7 1 58 114 71 140 171 171
13 7 1 82 0 0 164 57 100
14 8 2 57 57 171 128 176 218
15 11 2 0 176 180 68 229 200
16 10 2 82 0 100 164 57 200
17 9 2 128 175 0 218 233 115
18 12 3 0 176 200 68 229 220
19 15 3 119 176 115 219 233 197
20 14 3 164 0 0 283 47 71
21 14 3 164 0 71 283 47 142
22 14 3 164 0 142 283 47 213
23 16 3 177 47 0 267 162 58
24 16 3 267 47 0 357 162 58
25 13 3 140 57 58 218 94 127
26 13 3 140 57 127 218 94 196
27 13 3 140 94 71 177 172 140
28 19 4 140 94 140 209 172 177
29 19 4 140 94 177 209 172 214
30 20 4 209 94 58 328 165 105
31 20 4 209 94 105 328 165 152
32 20 4 209 94 152 328 165 199
33 20 4 218 47 58 337 94 129
34 17 4 219 165 0 334 223 90
35 18 4 219 165 90 301 222 190
36 18 4 334 162 0 416 219 100
37 21 5 128 172 197 196 225 217
38 22 5 218 47 129 337 94 200
39 21 5 209 47 200 262 115 220
40 21 5 209 115 199 277 168 219
41 22 5 283 0 0 402 47 71
42 22 5 402 0 0 521 47 71
43 22 5 283 0 71 402 47 142
44 23 5 301 165 100 416 223 190
45 24 6 219 168 190 287 221 210
46 24 6 262 47 200 315 115 220
47 24 6 277 115 199 345 168 219
48 24 6 287 168 190 355 221 210
49 26 6 283 0 142 402 47 213
50 27 6 357 47 0 414 147 82
51 27 6 414 47 0 471 147 82
52 27 6 471 47 0 528 147 82
53 28 6 337 47 82 427 105 197
54 24 6 337 47 197 405 100 217
55 25 6 345 105 82 423 142 151
56 25 6 345 105 151 423 142 220
57 26 6 402 0 71 521 47 142
58 26 6 402 0 142 521 47 213
59 26 6 416 147 0 535 218 47
60 33 7 355 142 190 408 210 210
61 30 7 423 105 82 513 163 197
62 31 7 416 163 47 516 220 129
63 31 7 416 163 129 516 220 211
64 31 7 427 47 82 509 104 182
65 29 7 516 147 47 553 225 116
66 31 7 528 0 0 585 82 100
67 32 7 521 0 100 568 119 171
68 32 7 516 47 171 587 166 218
