Utilizacion 71.317143 VolCajasEmpacado 94.304189 Duracion[s] 10.133000 Iteraciones 417
0 5 0 0 0 0 95 81 78
1 5 0 0 0 78 95 81 156
2 5 0 0 0 156 95 81 234
3 1 0 0 81 0 154 223 129
4 6 0 0 81 129 140 193 166
5 6 0 0 81 166 140 193 203
6 6 0 0 81 203 140 193 240
7 3 0 95 0 0 155 80 35
8 3 0 95 0 35 155 80 70
9 7 0 95 0 70 215 80 168
10 0 0 95 0 168 165 56 239
11 0 0 165 0 168 235 56 239
12 4 0 154 80 0 236 140 83
13 4 0 154 140 0 236 200 83
14 0 0 154 80 83 210 150 154
15 0 0 154 150 83 210 220 154
16 0 0 140 80 154 210 136 225
17 0 0 140 136 154 210 192 225
18 0 0 235 0 0 291 70 71
19 0 0 291 0 0 347 70 71
20 6 0 236 0 71 348 140 108
21 2 0 215 56 108 341 193 174
22 8 1 210 56 174 322 126 245
23 8 1 210 126 174 322 196 245
24 12 1 235 0 108 315 37 168
25 12 1 210 200 0 270 237 80
26 12 1 210 200 80 270 237 160
27 12 1 210 200 160 270 237 240
28 13 1 235 0 168 305 56 205
29 13 1 235 0 205 305 56 242
30 11 1 270 196 0 297 227 31
31 11 1 270 196 31 301 223 62
32 12 1 270 196 62 330 233 142
33 12 1 270 196 142 350 233 202
34 9 1 348 0 0 462 110 195
35 9 1 462 0 0 576 110 195
36 10 1 348 110 0 471 192 118
37 10 1 348 110 118 471 192 236
38 8 1 471 110 0 541 222 71
39 10 1 471 110 71 594 192 189
40 8 1 576 0 0 688 70 71
41 8 1 688 0 0 800 70 71
42 8 1 800 0 0 912 70 71
43 8 1 912 0 0 1024 70 71
44 8 1 1024 0 0 1136 70 71
45 10 1 576 0 71 699 82 189
46 23 2 270 196 202 359 240 217
47 23 2 305 0 195 394 15 239
48 23 2 394 0 195 483 15 239
49 23 2 483 0 195 572 15 239
50 23 2 305 15 195 394 30 239
51 23 2 394 15 195 483 30 239
52 23 2 483 15 195 572 30 239
53 23 2 305 30 195 394 45 239
54 23 2 394 30 195 483 45 239
55 23 2 483 30 195 572 45 239
56 23 2 322 45 195 411 89 210
57 22 2 322 45 210 402 105 228
58 23 2 322 45 228 411 89 243
59 23 2 359 222 0 403 237 89
60 23 2 402 89 195 491 104 239
61 23 2 403 222 0 492 237 44
62 23 2 411 45 195 500 60 239
63 23 2 411 60 195 500 75 239
64 20 2 471 110 189 541 222 226
65 22 2 471 104 226 531 184 244
66 23 2 471 184 226 560 228 241
67 23 2 491 75 195 580 90 239
68 23 2 500 45 195 589 60 239
69 23 2 500 60 195 589 75 239
70 23 2 531 90 195 620 105 239
71 23 2 541 110 189 630 125 233
72 23 2 541 125 189 630 140 233
73 23 2 541 140 189 630 155 233
74 23 2 541 155 189 630 170 233
75 23 2 560 192 0 649 236 15
76 20 2 560 192 15 672 229 85
77 23 2 560 192 85 575 236 174
78 23 2 575 192 85 590 236 174
79 23 2 590 192 85 605 236 174
80 23 2 605 192 85 620 236 174
81 23 2 620 192 85 635 236 174
82 23 2 635 192 85 650 236 174
83 23 2 650 192 85 665 236 174
84 23 2 576 0 189 665 15 233
85 23 2 576 15 189 665 30 233
86 23 2 576 30 189 665 45 233
87 23 2 589 45 189 678 60 233
88 23 2 589 60 189 678 75 233
89 23 2 678 0 189 693 89 233
90 16 2 699 0 71 813 110 129
91 20 2 665 89 129 735 126 241
92 20 2 735 89 129 805 126 241
93 21 2 630 126 0 710 186 71
94 19 2 699 0 129 819 80 200
95 20 2 693 0 200 805 70 237
96 21 2 630 126 71 710 186 142
97 20 2 630 126 142 742 163 212
98 20 2 672 186 0 742 223 112
99 20 2 665 186 112 735 223 224
100 18 2 742 126 0 852 232 114
101 18 2 742 126 114 852 232 228
102 15 2 819 0 71 939 80 137
103 15 2 939 0 71 1059 80 137
104 15 2 1059 0 71 1179 80 137
105 19 2 819 0 137 899 120 208
106 14 2 852 120 0 1034 236 167
107 19 2 852 120 167 932 240 238
108 19 2 899 0 137 979 120 208
109 19 2 932 120 167 1012 240 238
110 15 2 979 0 137 1059 120 203
111 14 2 1034 120 0 1216 236 167
112 16 2 1059 0 137 1169 114 195
113 19 2 1059 114 167 1179 194 238
114 19 2 1179 0 0 1259 120 71
115 19 2 1259 0 0 1339 120 71
116 19 2 1179 0 71 1259 120 142
117 19 2 1259 0 71 1339 120 142
118 18 2 1216 120 0 1322 234 110
119 18 2 1216 120 110 1326 234 216
