Utilizacion 66.666667 VolCajasEmpacado 100.000000 Duracion[s] 0.097000 Iteraciones 59
0 0 0 0 0 0 5 2 2
1 0 0 0 0 2 5 2 4
2 0 0 0 0 4 5 2 6
3 0 0 0 0 6 5 2 8
4 2 0 0 0 8 4 2 10
5 1 0 0 2 0 3 4 3
6 1 0 0 2 3 3 4 6
7 1 0 0 2 6 3 4 9
8 0 0 0 4 0 5 6 2
9 0 0 0 4 2 5 6 4
10 0 0 0 4 4 5 6 6
11 0 0 0 4 6 5 6 8
12 0 0 0 4 8 5 6 10
13 3 0 0 6 0 5 9 3
14 3 0 0 6 3 5 9 6
15 4 1 5 0 0 10 2 2
16 4 1 5 0 2 10 2 4
17 4 1 5 0 4 10 2 6
18 4 1 5 0 6 10 2 8
19 4 1 5 0 8 10 2 10
20 7 1 5 2 0 10 5 3
21 7 1 5 2 3 10 5 6
22 7 1 5 2 6 10 5 9
23 4 1 5 5 0 10 7 2
24 4 1 5 7 0 10 9 2
25 7 1 5 5 2 8 10 5
26 7 1 8 5 2 11 10 5
27 4 1 5 5 5 7 10 7
28 5 1 5 0 0 7 3 3
29 6 1 5 0 3 7 4 5
30 4 1 5 4 0 10 6 2
31 9 2 11 0 0 13 4 2
32 8 2 11 4 0 13 9 2
33 8 2 13 0 0 15 5 2
34 8 2 13 0 2 15 5 4
35 8 2 13 0 4 15 5 6
36 8 2 13 0 6 15 5 8
37 8 2 11 0 2 13 5 4
38 8 2 11 0 4 13 5 6
39 8 2 11 0 6 13 5 8
40 10 2 11 5 2 14 10 5
