Utilizacion 81.572921 VolCajasEmpacado 85.022635 Duracion[s] 60.004000 Iteraciones 5198
0 2 0 0 0 0 55 81 92
1 2 0 55 0 0 110 81 92
2 2 0 110 0 0 165 81 92
3 2 0 165 0 0 220 81 92
4 0 0 0 0 92 33 81 120
5 4 0 0 0 120 25 110 163
6 4 0 0 0 163 25 110 206
7 3 0 0 110 0 73 230 99
8 3 0 0 110 99 73 230 198
9 1 0 33 0 92 141 76 122
10 1 0 33 0 122 141 76 152
11 1 0 33 0 152 141 76 182
12 1 0 33 0 182 141 76 212
13 3 0 73 81 0 193 154 99
14 3 0 73 154 0 193 227 99
15 1 0 73 76 99 181 152 129
16 1 0 73 76 129 181 152 159
17 1 0 73 76 159 181 152 189
18 1 0 73 76 189 181 152 219
19 3 0 73 152 99 193 225 198
20 9 1 141 0 92 240 73 212
21 7 1 193 81 0 301 157 30
22 7 1 193 81 30 301 157 60
23 7 1 193 81 60 301 157 90
24 7 1 193 81 90 301 157 120
25 7 1 193 81 120 301 157 150
26 7 1 193 81 150 301 157 180
27 7 1 193 81 180 301 157 210
28 7 1 193 157 0 301 233 30
29 7 1 193 157 30 301 233 60
30 9 1 193 157 60 313 230 159
31 5 1 193 157 159 303 182 202
32 6 1 193 182 159 274 210 192
33 8 1 240 0 0 332 81 55
34 8 1 332 0 0 424 81 55
35 8 1 424 0 0 516 81 55
36 8 1 240 0 55 332 81 110
37 8 1 240 0 110 332 81 165
38 8 1 240 0 165 332 81 220
39 9 1 301 81 0 421 154 99
40 14 2 193 182 192 303 225 217
41 13 2 301 81 99 382 114 127
42 13 2 301 114 99 382 147 127
43 12 2 301 81 127 382 136 219
44 12 2 313 154 0 394 209 92
45 11 2 313 154 92 412 227 212
46 13 2 332 0 55 365 81 83
47 10 2 365 0 55 473 76 85
48 14 2 332 0 85 442 43 110
49 16 3 332 43 85 413 76 113
50 18 3 382 0 113 437 92 194
51 15 3 332 0 194 442 43 219
52 17 3 412 154 0 520 230 30
53 17 3 412 154 30 520 230 60
54 17 3 412 154 60 520 230 90
55 17 3 412 154 90 520 230 120
56 18 3 442 0 85 497 81 177
57 18 3 421 92 0 513 147 81
58 18 3 421 92 81 513 147 162
59 16 3 382 92 162 463 125 190
60 16 3 382 92 190 463 125 218
61 19 3 412 147 120 532 220 219
62 18 3 516 0 0 571 92 81
63 19 3 513 0 81 586 120 180
64 20 4 382 43 194 492 86 219
65 21 4 492 0 180 573 33 208
66 21 4 492 33 180 573 66 208
67 21 4 492 66 180 573 99 208
68 21 4 492 99 180 573 132 208
69 21 4 532 132 0 560 213 33
70 23 4 532 132 33 587 224 114
71 23 4 532 132 114 587 224 195
