Utilizacion 83.333333 VolCajasEmpacado 100.000000 Duracion[s] 0.049000 Iteraciones 26
0 0 0 0 0 0 2 3 4
1 0 0 0 3 0 2 6 4
2 0 0 0 6 0 2 9 4
3 0 0 0 0 4 2 3 8
4 0 0 0 3 4 2 6 8
5 0 0 0 6 4 2 9 8
6 2 0 0 0 8 2 2 10
7 2 0 0 2 8 2 4 10
8 2 0 0 4 8 2 6 10
9 2 0 0 6 8 2 8 10
10 2 0 0 8 8 2 10 10
11 1 0 2 0 0 4 4 2
12 1 0 2 4 0 4 8 2
13 2 0 2 0 2 4 2 4
14 2 0 2 2 2 4 4 4
15 2 0 2 4 2 4 6 4
16 2 0 2 6 2 4 8 4
17 2 0 2 0 4 4 2 6
18 2 0 2 2 4 4 4 6
19 2 0 2 4 4 4 6 6
20 2 0 2 6 4 4 8 6
21 2 0 2 0 6 4 2 8
22 2 0 2 2 6 4 4 8
23 2 0 2 4 6 4 6 8
24 2 0 2 6 6 4 8 8
25 2 0 2 0 8 4 2 10
26 2 0 2 8 0 4 10 2
27 2 0 2 2 8 4 4 10
28 1 0 2 4 8 4 8 10
29 2 0 2 8 2 4 10 4
30 2 0 2 8 4 4 10 6
31 4 1 4 0 0 6 4 2
32 4 1 4 4 0 6 8 2
33 4 1 4 0 2 6 4 4
34 4 1 4 4 2 6 8 4
35 5 1 4 0 4 6 2 6
36 5 1 4 2 4 6 4 6
37 5 1 4 4 4 6 6 6
38 5 1 4 6 4 6 8 6
39 5 1 4 0 6 6 2 8
40 5 1 4 2 6 6 4 8
41 5 1 4 4 6 6 6 8
42 5 1 4 6 6 6 8 8
43 5 1 4 0 8 6 2 10
44 5 1 4 2 8 6 4 10
45 5 1 4 4 8 6 6 10
46 5 1 4 6 8 6 8 10
47 3 1 4 8 0 7 10 4
48 5 1 4 8 4 6 10 6
49 5 1 4 8 6 6 10 8
50 5 1 4 8 8 6 10 10
51 3 1 6 0 0 8 3 4
52 3 1 6 3 0 8 6 4
53 3 1 6 0 4 8 3 8
54 3 1 6 3 4 8 6 8
55 5 1 6 6 0 8 8 2
56 5 1 6 0 8 8 2 10
57 5 1 6 6 2 8 8 4
58 5 1 6 6 4 8 8 6
59 5 1 6 6 6 8 8 8
60 5 1 6 6 8 8 8 10
61 5 1 6 8 4 8 10 6
62 5 1 6 8 6 8 10 8
63 8 2 8 0 0 10 2 2
64 8 2 8 2 0 10 4 2
65 8 2 8 4 0 10 6 2
66 8 2 8 6 0 10 8 2
67 8 2 8 8 0 10 10 2
68 7 2 8 0 2 12 2 4
69 6 2 8 0 4 10 3 8
70 8 2 8 0 8 10 2 10
71 6 2 8 3 2 10 6 6
72 6 2 8 6 2 10 9 6
73 8 2 8 2 8 10 4 10
74 8 2 8 4 6 10 6 8
75 8 2 8 6 6 10 8 8
76 8 2 8 8 6 10 10 8
77 8 2 8 4 8 10 6 10
78 8 2 8 6 8 10 8 10
79 8 2 8 8 8 10 10 10
80 8 2 10 0 4 12 2 6
81 8 2 10 0 6 12 2 8
82 8 2 10 0 8 12 2 10
83 8 2 10 2 0 12 4 2
84 8 2 10 2 2 12 4 4
85 8 2 10 2 4 12 4 6
86 8 2 10 2 6 12 4 8
87 8 2 10 2 8 12 4 10
88 8 2 10 4 0 12 6 2
