Utilizacion 76.401091 VolCajasEmpacado 77.317309 Duracion[s] 60.108000 Iteraciones 875
0 8 0 0 0 0 67 105 43
1 8 0 0 0 43 67 105 86
2 8 0 0 0 86 67 105 129
3 8 0 0 0 129 67 105 172
4 8 0 0 0 172 67 105 215
5 5 0 0 105 0 80 164 106
6 5 0 0 164 0 80 223 106
7 5 0 0 105 106 80 164 212
8 5 0 0 164 106 80 223 212
9 15 0 67 0 0 136 91 26
10 6 0 67 0 26 130 83 80
11 10 0 67 0 80 130 72 122
12 18 0 67 0 122 92 48 161
13 18 0 92 0 122 117 48 161
14 18 0 67 48 122 92 96 161
15 18 0 92 48 122 117 96 161
16 7 0 67 0 161 151 59 215
17 14 0 67 59 161 136 87 192
18 16 0 67 59 192 138 91 218
19 17 0 80 96 0 151 156 25
20 17 0 80 156 0 151 216 25
21 17 0 80 96 25 151 156 50
22 17 0 80 156 25 151 216 50
23 17 0 80 96 50 151 156 75
24 17 0 80 156 50 151 216 75
25 0 0 80 96 75 136 214 97
26 0 0 80 96 97 136 214 119
27 0 0 80 96 119 136 214 141
28 0 0 80 96 141 136 214 163
29 12 0 80 91 163 112 123 215
30 12 0 112 91 163 144 123 215
31 12 0 80 123 163 112 155 215
32 12 0 112 123 163 144 155 215
33 12 0 80 155 163 112 187 215
34 12 0 112 155 163 144 187 215
35 13 0 80 187 163 145 217 216
36 14 0 138 59 0 207 90 28
37 14 0 138 59 28 207 90 56
38 13 0 138 59 56 203 89 109
39 13 0 138 59 109 203 89 162
40 13 0 138 59 162 203 89 215
41 7 0 151 0 0 235 54 59
42 5 0 151 0 59 231 59 165
43 19 0 151 90 0 188 166 67
44 19 0 151 90 67 188 166 134
45 19 0 151 90 134 188 166 201
46 6 0 151 166 0 234 220 63
47 19 0 151 166 63 227 233 100
48 19 0 151 166 100 227 233 137
49 11 0 145 166 137 182 231 209
50 3 0 182 166 137 256 227 200
51 2 0 188 90 0 267 156 91
52 2 0 188 90 91 267 156 182
53 11 0 188 89 182 260 154 219
54 1 0 188 154 200 273 232 220
55 2 0 235 0 0 301 79 91
56 2 0 235 0 91 301 79 182
57 1 0 203 0 182 281 85 202
58 4 0 267 85 0 341 145 74
59 4 0 341 85 0 415 145 74
60 15 0 267 85 74 358 154 100
61 15 0 267 85 100 358 154 126
62 15 0 267 85 126 358 154 152
63 10 0 267 85 152 339 127 215
64 2 0 273 154 0 364 233 66
65 9 0 273 154 66 382 230 108
66 9 0 273 154 108 382 230 150
67 6 0 273 127 152 356 181 215
68 1 0 301 0 0 386 78 20
69 1 0 301 0 20 386 78 40
70 37 1 273 181 150 312 206 198
71 37 1 273 206 150 312 231 198
72 35 1 281 0 182 307 71 214
73 20 1 307 0 40 383 37 107
74 20 1 307 37 40 383 74 107
75 23 1 312 181 150 417 224 217
76 39 1 307 0 107 392 78 127
77 35 1 307 0 127 378 26 159
78 35 1 307 26 127 378 52 159
79 24 1 307 0 159 391 54 218
80 33 1 307 54 127 376 82 158
81 33 1 307 54 158 376 82 189
82 33 1 307 54 189 376 82 220
83 31 1 339 82 152 371 114 204
84 30 1 358 114 74 423 151 146
85 30 1 358 114 146 430 151 211
86 32 1 371 82 74 436 112 127
87 32 1 371 82 127 436 112 180
88 33 1 371 82 180 440 113 208
89 32 1 382 151 0 447 181 53
90 33 1 382 151 53 451 179 84
91 33 1 382 151 84 451 179 115
92 28 1 392 0 0 455 74 61
93 28 1 392 0 61 455 74 122
94 28 1 392 0 122 455 74 183
95 20 1 391 0 183 458 76 220
96 21 1 417 181 0 489 223 63
97 21 1 489 181 0 561 223 63
98 21 1 417 181 63 489 223 126
99 21 1 489 181 63 561 223 126
100 22 1 417 151 126 526 227 168
101 22 1 417 151 168 526 227 210
102 31 1 430 113 0 482 145 32
103 27 1 440 76 32 514 150 92
104 27 1 440 76 92 514 150 152
105 27 1 440 76 152 514 150 212
106 25 1 458 0 0 541 63 54
107 25 1 458 0 54 541 63 108
108 25 1 458 0 108 541 63 162
109 25 1 458 0 162 541 63 216
110 25 1 514 63 0 577 146 54
111 36 1 514 63 54 585 123 79
112 36 1 514 63 79 585 123 104
113 26 1 514 63 104 573 143 210
114 24 1 526 143 126 580 227 185
