Utilizacion 83.333333 VolCajasEmpacado 100.000000 Duracion[s] 0.197000 Iteraciones 92
0 2 0 0 0 0 2 2 2
1 2 0 0 2 0 2 4 2
2 2 0 0 4 0 2 6 2
3 2 0 0 6 0 2 8 2
4 2 0 0 8 0 2 10 2
5 1 0 0 0 2 2 4 4
6 1 0 0 0 4 2 4 6
7 1 0 0 0 6 2 4 8
8 2 0 0 0 8 2 2 10
9 2 0 0 2 8 2 4 10
10 0 0 0 4 2 2 7 6
11 2 0 0 4 6 2 6 8
12 2 0 0 7 2 2 9 4
13 2 0 0 7 4 2 9 6
14 2 0 0 7 6 2 9 8
15 2 0 0 7 8 2 9 10
16 2 0 0 4 8 2 6 10
17 0 0 2 0 0 4 3 4
18 0 0 2 3 0 4 6 4
19 0 0 2 6 0 4 9 4
20 0 0 2 0 4 4 3 8
21 0 0 2 3 4 4 6 8
22 2 0 2 6 4 4 8 6
23 2 0 2 8 4 4 10 6
24 2 0 2 6 6 4 8 8
25 2 0 2 8 6 4 10 8
26 2 0 2 6 8 4 8 10
27 2 0 2 8 8 4 10 10
28 2 0 2 0 8 4 2 10
29 2 0 2 2 8 4 4 10
30 2 0 2 4 8 4 6 10
31 3 1 4 0 0 7 2 4
32 3 1 4 0 4 7 2 8
33 4 1 4 2 0 8 4 2
34 4 1 4 4 0 8 6 2
35 4 1 4 6 0 8 8 2
36 4 1 4 8 0 8 10 2
37 5 1 4 2 2 6 4 4
38 5 1 4 4 2 6 6 4
39 5 1 4 6 2 6 8 4
40 5 1 4 8 2 6 10 4
41 5 1 4 2 4 6 4 6
42 5 1 4 4 4 6 6 6
43 5 1 4 6 4 6 8 6
44 5 1 4 8 4 6 10 6
45 5 1 4 2 6 6 4 8
46 5 1 4 4 6 6 6 8
47 5 1 4 6 6 6 8 8
48 5 1 4 8 6 6 10 8
49 5 1 4 0 8 6 2 10
50 5 1 4 2 8 6 4 10
51 5 1 4 4 8 6 6 10
52 5 1 4 6 8 6 8 10
53 5 1 4 8 8 6 10 10
54 5 1 6 0 8 8 2 10
55 3 1 6 2 2 8 5 6
56 3 1 6 5 2 8 8 6
57 5 1 6 8 2 8 10 4
58 5 1 6 8 4 8 10 6
59 5 1 6 8 6 8 10 8
60 5 1 6 8 8 8 10 10
61 3 1 6 2 6 8 5 10
62 5 1 6 5 6 8 7 8
63 8 2 8 0 0 10 2 2
64 8 2 8 0 2 10 2 4
65 8 2 8 0 4 10 2 6
66 8 2 8 0 6 10 2 8
67 7 2 8 0 8 10 4 10
68 6 2 8 4 0 11 6 4
69 6 2 8 6 0 11 8 4
70 6 2 8 8 0 11 10 4
71 8 2 8 4 4 10 6 6
72 8 2 8 6 4 10 8 6
73 8 2 8 8 4 10 10 6
74 8 2 8 4 6 10 6 8
75 8 2 8 6 6 10 8 8
76 8 2 8 8 6 10 10 8
77 8 2 8 4 8 10 6 10
78 8 2 8 6 8 10 8 10
79 8 2 8 8 8 10 10 10
80 8 2 10 0 0 12 2 2
81 8 2 10 2 0 12 4 2
82 8 2 10 0 2 12 2 4
83 8 2 10 2 2 12 4 4
84 8 2 10 0 4 12 2 6
85 8 2 10 2 4 12 4 6
86 8 2 10 0 6 12 2 8
87 8 2 10 2 6 12 4 8
88 8 2 10 0 8 12 2 10
