Utilizacion 69.812897 VolCajasEmpacado 59.225514 Duracion[s] 10.429000 Iteraciones 157
0 4 0 0 0 0 77 79 69
1 4 0 0 79 0 77 158 69
2 4 0 0 158 0 77 237 69
3 4 0 0 0 69 77 79 138
4 4 0 0 79 69 77 158 138
5 4 0 0 158 69 77 237 138
6 4 0 0 0 138 77 79 207
7 4 0 0 79 138 77 158 207
8 4 0 0 158 138 77 237 207
9 0 0 0 0 207 65 20 210
10 0 0 0 20 207 65 40 210
11 0 0 0 40 207 65 60 210
12 0 0 0 60 207 65 80 210
13 0 0 0 80 207 65 100 210
14 0 0 0 100 207 65 120 210
15 0 0 0 120 207 65 140 210
16 0 0 0 140 207 65 160 210
17 0 0 0 160 207 65 180 210
18 0 0 0 180 207 65 200 210
19 0 0 0 200 207 65 220 210
20 0 0 0 220 207 65 240 210
21 1 0 0 0 210 20 50 230
22 1 0 0 50 210 20 100 230
23 1 0 0 100 210 20 150 230
24 1 0 0 150 210 20 200 230
25 0 0 0 200 210 65 220 213
26 0 0 0 200 213 65 220 216
27 0 0 0 200 216 65 220 219
28 0 0 0 200 219 65 220 222
29 0 0 0 200 222 65 220 225
30 0 0 0 200 225 65 220 228
31 0 0 0 200 228 65 220 231
32 0 0 0 200 231 65 220 234
33 1 0 0 220 210 50 240 230
34 1 0 20 0 210 70 20 230
35 1 0 20 20 210 70 40 230
36 1 0 20 40 210 70 60 230
37 1 0 20 60 210 70 80 230
38 1 0 20 80 210 70 100 230
39 1 0 20 100 210 70 120 230
40 1 0 20 120 210 70 140 230
41 1 0 20 140 210 70 160 230
42 1 0 20 160 210 70 180 230
43 1 0 20 180 210 70 200 230
44 5 0 77 0 0 274 101 116
45 5 0 77 0 116 274 101 232
46 5 0 77 101 0 178 217 197
47 5 0 178 101 0 279 217 197
48 5 0 279 101 0 380 217 197
49 5 0 380 101 0 481 217 197
50 5 0 481 101 0 582 217 197
51 5 0 582 101 0 683 217 197
52 5 0 683 101 0 784 217 197
53 1 0 77 101 197 97 151 217
54 1 0 77 151 197 97 201 217
55 1 0 70 101 217 90 151 237
56 1 0 70 151 217 90 201 237
57 1 0 77 201 197 127 221 217
58 1 0 65 201 217 115 221 237
59 1 0 97 101 197 147 121 217
60 1 0 147 101 197 197 121 217
61 1 0 197 101 197 247 121 217
62 1 0 247 101 197 297 121 217
63 1 0 297 101 197 347 121 217
64 1 0 347 101 197 397 121 217
65 1 0 397 101 197 447 121 217
66 1 0 447 101 197 497 121 217
67 1 0 97 121 197 147 141 217
68 1 0 147 121 197 197 141 217
69 1 0 197 121 197 247 141 217
70 1 0 247 121 197 297 141 217
71 1 0 297 121 197 347 141 217
72 1 0 347 121 197 397 141 217
73 1 0 397 121 197 447 141 217
74 1 0 447 121 197 497 141 217
75 1 0 97 141 197 147 161 217
76 1 0 147 141 197 197 161 217
77 1 0 197 141 197 247 161 217
78 1 0 247 141 197 297 161 217
79 1 0 297 141 197 347 161 217
80 1 0 347 141 197 397 161 217
81 1 0 397 141 197 447 161 217
82 1 0 447 141 197 497 161 217
83 1 0 97 161 197 147 181 217
84 1 0 147 161 197 197 181 217
85 1 0 197 161 197 247 181 217
86 1 0 247 161 197 297 181 217
87 1 0 297 161 197 347 181 217
88 1 0 347 161 197 397 181 217
89 1 0 397 161 197 447 181 217
90 1 0 447 161 197 497 181 217
91 1 0 97 181 197 147 201 217
92 1 0 147 181 197 197 201 217
93 1 0 197 181 197 247 201 217
94 1 0 247 181 197 297 201 217
95 1 0 297 181 197 347 201 217
96 1 0 347 181 197 397 201 217
97 1 0 397 181 197 447 201 217
98 1 0 447 181 197 497 201 217
99 1 0 127 201 197 177 221 217
100 1 0 177 201 197 227 221 217
