Utilizacion 77.856035 VolCajasEmpacado 78.766934 Duracion[s] 60.008000 Iteraciones 1918
0 4 0 0 0 0 58 109 54
1 4 0 58 0 0 116 109 54
2 4 0 0 109 0 58 218 54
3 4 0 58 109 0 116 218 54
4 0 0 0 0 54 30 94 109
5 0 0 0 94 54 30 188 109
6 8 0 0 188 54 32 219 88
7 8 0 0 0 109 31 32 143
8 8 0 0 32 109 31 64 143
9 8 0 0 64 109 31 96 143
10 8 0 0 96 109 31 128 143
11 6 0 0 128 109 54 222 145
12 6 0 0 128 145 54 222 181
13 6 0 0 128 181 54 222 217
14 7 0 0 0 143 40 83 179
15 7 0 0 0 179 40 83 215
16 9 0 31 83 54 119 122 108
17 9 0 31 83 108 119 122 162
18 9 0 31 83 162 119 122 216
19 3 0 40 0 54 97 83 134
20 3 0 40 0 134 97 83 214
21 1 0 54 122 54 108 213 76
22 9 0 54 122 76 142 176 115
23 9 0 54 176 76 142 230 115
24 3 0 54 122 115 137 179 195
25 6 0 54 179 115 148 233 151
26 0 0 54 179 151 148 209 206
27 7 0 97 0 54 133 83 94
28 7 0 97 0 94 133 83 134
29 7 0 97 0 134 133 83 174
30 2 0 133 0 0 233 80 72
31 2 0 133 0 72 233 80 144
32 2 0 133 0 144 233 80 216
33 5 0 142 80 0 229 157 43
34 5 0 142 80 43 229 157 86
35 5 0 142 80 86 229 157 129
36 5 0 142 80 129 229 157 172
37 5 0 142 80 172 229 157 215
38 13 1 148 157 0 257 211 58
39 13 1 257 157 0 366 211 58
40 13 1 366 157 0 475 211 58
41 13 1 475 157 0 584 211 58
42 18 1 148 157 58 239 211 80
43 16 1 148 157 80 182 188 112
44 16 1 148 188 80 182 219 112
45 15 1 182 157 80 265 193 120
46 15 1 182 193 80 265 229 120
47 14 1 148 157 120 236 211 159
48 14 1 148 157 159 236 211 198
49 11 1 229 80 0 329 152 80
50 10 1 229 80 80 316 157 123
51 17 1 229 80 123 323 135 153
52 12 1 233 0 0 316 80 57
53 11 1 233 0 57 313 72 157
54 12 1 233 0 157 313 83 214
55 26 2 148 157 198 239 211 220
56 25 2 229 83 153 323 113 208
57 25 2 229 113 153 323 143 208
58 24 2 239 157 120 271 191 151
59 27 2 239 143 151 275 226 191
60 19 2 275 157 58 375 229 138
61 19 2 375 157 58 475 229 138
62 19 2 275 157 138 375 229 218
63 19 2 375 157 138 475 229 218
64 20 2 316 0 0 373 80 83
65 20 2 373 0 0 430 80 83
66 25 2 313 0 83 407 30 138
67 25 2 313 0 138 407 30 193
68 22 2 313 30 83 400 73 160
69 23 2 313 30 160 407 66 214
70 19 2 329 80 0 429 152 80
71 22 2 407 0 83 450 87 160
72 27 2 323 80 80 406 116 120
73 21 2 407 0 160 465 109 214
74 22 2 429 109 0 516 152 77
75 33 3 323 116 80 406 156 116
76 33 3 323 116 116 406 156 152
77 33 3 323 116 152 406 156 188
78 34 3 323 109 188 354 143 220
79 34 3 354 109 188 388 140 220
80 34 3 388 109 188 420 143 219
81 34 3 429 109 77 460 141 111
82 34 3 429 109 111 460 141 145
83 34 3 429 109 145 460 141 179
84 34 3 429 109 179 460 141 213
85 30 3 460 109 77 547 152 154
86 34 3 460 109 154 492 143 185
87 32 3 465 0 0 559 54 36
88 32 3 465 54 0 559 108 36
89 29 3 475 152 58 575 224 138
90 29 3 475 152 138 575 224 218
91 36 3 465 0 36 556 54 58
92 36 3 465 54 36 556 108 58
93 30 3 465 0 58 508 87 135
94 30 3 465 0 135 508 87 212
95 35 3 492 87 154 586 142 184
96 32 3 492 87 184 586 141 220
97 28 3 508 0 58 565 83 138
98 30 3 508 0 138 551 87 215
