Utilizacion 76.507407 VolCajasEmpacado 50.129615 Duracion[s] 60.023000 Iteraciones 758
0 9 0 0 0 0 168 155 195
1 9 0 168 0 0 336 155 195
2 9 0 336 0 0 504 155 195
3 9 0 504 0 0 672 155 195
4 9 0 672 0 0 840 155 195
5 5 0 0 0 195 37 33 235
6 5 0 0 33 195 37 73 228
7 5 0 0 73 195 37 113 228
8 5 0 0 113 195 37 153 228
9 6 0 0 155 0 77 229 67
10 6 0 77 155 0 154 229 67
11 8 0 37 0 195 81 49 245
12 0 0 0 155 67 77 222 141
13 0 0 0 155 141 67 232 215
14 0 0 77 155 67 154 222 141
15 0 0 77 155 141 154 222 215
16 7 0 154 155 0 208 216 60
17 0 0 154 155 60 231 222 134
18 4 0 154 155 134 249 237 226
19 0 0 249 155 0 316 232 74
20 4 0 249 155 74 341 237 169
21 7 0 249 155 169 303 216 229
22 7 0 303 155 169 364 209 229
23 4 0 364 155 0 459 237 92
24 7 0 364 155 92 425 209 152
25 7 0 364 155 152 425 209 212
26 0 0 425 155 92 492 232 166
27 0 0 425 155 166 502 222 240
28 4 0 502 155 0 597 237 92
29 4 0 597 155 0 692 237 92
30 4 0 692 155 0 787 237 92
31 4 0 787 155 0 882 237 92
32 1 0 840 0 0 940 129 116
33 1 0 940 0 0 1040 129 116
34 1 0 1040 0 0 1140 129 116
35 1 0 1140 0 0 1240 129 116
36 1 0 1240 0 0 1340 129 116
37 2 0 840 0 116 958 100 224
38 1 0 958 0 116 1074 129 216
39 1 0 1074 0 116 1190 129 216
40 1 0 1190 0 116 1306 129 216
41 1 0 882 129 0 998 229 129
42 1 0 998 129 0 1114 229 129
43 1 0 1114 129 0 1230 229 129
44 1 0 1230 129 0 1346 229 129
45 1 0 840 100 129 940 229 245
46 1 0 940 129 129 1069 229 245
47 1 0 1069 129 129 1198 229 245
48 1 0 1198 129 129 1327 229 245
