Utilizacion 82.112602 VolCajasEmpacado 83.214538 Duracion[s] 60.002000 Iteraciones 960
0 11 0 0 0 0 50 100 73
1 11 0 0 0 73 50 100 146
2 11 0 0 0 146 50 100 219
3 11 0 0 100 0 100 150 73
4 11 0 100 100 0 200 150 73
5 11 0 200 100 0 300 150 73
6 11 0 0 100 73 100 150 146
7 11 0 100 100 73 200 150 146
8 11 0 200 100 73 300 150 146
9 11 0 0 100 146 100 150 219
10 11 0 100 100 146 200 150 219
11 11 0 200 100 146 300 150 219
12 10 0 0 150 0 50 230 68
13 10 0 50 150 0 100 230 68
14 10 0 100 150 0 150 230 68
15 10 0 150 150 0 200 230 68
16 10 0 200 150 0 250 230 68
17 10 0 250 150 0 300 230 68
18 10 0 300 150 0 350 230 68
19 10 0 350 150 0 400 230 68
20 10 0 400 150 0 450 230 68
21 10 0 450 150 0 500 230 68
22 10 0 500 150 0 550 230 68
23 9 0 0 150 68 84 194 144
24 9 0 84 150 68 168 194 144
25 9 0 168 150 68 252 194 144
26 9 0 252 150 68 336 194 144
27 9 0 336 150 68 420 194 144
28 9 0 0 150 144 84 194 220
29 9 0 84 150 144 168 194 220
30 9 0 168 150 144 252 194 220
31 9 0 252 150 144 336 194 220
32 9 0 336 150 144 420 194 220
33 5 0 0 194 68 76 232 106
34 5 0 0 194 106 76 232 144
35 5 0 0 194 144 76 232 182
36 5 0 0 194 182 76 232 220
37 4 0 76 194 68 194 232 105
38 4 0 194 194 68 312 232 105
39 4 0 312 194 68 430 232 105
40 4 0 76 194 105 194 232 142
41 4 0 194 194 105 312 232 142
42 4 0 312 194 105 430 232 142
43 4 0 76 194 142 194 232 179
44 4 0 194 194 142 312 232 179
45 4 0 312 194 142 430 232 179
46 4 0 76 194 179 194 232 216
47 4 0 194 194 179 312 232 216
48 4 0 312 194 179 430 232 216
49 1 0 50 0 0 111 46 28
50 1 0 50 46 0 111 92 28
51 1 0 50 0 28 111 46 56
52 1 0 50 46 28 111 92 56
53 1 0 50 0 56 111 46 84
54 1 0 50 46 56 111 92 84
55 1 0 50 0 84 111 46 112
56 1 0 50 46 84 111 92 112
57 1 0 50 0 112 111 46 140
58 1 0 50 46 112 111 92 140
59 1 0 50 0 140 111 46 168
60 1 0 50 46 140 111 92 168
61 1 0 50 0 168 111 46 196
62 1 0 50 46 168 111 92 196
63 0 0 50 0 196 162 95 216
64 3 0 162 0 0 237 58 36
65 3 0 237 0 0 312 58 36
66 3 0 162 0 36 237 58 72
67 3 0 237 0 36 312 58 72
68 3 0 162 0 72 237 58 108
69 3 0 237 0 72 312 58 108
70 3 0 162 0 108 237 58 144
71 3 0 237 0 108 312 58 144
72 3 0 162 0 144 237 58 180
73 3 0 237 0 144 312 58 180
74 3 0 162 0 180 237 58 216
75 3 0 237 0 180 312 58 216
76 2 0 162 58 0 262 92 56
77 2 0 162 58 56 262 92 112
78 2 0 162 58 112 262 92 168
79 7 0 162 58 168 238 99 219
80 8 0 262 58 0 380 100 54
81 6 0 262 58 54 344 97 129
82 8 0 262 58 129 380 100 183
83 4 0 238 58 183 356 96 220
84 11 0 300 100 0 400 150 73
85 2 0 300 100 73 400 134 129
86 7 0 300 100 129 376 141 180
87 5 0 300 100 180 376 138 218
88 3 0 312 0 0 387 58 36
89 3 0 312 0 36 387 58 72
90 8 0 312 0 72 430 54 114
91 8 0 312 0 114 430 54 156
92 8 0 312 0 156 430 54 198
93 0 0 356 0 198 468 95 218
94 7 0 400 95 0 476 146 41
95 7 0 400 95 41 451 136 117
96 7 0 400 95 117 441 146 193
97 5 0 420 146 68 496 184 106
98 5 0 496 146 68 572 184 106
99 5 0 420 146 106 496 184 144
100 5 0 496 146 106 572 184 144
101 5 0 420 146 144 496 184 182
102 5 0 496 146 144 572 184 182
103 5 0 420 146 182 496 184 220
104 5 0 496 146 182 572 184 220
105 5 0 430 184 68 506 222 106
106 5 0 430 184 106 506 222 144
107 5 0 430 184 144 506 222 182
108 5 0 430 184 182 506 222 220
109 7 0 451 95 41 492 146 117
110 9 0 506 184 68 582 228 152
111 2 0 468 0 0 568 34 56
112 2 0 468 34 0 568 68 56
113 8 0 468 0 56 586 42 110
114 8 0 468 42 56 586 84 110
115 8 0 468 42 110 586 84 164
116 8 0 468 42 164 586 84 218
117 8 0 468 0 110 586 42 164
118 8 0 468 0 164 586 42 218
119 6 0 492 84 0 574 123 75
120 6 0 492 84 75 574 123 150
121 2 0 468 84 150 568 140 184
122 2 0 468 84 184 568 140 218
