Utilizacion 83.333333 VolCajasEmpacado 100.000000 Duracion[s] 0.136000 Iteraciones 9
0 0 0 0 0 0 1 1 2
1 0 0 0 1 0 1 2 2
2 0 0 0 2 0 1 3 2
3 0 0 0 3 0 1 4 2
4 0 0 0 4 0 1 5 2
5 0 0 0 5 0 1 6 2
6 0 0 0 6 0 1 7 2
7 0 0 0 7 0 1 8 2
8 0 0 0 8 0 1 9 2
9 0 0 0 9 0 1 10 2
10 0 0 0 0 2 2 1 3
11 0 0 0 1 2 2 2 3
12 0 0 0 2 2 2 3 3
13 0 0 0 3 2 2 4 3
14 0 0 0 4 2 2 5 3
15 0 0 0 5 2 2 6 3
16 0 0 0 6 2 2 7 3
17 0 0 0 7 2 2 8 3
18 0 0 0 8 2 2 9 3
19 0 0 0 9 2 2 10 3
20 0 0 0 0 3 2 1 4
21 0 0 0 1 3 2 2 4
22 0 0 0 2 3 2 3 4
23 0 0 0 3 3 2 4 4
24 0 0 0 4 3 2 5 4
25 0 0 0 5 3 2 6 4
26 0 0 0 6 3 2 7 4
27 0 0 0 7 3 2 8 4
28 0 0 0 8 3 2 9 4
29 0 0 0 9 3 2 10 4
30 0 0 0 0 4 2 1 5
31 0 0 0 1 4 2 2 5
32 0 0 0 2 4 2 3 5
33 0 0 0 3 4 2 4 5
34 0 0 0 4 4 2 5 5
35 0 0 0 5 4 2 6 5
36 0 0 0 6 4 2 7 5
37 0 0 0 7 4 2 8 5
38 0 0 0 8 4 2 9 5
39 0 0 0 9 4 2 10 5
40 0 0 0 0 5 2 1 6
41 0 0 0 1 5 2 2 6
42 0 0 0 2 5 2 3 6
43 0 0 0 3 5 2 4 6
44 0 0 0 4 5 2 5 6
45 0 0 0 5 5 2 6 6
46 0 0 0 6 5 2 7 6
47 0 0 0 7 5 2 8 6
48 0 0 0 8 5 2 9 6
49 0 0 0 9 5 2 10 6
50 0 0 0 0 6 2 1 7
51 0 0 0 1 6 2 2 7
52 0 0 0 2 6 2 3 7
53 0 0 0 3 6 2 4 7
54 0 0 0 4 6 2 5 7
55 0 0 0 5 6 2 6 7
56 0 0 0 6 6 2 7 7
57 0 0 0 7 6 2 8 7
58 0 0 0 8 6 2 9 7
59 0 0 0 9 6 2 10 7
60 0 0 0 0 7 2 1 8
61 0 0 0 1 7 2 2 8
62 0 0 0 2 7 2 3 8
63 0 0 0 3 7 2 4 8
64 0 0 0 4 7 2 5 8
65 0 0 0 5 7 2 6 8
66 0 0 0 6 7 2 7 8
67 0 0 0 7 7 2 8 8
68 0 0 0 8 7 2 9 8
69 0 0 0 9 7 2 10 8
70 0 0 0 0 8 2 1 9
71 0 0 0 1 8 2 2 9
72 0 0 0 2 8 2 3 9
73 0 0 0 3 8 2 4 9
74 0 0 0 4 8 2 5 9
75 0 0 0 5 8 2 6 9
76 0 0 0 6 8 2 7 9
77 0 0 0 7 8 2 8 9
78 0 0 0 8 8 2 9 9
79 0 0 0 9 8 2 10 9
80 0 0 0 0 9 2 1 10
81 0 0 0 1 9 2 2 10
82 0 0 0 2 9 2 3 10
83 0 0 0 3 9 2 4 10
84 0 0 0 4 9 2 5 10
85 0 0 0 5 9 2 6 10
86 0 0 0 6 9 2 7 10
87 0 0 0 7 9 2 8 10
88 0 0 0 8 9 2 9 10
89 0 0 0 9 9 2 10 10
90 0 0 2 0 0 3 1 2
91 0 0 2 1 0 3 2 2
92 0 0 2 2 0 3 3 2
93 0 0 2 3 0 3 4 2
94 0 0 2 4 0 3 5 2
95 0 0 2 5 0 3 6 2
96 0 0 2 6 0 3 7 2
97 0 0 2 7 0 3 8 2
98 0 0 2 8 0 3 9 2
99 0 0 2 9 0 3 10 2
100 0 0 2 0 2 3 1 4
101 0 0 2 1 2 3 2 4
102 0 0 2 2 2 3 3 4
103 0 0 2 3 2 3 4 4
104 0 0 2 4 2 3 5 4
105 0 0 2 5 2 3 6 4
106 0 0 2 6 2 3 7 4
107 0 0 2 7 2 3 8 4
108 0 0 2 8 2 3 9 4
109 0 0 2 9 2 3 10 4
110 0 0 2 0 4 3 1 6
111 0 0 2 1 4 3 2 6
112 0 0 2 2 4 3 3 6
113 0 0 2 3 4 3 4 6
114 0 0 2 4 4 3 5 6
115 0 0 2 5 4 3 6 6
116 0 0 2 6 4 3 7 6
117 0 0 2 7 4 3 8 6
118 0 0 2 8 4 3 9 6
119 0 0 2 9 4 3 10 6
120 0 0 2 0 6 3 1 8
121 0 0 2 1 6 3 2 8
122 0 0 2 2 6 3 3 8
123 0 0 2 3 6 3 4 8
124 0 0 2 4 6 3 5 8
125 0 0 2 5 6 3 6 8
126 0 0 2 6 6 3 7 8
127 0 0 2 7 6 3 8 8
128 0 0 2 8 6 3 9 8
129 0 0 2 9 6 3 10 8
130 0 0 2 0 8 3 2 9
131 0 0 2 2 8 3 4 9
132 0 0 2 4 8 3 6 9
133 0 0 2 6 8 3 8 9
134 0 0 2 8 8 3 10 9
135 0 0 2 0 9 3 2 10
136 0 0 2 2 9 3 4 10
137 0 0 2 4 9 3 6 10
138 0 0 2 6 9 3 8 10
139 0 0 2 8 9 3 10 10
140 0 0 3 0 0 4 1 2
141 0 0 3 1 0 4 2 2
142 0 0 3 2 0 4 3 2
143 0 0 3 3 0 4 4 2
144 0 0 3 4 0 4 5 2
145 0 0 3 5 0 4 6 2
146 0 0 3 6 0 4 7 2
147 0 0 3 7 0 4 8 2
148 0 0 3 8 0 4 9 2
149 0 0 3 9 0 4 10 2
150 0 0 3 0 2 4 2 3
151 0 0 3 0 3 4 2 4
152 0 0 3 0 4 4 2 5
153 0 0 3 0 5 4 2 6
154 0 0 3 0 6 4 2 7
155 0 0 3 0 7 4 2 8
156 0 0 3 0 8 4 2 9
157 0 0 3 0 9 4 2 10
158 1 1 4 0 0 5 1 2
159 1 1 5 0 0 6 1 2
160 1 1 6 0 0 7 1 2
161 1 1 7 0 0 8 1 2
162 1 1 4 1 0 5 2 2
163 1 1 5 1 0 6 2 2
164 1 1 6 1 0 7 2 2
165 1 1 7 1 0 8 2 2
166 1 1 4 2 0 5 3 2
167 1 1 5 2 0 6 3 2
168 1 1 6 2 0 7 3 2
169 1 1 7 2 0 8 3 2
170 1 1 4 3 0 5 4 2
171 1 1 5 3 0 6 4 2
172 1 1 6 3 0 7 4 2
173 1 1 7 3 0 8 4 2
174 1 1 4 4 0 5 5 2
175 1 1 5 4 0 6 5 2
176 1 1 6 4 0 7 5 2
177 1 1 7 4 0 8 5 2
178 1 1 4 5 0 5 6 2
179 1 1 5 5 0 6 6 2
180 1 1 6 5 0 7 6 2
181 1 1 7 5 0 8 6 2
182 1 1 4 6 0 5 7 2
183 1 1 5 6 0 6 7 2
184 1 1 6 6 0 7 7 2
185 1 1 7 6 0 8 7 2
186 1 1 4 7 0 5 8 2
187 1 1 5 7 0 6 8 2
188 1 1 6 7 0 7 8 2
189 1 1 7 7 0 8 8 2
190 1 1 4 8 0 5 9 2
191 1 1 5 8 0 6 9 2
192 1 1 6 8 0 7 9 2
193 1 1 7 8 0 8 9 2
194 1 1 4 9 0 5 10 2
195 1 1 5 9 0 6 10 2
196 1 1 6 9 0 7 10 2
197 1 1 7 9 0 8 10 2
198 1 1 4 0 2 5 1 4
199 1 1 5 0 2 6 1 4
200 1 1 6 0 2 7 1 4
201 1 1 7 0 2 8 1 4
202 1 1 4 1 2 5 2 4
203 1 1 5 1 2 6 2 4
204 1 1 6 1 2 7 2 4
205 1 1 7 1 2 8 2 4
206 1 1 4 2 2 5 3 4
207 1 1 5 2 2 6 3 4
208 1 1 6 2 2 7 3 4
209 1 1 7 2 2 8 3 4
210 1 1 4 3 2 5 4 4
211 1 1 5 3 2 6 4 4
212 1 1 6 3 2 7 4 4
213 1 1 7 3 2 8 4 4
214 1 1 4 4 2 5 5 4
215 1 1 5 4 2 6 5 4
216 1 1 6 4 2 7 5 4
217 1 1 7 4 2 8 5 4
218 1 1 4 5 2 5 6 4
219 1 1 5 5 2 6 6 4
220 1 1 6 5 2 7 6 4
221 1 1 7 5 2 8 6 4
222 1 1 4 6 2 5 7 4
223 1 1 5 6 2 6 7 4
224 1 1 6 6 2 7 7 4
225 1 1 7 6 2 8 7 4
226 1 1 4 7 2 5 8 4
227 1 1 5 7 2 6 8 4
228 1 1 6 7 2 7 8 4
229 1 1 7 7 2 8 8 4
230 1 1 4 8 2 5 9 4
231 1 1 5 8 2 6 9 4
232 1 1 6 8 2 7 9 4
233 1 1 7 8 2 8 9 4
234 1 1 4 9 2 5 10 4
235 1 1 5 9 2 6 10 4
236 1 1 6 9 2 7 10 4
237 1 1 7 9 2 8 10 4
238 1 1 4 0 4 5 1 6
239 1 1 5 0 4 6 1 6
240 1 1 6 0 4 7 1 6
241 1 1 7 0 4 8 1 6
242 1 1 4 1 4 5 2 6
243 1 1 5 1 4 6 2 6
244 1 1 6 1 4 7 2 6
245 1 1 7 1 4 8 2 6
246 1 1 4 2 4 5 3 6
247 1 1 5 2 4 6 3 6
248 1 1 6 2 4 7 3 6
249 1 1 7 2 4 8 3 6
250 1 1 4 3 4 5 4 6
251 1 1 5 3 4 6 4 6
252 1 1 6 3 4 7 4 6
253 1 1 7 3 4 8 4 6
254 1 1 4 4 4 5 5 6
255 1 1 5 4 4 6 5 6
256 1 1 6 4 4 7 5 6
257 1 1 7 4 4 8 5 6
258 1 1 4 5 4 5 6 6
259 1 1 5 5 4 6 6 6
260 1 1 6 5 4 7 6 6
261 1 1 7 5 4 8 6 6
262 1 1 4 6 4 5 7 6
263 1 1 5 6 4 6 7 6
264 1 1 6 6 4 7 7 6
265 1 1 7 6 4 8 7 6
266 1 1 4 7 4 5 8 6
267 1 1 5 7 4 6 8 6
268 1 1 6 7 4 7 8 6
269 1 1 7 7 4 8 8 6
270 1 1 4 8 4 5 9 6
271 1 1 5 8 4 6 9 6
272 1 1 6 8 4 7 9 6
273 1 1 7 8 4 8 9 6
274 1 1 4 9 4 5 10 6
275 1 1 5 9 4 6 10 6
276 1 1 6 9 4 7 10 6
277 1 1 7 9 4 8 10 6
278 1 1 4 0 6 5 1 8
279 1 1 5 0 6 6 1 8
280 1 1 6 0 6 7 1 8
281 1 1 7 0 6 8 1 8
282 1 1 4 1 6 5 2 8
283 1 1 5 1 6 6 2 8
284 1 1 6 1 6 7 2 8
285 1 1 7 1 6 8 2 8
286 1 1 4 2 6 5 3 8
287 1 1 5 2 6 6 3 8
288 1 1 6 2 6 7 3 8
289 1 1 7 2 6 8 3 8
290 1 1 4 3 6 5 4 8
291 1 1 5 3 6 6 4 8
292 1 1 6 3 6 7 4 8
293 1 1 7 3 6 8 4 8
294 1 1 4 4 6 5 5 8
295 1 1 5 4 6 6 5 8
296 1 1 6 4 6 7 5 8
297 1 1 7 4 6 8 5 8
298 1 1 4 5 6 5 6 8
299 1 1 5 5 6 6 6 8
300 1 1 6 5 6 7 6 8
301 1 1 7 5 6 8 6 8
302 1 1 4 6 6 5 7 8
303 1 1 5 6 6 6 7 8
304 1 1 6 6 6 7 7 8
305 1 1 7 6 6 8 7 8
306 1 1 4 7 6 5 8 8
307 1 1 5 7 6 6 8 8
308 1 1 6 7 6 7 8 8
309 1 1 7 7 6 8 8 8
310 1 1 4 8 6 5 9 8
311 1 1 5 8 6 6 9 8
312 1 1 6 8 6 7 9 8
313 1 1 7 8 6 8 9 8
314 1 1 4 9 6 5 10 8
315 1 1 5 9 6 6 10 8
316 1 1 6 9 6 7 10 8
317 1 1 7 9 6 8 10 8
318 1 1 4 0 8 6 1 9
319 1 1 4 1 8 6 2 9
320 1 1 4 2 8 6 3 9
321 1 1 4 3 8 6 4 9
322 1 1 4 4 8 6 5 9
323 1 1 4 5 8 6 6 9
324 1 1 4 6 8 6 7 9
325 1 1 4 7 8 6 8 9
