Utilizacion 81.505597 VolCajasEmpacado 69.144973 Duracion[s] 60.006000 Iteraciones 5905
0 8 0 0 0 0 79 77 69
1 8 0 0 77 0 79 154 69
2 8 0 0 154 0 79 231 69
3 9 0 0 0 69 75 85 155
4 9 0 0 85 69 75 170 155
5 9 0 0 0 155 75 85 241
6 9 0 0 85 155 75 170 241
7 2 0 0 0 241 65 20 244
8 0 0 0 20 241 45 35 244
9 0 0 0 35 241 45 50 244
10 0 0 0 50 241 45 65 244
11 0 0 0 65 241 45 80 244
12 0 0 0 80 241 45 95 244
13 0 0 0 95 241 45 110 244
14 0 0 0 110 241 45 125 244
15 0 0 0 125 241 45 140 244
16 0 0 0 140 241 45 155 244
17 0 0 0 155 241 45 170 244
18 1 0 45 20 241 63 72 244
19 1 0 45 72 241 63 124 244
20 0 0 0 231 0 15 234 45
21 0 0 0 234 0 15 237 45
22 3 0 0 170 69 55 228 118
23 3 0 0 170 118 55 228 167
24 3 0 0 170 167 55 228 216
25 1 0 0 170 216 18 222 219
26 1 0 18 170 216 36 222 219
27 1 0 36 170 216 54 222 219
28 1 0 0 170 219 18 222 222
29 1 0 18 170 219 36 222 222
30 1 0 36 170 219 54 222 222
31 1 0 0 170 222 18 222 225
32 1 0 18 170 222 36 222 225
33 1 0 36 170 222 54 222 225
34 1 0 0 170 225 18 222 228
35 1 0 18 170 225 36 222 228
36 1 0 36 170 225 54 222 228
37 1 0 0 170 228 18 222 231
38 1 0 18 170 228 36 222 231
39 1 0 36 170 228 54 222 231
40 1 0 0 170 231 18 222 234
41 1 0 18 170 231 36 222 234
42 1 0 36 170 231 54 222 234
43 1 0 0 170 234 18 222 237
44 1 0 18 170 234 36 222 237
45 1 0 36 170 234 54 222 237
46 1 0 0 170 237 18 222 240
47 1 0 18 170 237 36 222 240
48 1 0 36 170 237 54 222 240
49 1 0 0 170 240 52 188 243
50 11 0 79 0 0 276 101 116
51 11 0 276 0 0 473 101 116
52 11 0 79 101 0 276 202 116
53 11 0 276 101 0 473 202 116
54 11 0 79 0 116 276 101 232
55 11 0 276 0 116 473 101 232
56 11 0 79 101 116 276 202 232
57 11 0 276 101 116 473 202 232
58 2 0 79 0 232 144 20 235
59 2 0 144 0 232 209 20 235
60 2 0 209 0 232 274 20 235
61 2 0 274 0 232 339 20 235
62 2 0 339 0 232 404 20 235
63 2 0 404 0 232 469 20 235
64 2 0 79 20 232 144 40 235
65 2 0 144 20 232 209 40 235
66 2 0 209 20 232 274 40 235
67 2 0 274 20 232 339 40 235
68 2 0 339 20 232 404 40 235
69 2 0 404 20 232 469 40 235
70 2 0 79 40 232 144 60 235
71 2 0 144 40 232 209 60 235
72 2 0 209 40 232 274 60 235
73 2 0 274 40 232 339 60 235
74 2 0 339 40 232 404 60 235
75 2 0 404 40 232 469 60 235
76 2 0 79 0 235 144 20 238
77 12 0 473 0 0 581 118 100
78 12 0 581 0 0 689 118 100
79 12 0 689 0 0 797 118 100
80 12 0 473 118 0 581 236 100
81 12 0 581 118 0 689 236 100
82 12 0 689 118 0 797 236 100
83 12 0 473 0 100 581 118 200
84 12 0 581 0 100 689 118 200
85 12 0 689 0 100 797 118 200
86 12 0 473 118 100 581 236 200
87 12 0 581 118 100 689 236 200
88 12 0 689 118 100 797 236 200
89 13 0 797 0 0 992 168 155
90 4 0 797 168 0 861 236 57
91 4 0 797 168 57 854 232 125
92 4 0 797 168 125 854 232 193
93 3 0 797 168 193 852 226 242
94 3 0 797 0 155 855 55 204
95 3 0 797 55 155 855 110 204
96 3 0 797 110 155 855 165 204
97 9 0 855 0 155 930 86 240
98 4 0 855 86 155 923 143 219
99 4 0 923 86 155 991 143 219
100 3 0 861 168 0 916 226 49
101 3 0 861 168 49 916 226 98
102 3 0 861 168 98 916 226 147
103 3 0 861 168 147 916 226 196
104 3 0 861 168 196 916 226 245
105 5 0 916 168 0 993 235 74
106 5 0 916 168 74 993 235 148
107 4 0 930 0 155 987 68 219
108 4 0 916 168 148 980 225 216
109 13 0 992 0 0 1147 168 195
110 4 0 993 168 0 1057 236 57
111 4 0 1057 168 0 1121 236 57
112 4 0 1121 168 0 1185 236 57
113 4 0 1185 168 0 1249 236 57
114 4 0 1249 168 0 1313 236 57
115 4 0 993 168 57 1057 236 114
116 4 0 1057 168 57 1121 236 114
117 4 0 1121 168 57 1185 236 114
118 4 0 1185 168 57 1249 236 114
119 4 0 1249 168 57 1313 236 114
120 4 0 993 168 114 1057 236 171
121 4 0 1057 168 114 1121 236 171
122 4 0 1121 168 114 1185 236 171
123 4 0 1185 168 114 1249 236 171
124 4 0 1249 168 114 1313 236 171
125 4 0 993 168 171 1057 236 228
126 4 0 1057 168 171 1121 236 228
127 4 0 1121 168 171 1185 236 228
128 4 0 1185 168 171 1249 236 228
129 4 0 1249 168 171 1313 236 228
130 13 0 1147 0 0 1342 168 155
131 7 0 1147 0 155 1233 75 240
132 7 0 1147 75 155 1233 150 240
133 9 0 1233 0 155 1318 75 241
134 9 0 1233 75 155 1318 150 241
