Utilizacion 60.703851 VolCajasEmpacado 100.000000 Duracion[s] 0.011000 Iteraciones 1
0 1 0 0 0 0 140 112 37
1 1 0 0 112 0 140 224 37
2 1 0 0 0 37 140 112 74
3 1 0 0 112 37 140 224 74
4 1 0 0 0 74 140 112 111
5 1 0 0 112 74 140 224 111
6 1 0 0 0 111 140 112 148
7 1 0 0 112 111 140 224 148
8 0 0 140 0 0 303 76 66
9 0 0 140 76 0 303 152 66
10 0 0 140 152 0 303 228 66
11 2 1 0 228 0 22 230 56
12 2 1 140 0 66 142 56 88
13 2 1 140 56 66 142 112 88
14 2 1 140 112 66 142 168 88
15 2 1 140 168 66 142 224 88
16 2 1 140 0 88 142 22 144
17 2 1 140 22 88 142 44 144
18 2 1 0 230 0 22 232 56
19 4 1 142 0 66 258 197 167
20 4 1 303 0 0 404 116 197
21 4 1 303 116 0 404 232 197
22 3 1 404 0 0 484 149 72
23 3 1 404 0 72 484 149 144
24 3 1 404 0 144 484 149 216
25 3 1 404 149 0 553 229 72
26 4 1 484 0 0 585 116 197
