Utilizacion 72.360701 VolCajasEmpacado 73.101369 Duracion[s] 60.011000 Iteraciones 1588
0 2 0 0 0 0 90 33 49
1 2 0 0 0 49 90 33 98
2 2 0 0 0 98 90 33 147
3 2 0 0 0 147 90 33 196
4 4 0 0 33 0 45 128 62
5 4 0 0 33 62 45 128 124
6 4 0 0 33 124 45 128 186
7 3 0 0 33 186 48 87 220
8 6 0 0 128 0 58 220 52
9 6 0 0 128 52 58 220 104
10 0 0 0 87 186 56 129 211
11 4 0 0 129 104 95 191 149
12 3 0 0 129 149 48 183 183
13 3 0 0 129 183 48 183 217
14 1 0 0 191 104 64 233 130
15 1 0 0 191 130 64 233 156
16 1 0 0 191 156 64 233 182
17 1 0 0 191 182 64 233 208
18 3 0 48 33 0 102 81 34
19 0 0 48 129 149 73 185 191
20 0 0 48 33 34 104 75 59
21 0 0 48 129 191 90 185 216
22 5 0 48 33 59 94 82 131
23 1 0 48 33 131 112 75 157
24 0 0 48 33 157 104 75 182
25 7 0 95 81 0 180 173 21
26 11 1 48 33 182 96 87 216
27 12 1 56 87 21 146 120 70
28 12 1 56 87 70 146 120 119
29 12 1 56 87 119 146 120 168
30 8 1 56 87 168 112 112 210
31 8 1 64 191 0 120 233 25
32 8 1 64 191 25 120 233 50
33 13 1 64 191 50 128 233 76
34 13 1 64 191 76 128 233 102
35 13 1 64 191 102 128 233 128
36 13 1 64 191 128 128 233 154
37 13 1 64 191 154 128 233 180
38 9 1 95 120 21 153 172 113
39 9 1 95 120 113 153 172 205
40 10 1 112 0 0 207 62 45
41 10 1 112 0 45 207 62 90
42 10 1 112 0 90 207 62 135
43 10 1 112 0 135 207 62 180
44 14 1 104 0 180 196 85 201
45 9 1 153 85 21 205 143 113
46 9 1 153 143 21 205 201 113
47 14 1 153 85 113 238 177 134
48 14 1 153 85 134 238 177 155
49 14 1 153 85 155 238 177 176
50 18 2 64 185 180 128 227 206
51 18 2 128 201 0 192 227 42
52 16 2 128 177 113 200 223 162
53 16 2 128 177 162 200 223 211
54 19 2 153 85 176 238 177 197
55 16 2 205 177 0 251 226 72
56 15 2 205 177 72 263 229 164
57 20 2 200 177 164 290 210 213
58 17 2 207 0 0 302 45 62
59 17 2 207 0 62 302 45 124
60 21 3 153 85 197 238 177 218
61 27 3 207 0 124 265 52 216
62 27 3 265 0 124 323 52 216
63 22 3 207 52 0 263 77 42
64 22 3 207 52 42 263 77 84
65 23 3 207 52 84 271 78 126
66 23 3 207 52 126 271 78 168
67 23 3 207 52 168 271 78 210
68 26 3 238 78 0 287 150 46
69 26 3 238 78 46 287 150 92
70 24 3 238 78 92 292 112 140
71 24 3 238 112 92 292 146 140
72 24 3 238 78 140 272 132 188
73 25 3 290 146 0 385 191 62
74 25 3 290 146 62 385 191 124
75 25 3 290 146 124 385 191 186
76 21 3 292 52 0 377 144 21
77 21 3 292 52 21 377 144 42
78 21 3 292 52 42 377 144 63
79 21 3 292 52 63 377 144 84
80 21 3 292 52 84 377 144 105
81 21 3 292 52 105 377 144 126
82 21 3 292 52 126 377 144 147
83 21 3 292 52 147 377 144 168
84 34 4 238 78 188 280 142 214
85 28 4 271 52 168 327 77 210
86 32 4 280 77 168 334 111 216
87 32 4 280 111 168 334 145 216
88 32 4 290 145 186 338 199 220
89 32 4 338 145 186 386 199 220
90 32 4 290 199 0 344 233 48
91 28 4 290 199 48 346 224 90
92 33 4 290 199 90 380 232 139
93 33 4 290 199 139 380 232 188
94 29 4 323 0 0 415 52 58
95 30 4 323 0 58 369 49 130
96 30 4 323 0 130 395 49 176
97 35 4 334 0 176 419 92 197
98 35 4 334 0 197 419 92 218
99 31 4 377 92 0 472 137 62
100 31 4 377 92 62 472 137 124
101 36 5 334 92 168 390 117 210
102 41 5 334 117 168 398 143 210
103 42 5 380 199 0 428 233 54
104 42 5 380 199 54 428 233 108
105 36 5 390 92 124 446 117 166
106 36 5 390 92 166 446 117 208
107 40 5 380 199 108 470 232 157
108 40 5 380 199 157 470 232 206
109 37 5 386 143 0 478 195 58
110 37 5 386 143 58 478 195 116
111 37 5 386 143 116 478 195 174
112 38 5 386 143 174 458 192 220
113 36 5 398 117 124 454 142 166
114 38 5 419 0 0 491 46 49
115 38 5 419 0 49 491 46 98
116 39 5 419 0 98 514 45 160
117 39 5 419 46 0 514 91 62
118 39 5 419 46 62 514 91 124
119 45 6 398 117 166 462 143 208
120 44 6 458 143 174 483 199 216
121 48 6 419 45 124 514 90 186
122 43 6 419 0 186 504 92 207
123 47 6 470 199 0 524 233 48
124 47 6 470 199 48 524 233 96
125 45 6 470 199 96 534 225 138
126 46 6 470 199 138 560 232 187
127 44 6 472 92 0 528 117 42
128 44 6 528 92 0 584 117 42
129 44 6 472 117 0 528 142 42
130 44 6 528 117 0 584 142 42
131 49 6 472 92 42 521 138 114
132 48 6 472 92 114 567 137 176
133 46 6 462 92 176 552 141 209
134 48 6 483 142 0 578 187 62
135 48 6 483 142 62 578 187 124
136 50 6 483 141 124 541 193 216
137 50 6 514 0 0 566 92 58
138 50 6 514 0 58 566 92 116
139 45 6 560 137 124 586 201 166
140 45 6 560 137 166 586 201 208
141 46 6 514 0 116 563 90 149
142 45 6 514 0 149 540 64 191
143 46 6 540 0 149 573 90 198
