Utilizacion 81.589146 VolCajasEmpacado 82.687137 Duracion[s] 60.026000 Iteraciones 2123
0 2 0 0 0 0 63 46 84
1 2 0 0 46 0 63 92 84
2 2 0 0 92 0 63 138 84
3 2 0 0 138 0 63 184 84
4 2 0 0 184 0 63 230 84
5 2 0 0 0 84 63 46 168
6 2 0 0 46 84 63 92 168
7 2 0 0 92 84 63 138 168
8 2 0 0 138 84 63 184 168
9 2 0 0 184 84 63 230 168
10 2 0 0 0 168 63 84 214
11 2 0 0 84 168 63 168 214
12 2 0 0 168 168 84 231 214
13 0 0 63 0 0 95 87 45
14 0 0 95 0 0 127 87 45
15 0 0 127 0 0 159 87 45
16 0 0 159 0 0 191 87 45
17 0 0 191 0 0 223 87 45
18 0 0 223 0 0 255 87 45
19 0 0 255 0 0 287 87 45
20 0 0 287 0 0 319 87 45
21 0 0 319 0 0 351 87 45
22 0 0 351 0 0 383 87 45
23 0 0 383 0 0 415 87 45
24 1 0 63 0 45 147 44 112
25 1 0 63 44 45 147 88 112
26 1 0 63 0 112 130 44 196
27 1 0 63 44 112 130 88 196
28 1 0 63 88 0 147 155 44
29 1 0 147 88 0 231 155 44
30 4 1 63 88 44 147 155 88
31 4 1 147 88 44 231 155 88
32 4 1 63 88 88 147 155 132
33 4 1 147 88 88 231 155 132
34 4 1 63 88 132 147 155 176
35 4 1 147 88 132 231 155 176
36 4 1 63 88 176 147 155 220
37 4 1 147 88 176 231 155 220
38 5 1 84 155 0 168 218 46
39 3 1 84 155 46 171 187 91
40 3 1 84 187 46 171 219 91
41 3 1 84 155 91 171 187 136
42 3 1 84 187 91 171 219 136
43 5 1 84 155 136 130 218 220
44 5 1 130 155 136 176 218 220
45 5 1 147 0 45 210 46 129
46 5 1 210 0 45 273 46 129
47 5 1 273 0 45 336 46 129
48 5 1 336 0 45 399 46 129
49 5 1 147 0 129 210 46 213
50 5 1 210 0 129 273 46 213
51 5 1 273 0 129 336 46 213
52 5 1 336 0 129 399 46 213
53 5 1 231 46 45 315 92 108
54 8 2 176 155 0 239 201 84
55 8 2 176 155 84 239 201 168
56 6 2 176 155 168 263 187 213
57 6 2 231 46 108 318 91 140
58 6 2 231 46 140 318 91 172
59 6 2 231 46 172 318 91 204
60 7 2 318 46 45 385 90 129
61 7 2 318 46 129 385 90 213
62 6 2 176 201 0 263 233 45
63 6 2 176 201 45 263 233 90
64 6 2 176 201 90 263 233 135
65 6 2 176 201 135 263 233 180
66 6 2 176 187 180 263 232 212
67 8 2 385 46 45 431 109 129
68 8 2 385 46 129 431 109 213
69 8 2 231 92 0 315 155 46
70 8 2 231 92 46 315 155 92
71 8 2 231 92 92 315 155 138
72 8 2 231 92 138 315 155 184
73 6 2 231 91 184 318 136 216
74 7 2 263 155 0 347 222 44
75 7 2 263 155 44 347 222 88
76 7 2 263 155 88 347 222 132
77 7 2 263 155 132 347 222 176
78 7 2 263 155 176 347 222 220
79 7 2 318 90 0 385 134 84
80 7 2 318 90 84 385 134 168
81 6 2 318 109 168 405 154 200
82 9 3 347 154 0 434 186 45
83 9 3 347 186 0 434 218 45
84 10 3 347 154 45 414 198 129
85 10 3 347 154 129 414 198 213
86 9 3 347 198 45 434 230 90
87 9 3 347 198 90 434 230 135
88 9 3 347 198 135 434 230 180
89 10 3 405 109 0 489 153 67
90 10 3 405 109 67 489 153 134
91 10 3 405 109 134 489 153 201
92 11 3 415 0 0 478 46 84
93 11 3 415 0 84 478 46 168
94 9 3 399 0 168 486 45 200
95 11 3 431 46 0 477 109 84
96 11 3 431 46 84 477 109 168
97 10 3 434 153 0 518 220 44
98 10 3 434 153 44 518 220 88
99 10 3 434 153 88 518 220 132
100 10 3 434 153 132 518 220 176
101 10 3 434 153 176 518 220 220
102 9 3 477 46 0 564 91 32
103 9 3 477 46 32 564 78 77
104 9 3 477 46 77 564 78 122
105 9 3 477 46 122 564 78 167
106 9 3 477 46 167 564 78 212
107 10 3 486 0 0 553 44 84
108 10 3 486 0 84 553 44 168
109 9 3 486 0 168 573 45 200
110 10 3 489 91 0 556 135 84
111 9 3 489 78 84 576 110 129
112 9 3 489 78 129 576 110 174
113 9 3 489 78 174 576 110 219
114 9 3 489 110 84 576 142 129
115 9 3 489 110 129 576 142 174
116 12 4 489 110 174 576 142 219
117 13 4 518 142 0 585 186 84
118 13 4 518 186 0 585 230 84
119 13 4 518 142 84 585 186 168
120 13 4 518 186 84 585 230 168
121 12 4 518 142 168 563 229 200
