Utilizacion 81.921646 VolCajasEmpacado 83.219064 Duracion[s] 60.056000 Iteraciones 568
0 7 0 0 0 0 40 111 76
1 7 0 40 0 0 80 111 76
2 7 0 80 0 0 120 111 76
3 7 0 0 111 0 40 222 76
4 7 0 40 111 0 80 222 76
5 7 0 80 111 0 120 222 76
6 11 0 0 0 76 53 64 166
7 11 0 53 0 76 106 64 166
8 11 0 0 64 76 53 128 166
9 11 0 53 64 76 106 128 166
10 11 0 0 128 76 53 192 166
11 11 0 53 128 76 106 192 166
12 1 0 0 0 166 113 27 192
13 1 0 0 27 166 113 54 192
14 1 0 0 54 166 113 81 192
15 1 0 0 0 192 113 27 218
16 1 0 0 27 192 113 54 218
17 1 0 0 54 192 113 81 218
18 11 0 0 81 166 90 145 219
19 6 0 0 192 76 75 231 125
20 6 0 0 192 125 75 231 174
21 3 0 0 145 166 41 181 216
22 3 0 0 181 174 36 231 215
23 3 0 36 181 174 72 231 215
24 3 0 41 145 166 82 181 216
25 3 0 82 145 166 123 181 216
26 3 0 75 192 76 111 233 126
27 3 0 75 192 126 111 233 176
28 3 0 72 181 176 113 231 212
29 2 0 90 81 166 120 139 214
30 9 0 120 0 0 168 69 50
31 9 0 168 0 0 216 69 50
32 9 0 120 69 0 168 138 50
33 9 0 168 69 0 216 138 50
34 9 0 120 0 50 168 69 100
35 9 0 168 0 50 216 69 100
36 9 0 120 69 50 168 138 100
37 9 0 168 69 50 216 138 100
38 9 0 120 0 100 168 69 150
39 9 0 168 0 100 216 69 150
40 9 0 120 69 100 168 138 150
41 9 0 168 69 100 216 138 150
42 9 0 120 0 150 168 69 200
43 9 0 168 0 150 216 69 200
44 9 0 120 69 150 168 138 200
45 9 0 168 69 150 216 138 200
46 3 0 120 181 0 156 231 41
47 4 0 120 181 41 182 217 82
48 6 0 113 181 82 188 220 131
49 6 0 113 181 131 188 220 180
50 4 0 113 181 180 175 222 216
51 5 0 123 138 0 229 176 55
52 5 0 123 138 55 229 176 110
53 5 0 123 138 110 229 176 165
54 5 0 123 138 165 229 176 220
55 8 0 188 176 0 229 232 71
56 8 0 188 176 71 229 232 142
57 8 0 188 176 142 229 232 213
58 12 0 216 0 0 312 79 55
59 12 0 312 0 0 408 79 55
60 12 0 216 0 55 312 79 110
61 12 0 312 0 55 408 79 110
62 12 0 216 0 110 312 79 165
63 12 0 312 0 110 408 79 165
64 12 0 216 0 165 312 79 220
65 12 0 312 0 165 408 79 220
66 8 0 216 79 0 257 135 71
67 8 0 216 79 71 257 135 142
68 8 0 216 79 142 257 135 213
69 0 0 229 135 0 288 216 24
70 0 0 288 135 0 347 216 24
71 0 0 347 135 0 406 216 24
72 0 0 406 135 0 465 216 24
73 0 0 465 135 0 524 216 24
74 0 0 524 135 0 583 216 24
75 2 0 229 135 24 277 193 54
76 2 0 277 135 24 325 193 54
77 2 0 325 135 24 373 193 54
78 2 0 373 135 24 421 193 54
79 2 0 421 135 24 469 193 54
80 2 0 469 135 24 517 193 54
81 2 0 517 135 24 565 193 54
82 10 0 229 135 54 300 186 120
83 10 0 300 135 54 371 186 120
84 10 0 371 135 54 442 186 120
85 10 0 442 135 54 513 186 120
86 10 0 513 135 54 584 186 120
87 10 0 229 135 120 300 186 186
88 10 0 300 135 120 371 186 186
89 10 0 371 135 120 442 186 186
90 10 0 442 135 120 513 186 186
91 10 0 513 135 120 584 186 186
92 2 0 229 135 186 277 193 216
93 1 0 277 79 186 304 192 212
94 6 0 229 193 24 304 232 73
95 6 0 229 193 73 304 232 122
96 6 0 229 193 122 304 232 171
97 6 0 229 193 171 304 232 220
98 6 0 304 193 24 379 232 73
99 6 0 304 193 73 379 232 122
100 6 0 304 193 122 379 232 171
101 6 0 304 193 171 379 232 220
102 7 0 379 193 24 490 233 100
103 5 0 304 79 0 410 134 38
104 5 0 410 79 0 516 134 38
105 9 0 304 79 38 352 129 107
106 9 0 304 79 107 352 129 176
107 4 0 304 79 176 366 120 212
108 2 0 304 120 186 362 168 216
109 0 0 362 120 186 443 179 210
110 0 0 443 120 186 524 179 210
111 8 0 379 186 100 450 227 156
112 8 0 450 186 100 521 227 156
113 8 0 379 186 156 450 227 212
114 8 0 450 186 156 521 227 212
115 4 0 366 79 38 428 120 74
116 4 0 366 79 74 428 120 110
117 4 0 366 79 110 428 120 146
118 4 0 366 79 146 428 120 182
119 4 0 366 79 182 428 120 218
120 4 0 521 193 24 583 229 65
121 4 0 521 193 65 583 229 106
122 14 0 408 0 0 491 75 67
123 14 0 408 0 67 491 75 134
124 14 0 408 0 134 491 75 201
125 5 0 428 75 38 534 113 93
126 5 0 428 75 93 534 113 148
127 5 0 428 75 148 534 113 203
128 13 0 491 0 0 554 57 106
129 14 0 491 0 106 574 75 173
130 8 0 491 0 173 547 71 214
