Utilizacion 66.666667 VolCajasEmpacado 100.000000 Duracion[s] 0.154000 Iteraciones 95
0 3 0 0 0 0 3 5 3
1 3 0 3 0 0 6 5 3
2 0 0 0 5 0 2 10 2
3 0 0 0 0 3 2 5 5
4 0 0 0 0 5 2 5 7
5 0 0 0 0 7 2 5 9
6 0 0 2 0 3 4 5 5
7 0 0 2 0 5 4 5 7
8 0 0 2 0 7 4 5 9
9 0 0 0 5 2 2 10 4
10 0 0 0 5 4 2 10 6
11 1 0 0 5 6 2 8 9
12 1 0 0 8 6 3 10 9
13 1 0 2 5 0 4 8 3
14 2 0 2 5 3 6 7 5
15 6 1 6 0 0 10 2 2
16 7 1 6 2 0 9 7 3
17 7 1 6 2 3 9 7 6
18 7 1 6 2 6 9 7 9
19 4 1 6 0 2 11 2 4
20 5 1 6 7 0 9 9 3
21 4 1 6 0 4 11 2 6
22 4 1 6 0 6 11 2 8
23 4 1 6 0 8 11 2 10
24 7 1 6 7 3 11 10 6
25 7 1 6 7 6 11 10 9
26 4 1 9 2 0 11 7 2
27 4 1 9 2 2 11 7 4
28 4 1 9 2 4 11 7 6
29 4 1 9 2 6 11 7 8
30 4 1 9 2 8 11 7 10
31 8 2 11 0 0 13 5 2
32 8 2 13 0 0 15 5 2
33 8 2 11 5 0 13 10 2
34 8 2 13 5 0 15 10 2
35 8 2 11 0 2 13 5 4
36 8 2 13 0 2 15 5 4
37 8 2 11 5 2 13 10 4
38 8 2 13 5 2 15 10 4
39 9 2 11 0 4 15 2 6
40 10 2 11 2 4 14 7 7
