Utilizacion 66.497450 VolCajasEmpacado 73.637092 Duracion[s] 20.015000 Iteraciones 677
0 1 0 0 0 0 118 100 108
1 1 0 0 100 0 118 200 108
2 0 0 0 0 108 49 55 163
3 0 0 0 0 163 49 55 218
4 5 0 0 55 108 75 141 193
5 5 0 0 141 108 75 227 193
6 0 0 0 55 193 55 110 242
7 0 0 0 110 193 55 165 242
8 4 0 75 0 108 144 68 169
9 4 0 75 68 108 144 136 169
10 4 0 75 136 108 144 204 169
11 4 0 75 0 169 144 68 230
12 4 0 75 68 169 144 136 230
13 4 0 75 136 169 144 204 230
14 1 0 144 0 0 244 108 118
15 1 0 144 108 0 244 216 118
16 3 0 144 0 118 244 118 226
17 4 0 144 118 118 213 186 179
18 2 0 244 0 0 345 116 197
19 2 0 244 116 0 345 232 197
20 2 0 345 0 0 461 101 197
21 7 1 244 0 197 287 41 233
22 7 1 244 41 197 287 82 233
23 7 1 244 82 197 287 123 233
24 8 1 345 101 0 458 227 144
25 13 1 345 101 144 399 162 204
26 13 1 345 162 144 399 223 204
27 11 1 399 101 144 476 168 218
28 11 1 399 168 144 476 235 218
29 10 1 461 0 0 535 77 67
30 10 1 461 0 67 535 77 134
31 10 1 461 0 134 535 77 201
32 10 1 476 77 0 550 154 67
33 10 1 550 77 0 624 154 67
34 10 1 476 154 0 550 231 67
35 10 1 550 154 0 624 231 67
36 6 1 476 77 67 613 203 228
37 12 1 535 0 0 595 61 54
38 12 1 595 0 0 655 61 54
39 12 1 655 0 0 715 61 54
40 12 1 715 0 0 775 61 54
41 12 1 775 0 0 835 61 54
42 12 1 835 0 0 895 61 54
43 13 1 535 0 54 589 61 114
44 13 1 535 0 114 596 54 174
45 13 1 535 0 174 596 54 234
46 8 1 624 0 54 750 113 198
47 8 1 624 113 0 750 226 144
48 10 1 613 113 144 687 190 211
49 9 1 687 113 144 793 214 236
50 8 1 750 0 54 876 113 198
51 11 1 793 113 0 870 180 74
52 6 1 793 113 74 930 239 235
53 8 1 895 0 0 1021 113 144
54 8 1 1021 0 0 1147 113 144
55 8 1 1147 0 0 1273 113 144
56 6 1 930 113 0 1067 239 161
57 6 1 1067 113 0 1204 239 161
58 6 1 1204 113 0 1341 239 161
