Utilizacion 77.653982 VolCajasEmpacado 80.206990 Duracion[s] 60.006000 Iteraciones 2405
0 7 0 0 0 0 73 107 70
1 7 0 0 0 70 73 107 140
2 7 0 0 0 140 73 107 210
3 5 0 0 107 0 84 165 55
4 5 0 0 165 0 84 223 55
5 3 0 0 107 55 73 149 129
6 3 0 0 107 129 73 149 203
7 9 0 0 149 55 74 233 134
8 1 0 0 149 134 72 182 175
9 1 0 0 149 175 72 182 216
10 10 0 0 182 134 40 219 154
11 10 0 0 182 154 40 219 174
12 2 0 0 182 174 55 230 207
13 5 0 73 0 0 128 58 84
14 6 0 73 0 84 182 64 152
15 6 0 73 0 152 182 64 220
16 8 0 84 64 0 154 138 109
17 8 0 84 138 0 154 212 109
18 6 0 73 64 109 141 128 218
19 0 0 74 128 109 157 224 133
20 0 0 74 128 133 157 224 157
21 4 0 72 149 157 145 229 211
22 8 0 157 64 0 227 173 74
23 19 1 73 128 157 113 148 194
24 19 1 113 128 157 153 148 194
25 19 1 145 148 157 165 188 194
26 19 1 145 188 157 165 228 194
27 19 1 141 64 109 161 104 146
28 17 1 141 64 146 174 119 194
29 17 1 165 173 0 213 228 33
30 17 1 165 173 33 213 228 66
31 17 1 165 173 66 213 228 99
32 14 1 165 119 74 238 173 154
33 18 1 165 119 154 237 152 195
34 18 1 165 152 154 237 185 195
35 15 1 165 185 99 239 227 172
36 14 1 174 64 74 247 118 154
37 16 1 182 0 0 256 37 67
38 16 1 182 0 67 256 37 134
39 15 1 182 0 134 255 42 208
40 16 1 182 42 154 256 109 191
41 13 1 239 118 0 313 227 70
42 12 1 239 118 70 323 197 144
43 12 1 239 118 144 323 197 218
44 12 1 256 0 0 335 84 74
45 11 1 256 0 74 352 83 98
46 11 1 256 0 98 352 83 122
47 27 2 141 64 194 181 101 214
48 25 2 165 197 172 237 230 213
49 27 2 181 64 191 221 101 211
50 25 2 239 197 70 311 230 111
51 25 2 239 197 111 311 230 152
52 25 2 239 197 152 311 230 193
53 25 2 256 84 0 328 117 41
54 22 2 256 0 122 330 109 192
55 26 2 255 0 192 338 96 216
56 22 2 323 117 0 393 226 74
57 22 2 323 117 74 393 226 148
58 20 2 323 109 148 397 146 215
59 22 2 323 146 148 432 220 218
60 24 2 352 0 0 406 80 73
61 24 2 352 0 73 406 80 146
62 24 2 352 0 146 406 80 219
63 23 2 397 80 0 455 135 84
64 24 2 397 80 84 470 134 164
65 21 2 406 0 0 480 79 84
66 28 2 406 0 84 448 73 158
67 31 3 397 80 164 469 113 205
68 31 3 397 113 164 469 146 205
69 29 3 406 0 158 443 40 178
70 29 3 406 40 158 443 80 178
71 33 3 406 0 178 473 74 215
72 30 3 432 146 0 528 229 24
73 30 3 432 146 24 528 229 48
74 34 3 432 146 48 541 216 122
75 34 3 432 146 122 541 216 196
76 33 3 470 79 0 544 146 37
77 33 3 470 79 37 544 146 74
78 33 3 470 79 74 544 146 111
79 34 3 470 74 111 579 144 185
80 32 3 469 74 185 517 129 218
81 34 3 480 0 0 550 74 109
82 34 3 480 0 109 550 74 218
83 44 4 432 146 196 528 229 220
84 43 4 517 74 185 558 146 218
85 40 4 541 146 0 583 219 74
86 42 4 541 146 74 574 194 129
87 42 4 541 146 129 574 194 184
88 45 4 541 194 74 581 214 111
89 43 4 541 146 184 582 218 217
90 41 4 550 0 0 587 74 67
91 41 4 550 0 67 587 74 134
92 41 4 550 0 134 587 74 201
