Utilizacion 62.021874 VolCajasEmpacado 90.882586 Duracion[s] 60.029000 Iteraciones 776
0 3 0 0 0 0 116 116 162
1 3 0 0 116 0 116 232 162
2 1 0 0 0 162 41 43 198
3 1 0 0 0 198 41 43 234
4 1 0 0 43 162 41 86 198
5 1 0 41 43 162 82 86 198
6 1 0 0 86 162 41 129 198
7 1 0 41 86 162 82 129 198
8 1 0 0 43 198 41 86 234
9 1 0 41 43 198 82 86 234
10 1 0 0 86 198 41 129 234
11 1 0 41 86 198 82 129 234
12 0 0 0 129 162 34 159 199
13 0 0 0 159 162 34 189 199
14 0 0 0 189 162 34 219 199
15 0 0 0 129 199 34 159 236
16 0 0 0 159 199 34 189 236
17 0 0 0 189 199 34 219 236
18 1 0 34 129 162 75 172 198
19 1 0 75 129 162 116 172 198
20 1 0 34 172 162 75 215 198
21 1 0 75 172 162 116 215 198
22 0 0 34 129 198 64 163 235
23 0 0 41 0 162 71 34 199
24 0 0 71 0 162 101 34 199
25 0 0 41 0 199 75 30 236
26 2 0 116 0 0 242 113 144
27 2 0 242 0 0 368 113 144
28 2 0 368 0 0 494 113 144
29 2 0 116 113 0 242 226 144
30 2 0 242 113 0 368 226 144
31 2 0 368 113 0 494 226 144
32 1 0 116 0 144 157 43 180
33 1 0 116 43 144 157 86 180
34 1 0 116 86 144 157 129 180
35 1 0 116 0 180 157 43 216
36 1 0 116 129 144 159 170 180
37 1 0 159 129 144 202 170 180
38 1 0 202 129 144 245 170 180
39 1 0 116 170 144 159 211 180
40 1 0 159 170 144 202 211 180
41 1 0 202 170 144 245 211 180
42 1 0 116 129 180 159 170 216
43 1 0 159 129 180 202 170 216
44 1 0 202 129 180 245 170 216
45 1 0 116 170 180 159 211 216
46 1 0 159 170 180 202 211 216
47 1 0 202 170 180 245 211 216
48 6 1 157 0 144 242 86 219
49 4 1 242 0 144 297 55 193
50 4 1 297 0 144 352 55 193
51 4 1 242 0 193 297 55 242
52 4 1 297 0 193 352 55 242
53 5 1 242 55 144 310 124 205
54 5 1 310 55 144 378 124 205
55 6 1 245 124 144 330 210 219
56 5 1 330 124 144 399 192 205
57 5 1 378 0 144 446 69 205
58 4 1 378 69 144 427 124 199
59 4 1 399 124 144 448 179 199
60 6 1 494 0 0 579 86 75
61 6 1 494 86 0 579 172 75
62 6 1 494 0 75 579 86 150
63 6 1 494 0 150 579 86 225
64 5 1 494 86 75 563 154 136
65 5 1 494 86 136 563 154 197
66 5 1 494 172 0 562 241 61
67 5 1 562 172 0 630 241 61
68 5 1 630 172 0 698 241 61
69 5 1 698 172 0 766 241 61
70 5 1 766 172 0 834 241 61
71 5 1 834 172 0 902 241 61
72 5 1 902 172 0 970 241 61
73 5 1 970 172 0 1038 241 61
74 5 1 1038 172 0 1106 241 61
75 5 1 1106 172 0 1174 241 61
76 5 1 1174 172 0 1242 241 61
77 5 1 1242 172 0 1310 241 61
78 5 1 579 0 0 648 68 61
79 6 1 579 68 0 665 153 75
80 6 1 579 68 75 665 153 150
81 5 1 579 68 150 648 136 211
82 7 2 665 0 0 845 171 163
83 7 2 845 0 0 1008 171 180
84 7 2 1008 0 0 1171 171 180
85 7 2 1171 0 0 1334 171 180
