Utilizacion 79.938556 VolCajasEmpacado 96.905220 Duracion[s] 55.049000 Iteraciones 8512
0 3 0 0 0 0 137 126 161
1 3 0 137 0 0 274 126 161
2 1 0 0 0 161 43 41 197
3 1 0 0 0 197 43 41 233
4 5 0 0 41 161 69 109 222
5 5 0 0 126 0 68 195 61
6 5 0 0 126 61 68 195 122
7 5 0 0 126 122 68 195 183
8 2 0 0 195 0 46 240 41
9 2 0 0 195 41 46 240 82
10 2 0 0 195 82 46 240 123
11 0 0 0 109 183 37 143 213
12 6 0 68 126 0 163 208 92
13 6 0 68 126 92 163 208 184
14 6 0 69 0 161 164 92 243
15 6 0 164 0 161 259 92 243
16 4 0 163 126 0 264 232 92
17 6 0 163 126 92 258 208 184
18 6 0 264 126 0 356 221 82
19 7 1 69 92 161 109 125 198
20 7 1 109 92 161 149 125 198
21 7 1 69 92 198 109 125 235
22 7 1 109 92 198 149 125 235
23 8 1 264 126 82 390 239 226
24 11 1 274 0 0 374 118 108
25 11 1 374 0 0 474 118 108
26 11 1 474 0 0 574 118 108
27 13 1 274 0 108 343 61 176
28 13 1 274 61 108 343 122 176
29 13 1 274 0 176 343 61 244
30 13 1 274 61 176 343 122 244
31 13 1 343 0 108 412 61 176
32 13 1 412 0 108 481 61 176
33 13 1 481 0 108 550 61 176
34 13 1 343 61 108 412 122 176
35 13 1 412 61 108 481 122 176
36 13 1 481 61 108 550 122 176
37 13 1 343 0 176 412 61 244
38 13 1 412 0 176 481 61 244
39 13 1 481 0 176 550 61 244
40 13 1 343 61 176 412 122 244
41 13 1 412 61 176 481 122 244
42 13 1 481 61 176 550 122 244
43 14 1 390 122 0 434 172 49
44 14 1 434 122 0 478 172 49
45 13 1 390 122 49 451 191 117
46 13 1 390 122 117 459 183 185
47 13 1 459 172 0 528 233 68
48 8 1 459 122 68 585 235 212
49 13 1 574 0 0 643 61 68
50 13 1 574 61 0 643 122 68
51 13 1 574 0 68 643 61 136
52 13 1 574 61 68 643 122 136
53 12 1 550 0 136 642 106 237
54 10 1 585 122 0 686 238 197
55 9 1 643 0 0 769 113 218
56 9 1 686 113 0 799 239 218
57 9 1 769 0 0 895 113 218
58 9 1 799 113 0 912 239 218
59 9 1 895 0 0 1021 113 218
60 9 1 912 113 0 1025 239 218
61 9 1 1021 0 0 1147 113 218
62 16 2 1025 113 0 1120 205 82
63 16 2 1025 113 82 1120 205 164
64 18 2 1025 113 164 1102 187 231
65 19 2 1120 113 0 1187 190 74
66 19 2 1120 113 74 1187 190 148
67 19 2 1120 113 148 1187 190 222
68 21 2 1120 190 0 1175 239 55
69 21 2 1120 190 55 1175 239 110
70 17 2 1147 0 0 1233 75 85
71 17 2 1147 0 85 1233 75 170
72 15 2 1147 0 170 1232 86 245
73 19 2 1187 86 0 1254 163 74
74 19 2 1187 163 0 1254 240 74
75 19 2 1187 86 74 1254 163 148
76 19 2 1187 163 74 1254 240 148
77 19 2 1187 86 148 1254 163 222
78 19 2 1187 163 148 1254 240 222
79 15 2 1233 0 0 1318 86 75
80 17 2 1254 0 75 1329 86 160
81 17 2 1233 0 160 1319 75 245
82 19 2 1254 86 0 1321 163 74
83 19 2 1254 163 0 1321 240 74
84 19 2 1254 86 74 1321 163 148
85 19 2 1254 163 74 1321 240 148
86 15 2 1254 86 148 1340 171 223
87 20 2 1254 171 148 1308 232 208
