Utilizacion 77.444649 VolCajasEmpacado 93.881989 Duracion[s] 60.011000 Iteraciones 3995
0 5 0 0 0 0 68 69 61
1 5 0 0 0 61 68 69 122
2 5 0 0 0 122 68 69 183
3 5 0 0 0 183 68 69 244
4 6 0 0 69 0 92 151 95
5 6 0 0 151 0 92 233 95
6 6 0 0 69 95 92 151 190
7 6 0 0 151 95 92 233 190
8 0 0 0 69 190 37 103 220
9 1 0 0 103 190 41 146 226
10 1 0 41 103 190 82 146 226
11 2 0 0 146 190 45 192 231
12 2 0 45 146 190 90 192 231
13 2 0 68 0 0 113 46 41
14 4 0 92 46 0 184 147 106
15 6 0 92 46 106 174 141 198
16 6 0 92 147 0 174 239 95
17 3 0 184 0 0 321 126 161
18 3 0 321 0 0 447 137 161
19 7 1 0 192 190 33 232 227
20 7 1 92 46 198 129 86 231
21 7 1 92 86 198 129 126 231
22 7 1 129 46 198 169 79 235
23 13 1 184 0 161 253 61 229
24 13 1 253 0 161 322 61 229
25 13 1 322 0 161 391 61 229
26 13 1 184 61 161 253 122 229
27 13 1 253 61 161 322 122 229
28 13 1 322 61 161 391 122 229
29 14 1 391 0 161 441 44 210
30 14 1 391 44 161 441 88 210
31 13 1 92 147 95 161 208 163
32 13 1 92 147 163 161 208 231
33 13 1 174 147 0 235 216 68
34 13 1 174 147 68 235 216 136
35 13 1 174 147 136 235 216 204
36 11 1 235 137 0 353 237 108
37 11 1 235 137 108 353 237 216
38 10 1 353 137 0 469 238 197
39 13 1 447 0 0 516 61 68
40 13 1 447 61 0 516 122 68
41 13 1 447 0 68 516 61 136
42 13 1 447 61 68 516 122 136
43 13 1 447 0 136 516 61 204
44 13 1 447 61 136 516 122 204
45 9 1 469 122 0 595 235 218
46 13 1 516 0 0 585 61 68
47 13 1 516 61 0 585 122 68
48 13 1 516 0 68 585 61 136
49 13 1 516 61 68 585 122 136
50 13 1 516 0 136 585 61 204
51 13 1 516 61 136 585 122 204
52 8 1 585 0 0 711 113 144
53 8 1 711 0 0 837 113 144
54 12 1 585 0 144 691 92 245
55 9 1 595 113 0 708 239 218
56 9 1 708 113 0 821 239 218
57 9 1 821 113 0 934 239 218
58 9 1 934 113 0 1047 239 218
59 9 1 1047 113 0 1160 239 218
60 9 1 1160 113 0 1273 239 218
61 11 1 837 0 0 955 100 108
62 16 2 691 0 144 783 82 239
63 21 2 783 0 144 832 55 199
64 21 2 783 55 144 832 110 199
65 18 2 837 0 108 911 77 175
66 18 2 837 0 175 911 77 242
67 19 2 955 0 0 1032 67 74
68 19 2 955 0 74 1032 67 148
69 19 2 955 0 148 1032 67 222
70 19 2 1032 0 0 1109 67 74
71 19 2 1109 0 0 1186 67 74
72 19 2 1186 0 0 1263 67 74
73 19 2 1263 0 0 1340 67 74
74 19 2 1032 0 74 1109 67 148
75 19 2 1109 0 74 1186 67 148
76 19 2 1186 0 74 1263 67 148
77 19 2 1263 0 74 1340 67 148
78 19 2 1032 0 148 1109 67 222
79 19 2 1109 0 148 1186 67 222
80 20 2 1186 0 148 1247 54 208
81 17 2 1273 67 0 1348 153 85
82 17 2 1273 153 0 1348 239 85
83 17 2 1273 67 85 1348 153 170
84 17 2 1273 153 85 1348 239 170
