Utilizacion 60.644109 VolCajasEmpacado 61.512434 Duracion[s] 60.384000 Iteraciones 91
0 2 0 0 0 0 155 168 195
1 10 0 0 0 195 41 43 231
2 10 0 41 0 195 82 43 231
3 10 0 82 0 195 123 43 231
4 10 0 0 43 195 41 86 231
5 10 0 41 43 195 82 86 231
6 10 0 82 43 195 123 86 231
7 10 0 0 86 195 41 129 231
8 10 0 41 86 195 82 129 231
9 10 0 82 86 195 123 129 231
10 9 0 0 168 0 60 229 54
11 9 0 0 168 54 60 229 108
12 9 0 0 168 108 60 229 162
13 9 0 0 168 162 60 229 216
14 8 0 0 0 231 31 14 232
15 8 0 0 14 231 31 28 232
16 8 0 0 28 231 31 42 232
17 8 0 0 0 232 31 14 233
18 8 0 0 14 232 31 28 233
19 8 0 0 28 232 31 42 233
20 8 0 0 0 233 31 14 234
21 8 0 0 14 233 31 28 234
22 8 0 0 28 233 31 42 234
23 8 0 0 0 234 31 14 235
24 8 0 0 14 234 31 28 235
25 8 0 0 28 234 31 42 235
26 8 0 0 0 235 31 14 236
27 8 0 0 14 235 31 28 236
28 8 0 0 28 235 31 42 236
29 8 0 0 0 236 31 14 237
30 8 0 0 0 237 31 14 238
31 8 0 0 0 238 31 14 239
32 8 0 0 0 239 31 14 240
33 8 0 0 0 240 31 14 241
34 12 0 0 168 216 50 190 218
35 12 0 0 168 218 50 190 220
36 12 0 0 168 220 50 190 222
37 13 0 31 0 231 47 40 233
38 13 0 31 0 233 47 40 235
39 12 0 47 0 231 97 22 233
40 12 0 47 22 231 97 44 233
41 12 0 47 0 233 97 22 235
42 12 0 47 22 233 97 44 235
43 12 0 47 0 235 97 22 237
44 12 0 47 22 235 97 44 237
45 13 0 47 0 237 63 40 239
46 12 0 0 44 231 22 94 233
47 12 0 22 44 231 44 94 233
48 12 0 0 44 233 22 94 235
49 12 0 22 44 233 44 94 235
50 12 0 0 44 235 22 94 237
51 12 0 22 44 235 44 94 237
52 13 0 47 0 239 63 40 241
53 12 0 0 44 237 22 94 239
54 11 0 0 129 195 34 166 225
55 12 0 0 44 239 22 94 241
56 13 0 0 44 241 16 84 243
57 13 0 0 44 243 16 84 245
58 12 0 0 94 231 50 116 233
59 12 0 0 94 233 50 116 235
60 12 0 0 94 235 50 116 237
61 13 0 0 190 216 40 206 218
62 13 0 0 206 216 40 222 218
63 12 0 0 168 222 50 190 224
64 12 0 0 168 224 50 190 226
65 13 0 0 190 218 40 206 220
66 13 0 22 44 237 38 84 239
67 13 0 22 44 239 38 84 241
68 13 0 0 206 218 40 222 220
69 11 0 34 129 195 68 166 225
70 13 0 44 44 231 84 60 233
71 13 0 44 60 231 84 76 233
72 13 0 44 76 231 84 92 233
73 13 0 44 44 233 84 60 235
74 13 0 44 60 233 84 76 235
75 13 0 44 76 233 84 92 235
76 13 0 50 92 231 90 108 233
77 13 0 50 92 233 90 108 235
78 13 0 63 0 237 79 40 239
79 13 0 50 108 231 90 124 233
80 13 0 50 108 233 90 124 235
81 13 0 60 168 0 100 184 2
82 13 0 100 168 0 140 184 2
83 13 0 60 184 0 100 200 2
84 13 0 100 184 0 140 200 2
85 13 0 60 200 0 100 216 2
86 13 0 100 200 0 140 216 2
87 13 0 60 216 0 100 232 2
88 13 0 100 216 0 140 232 2
89 13 0 60 168 2 100 184 4
90 13 0 100 168 2 140 184 4
91 13 0 60 184 2 100 200 4
92 13 0 100 184 2 140 200 4
93 13 0 60 200 2 100 216 4
94 13 0 100 200 2 140 216 4
95 13 0 60 216 2 100 232 4
96 13 0 100 216 2 140 232 4
97 13 0 63 0 239 79 40 241
98 11 0 68 129 195 105 163 225
99 11 0 105 129 195 142 163 225
100 13 0 68 129 225 108 145 227
101 13 0 68 145 225 108 161 227
102 9 0 140 168 0 200 229 54
103 9 0 140 168 54 200 229 108
104 9 0 140 168 108 200 229 162
105 9 0 140 168 162 200 229 216
106 7 0 155 0 0 247 82 95
107 7 0 155 82 0 247 164 95
108 0 0 155 0 95 241 85 170
109 0 0 155 85 95 240 160 181
110 11 0 200 164 0 234 201 30
111 11 0 200 201 0 234 238 30
112 11 0 200 164 30 234 201 60
113 11 0 200 201 30 234 238 60
114 11 0 200 164 60 234 201 90
115 11 0 200 201 60 234 238 90
116 10 0 234 164 0 277 205 36
117 7 0 247 0 0 342 82 92
118 7 0 247 82 0 342 164 92
119 7 0 247 0 92 342 82 184
120 7 0 247 82 92 342 164 184
121 0 0 277 164 0 362 239 86
122 4 0 342 0 0 450 118 100
123 4 0 450 0 0 558 118 100
124 4 0 558 0 0 666 118 100
125 4 0 666 0 0 774 118 100
126 3 0 362 118 0 488 238 176
127 5 0 488 118 0 589 234 197
128 6 0 589 118 0 789 214 178
129 0 0 774 0 0 849 85 86
130 1 0 849 0 0 1020 180 163
131 1 0 1020 0 0 1191 180 163
132 16 1 488 118 197 525 158 230
133 16 1 525 118 197 562 158 230
134 16 1 488 158 197 525 198 230
135 16 1 525 158 197 562 198 230
136 16 1 789 180 0 829 217 33
137 16 1 789 180 33 829 217 66
138 16 1 789 180 66 829 217 99
139 16 1 789 180 99 829 217 132
140 16 1 789 180 132 829 217 165
