Utilizacion 79.728826 VolCajasEmpacado 96.650975 Duracion[s] 35.054000 Iteraciones 4079
0 5 0 0 0 0 68 69 61
1 5 0 0 0 61 68 69 122
2 5 0 0 0 122 68 69 183
3 5 0 0 0 183 68 69 244
4 6 0 0 69 0 95 151 92
5 6 0 0 151 0 95 233 92
6 6 0 0 69 92 95 151 184
7 6 0 0 151 92 95 233 184
8 2 0 0 69 184 46 114 225
9 2 0 0 114 184 46 159 225
10 2 0 0 159 184 46 204 225
11 0 0 0 204 184 37 238 214
12 1 0 46 69 184 89 110 220
13 1 0 46 110 184 89 151 220
14 3 0 95 0 0 221 137 161
15 4 0 95 137 0 201 238 92
16 6 0 95 0 161 190 92 243
17 6 0 95 137 92 190 229 174
18 3 0 221 0 0 347 137 161
19 7 1 37 204 184 74 237 224
20 7 1 46 151 184 79 188 224
21 7 1 74 188 184 111 228 217
22 14 1 95 92 161 144 136 211
23 7 1 89 92 211 126 132 244
24 14 1 95 136 174 139 186 223
25 13 1 139 136 174 200 205 242
26 13 1 190 0 161 259 61 229
27 13 1 190 61 161 259 122 229
28 13 1 259 0 161 320 69 229
29 13 1 259 69 161 320 138 229
30 12 1 201 138 0 307 230 101
31 13 1 200 138 101 261 207 169
32 13 1 200 138 169 261 207 237
33 13 1 261 138 101 330 199 169
34 13 1 261 138 169 330 199 237
35 11 1 330 137 0 448 237 108
36 11 1 330 137 108 448 237 216
37 13 1 347 0 0 416 61 68
38 13 1 347 61 0 416 122 68
39 13 1 347 0 68 416 61 136
40 13 1 347 61 68 416 122 136
41 13 1 347 0 136 416 61 204
42 13 1 347 61 136 416 122 204
43 8 1 416 0 0 529 126 144
44 13 1 416 0 144 485 61 212
45 13 1 416 61 144 485 122 212
46 13 1 485 0 144 554 61 212
47 9 1 448 126 0 574 239 218
48 13 1 485 61 144 554 122 212
49 11 1 554 0 0 654 118 108
50 13 1 554 0 108 623 61 176
51 13 1 554 0 176 623 61 244
52 13 1 554 61 108 623 122 176
53 13 1 554 61 176 623 122 244
54 10 1 574 122 0 675 238 197
55 9 1 654 0 0 780 113 218
56 9 1 675 113 0 788 239 218
57 9 1 780 0 0 906 113 218
58 9 1 788 113 0 901 239 218
59 9 1 901 113 0 1014 239 218
60 9 1 1014 113 0 1127 239 218
61 8 1 906 0 0 1032 113 144
62 17 2 906 0 144 981 86 229
63 16 2 981 0 144 1073 82 239
64 19 2 1073 0 0 1140 77 74
65 19 2 1140 0 0 1207 77 74
66 19 2 1207 0 0 1274 77 74
67 19 2 1274 0 0 1341 77 74
68 19 2 1073 0 74 1140 77 148
69 19 2 1140 0 74 1207 77 148
70 19 2 1207 0 74 1274 77 148
71 19 2 1274 0 74 1341 77 148
72 19 2 1073 0 148 1140 77 222
73 19 2 1140 0 148 1207 77 222
74 19 2 1207 0 148 1274 77 222
75 19 2 1274 0 148 1341 77 222
76 16 2 1127 77 0 1219 172 82
77 20 2 1127 172 0 1181 233 60
78 19 2 1127 172 60 1204 239 134
79 18 2 1127 77 82 1201 154 149
80 17 2 1127 77 149 1202 163 234
81 21 2 1127 163 134 1182 212 189
82 21 2 1127 163 189 1182 212 244
83 17 2 1219 77 0 1305 152 85
84 17 2 1219 152 0 1305 227 85
85 15 2 1202 77 85 1288 162 160
86 18 2 1204 162 85 1278 239 152
87 17 2 1182 163 152 1268 238 237
