Utilizacion 76.507407 VolCajasEmpacado 50.129615 Duracion[s] 55.039000 Iteraciones 6097
0 9 0 0 0 0 168 195 155
1 9 0 168 0 0 336 195 155
2 9 0 336 0 0 504 195 155
3 9 0 504 0 0 672 195 155
4 9 0 672 0 0 840 195 155
5 5 0 0 195 0 37 235 33
6 5 0 0 195 33 37 235 66
7 5 0 0 195 66 37 235 99
8 5 0 0 195 99 37 235 132
9 0 0 0 0 155 67 77 229
10 4 0 0 77 155 95 169 237
11 8 0 0 195 132 49 239 182
12 7 0 0 169 182 61 223 242
13 0 0 67 0 155 144 67 229
14 6 0 95 67 155 172 141 222
15 0 0 95 141 155 172 208 229
16 7 0 144 0 155 198 61 215
17 0 0 172 61 155 249 128 229
18 0 0 172 128 155 249 195 229
19 7 0 198 0 155 252 61 215
20 4 0 249 61 155 341 156 237
21 4 0 341 61 155 433 156 237
22 4 0 433 61 155 525 156 237
23 4 0 525 61 155 617 156 237
24 4 0 617 61 155 709 156 237
25 4 0 709 61 155 801 156 237
26 0 0 249 156 155 326 223 229
27 0 0 326 156 155 403 223 229
28 0 0 403 156 155 480 223 229
29 7 0 252 0 155 306 61 215
30 7 0 306 0 155 367 54 215
31 6 0 480 156 155 557 230 222
32 1 0 840 0 0 940 129 116
33 1 0 840 0 116 940 129 232
34 1 0 840 129 0 969 229 116
35 1 0 840 129 116 969 229 232
36 1 0 940 0 0 1040 116 129
37 1 0 1040 0 0 1140 116 129
38 1 0 1140 0 0 1240 116 129
39 1 0 1240 0 0 1340 116 129
40 1 0 940 0 129 1056 129 229
41 1 0 969 129 0 1098 229 116
42 1 0 1098 129 0 1227 229 116
43 1 0 969 129 116 1098 229 232
44 1 0 1098 129 116 1227 229 232
45 1 0 1056 0 129 1185 100 245
46 1 0 1185 0 129 1314 116 229
47 1 0 1227 116 0 1327 232 129
48 2 0 1227 116 129 1327 234 237
