Utilizacion 78.976687 VolCajasEmpacado 95.739197 Duracion[s] 60.132000 Iteraciones 480
0 3 0 0 0 0 137 126 161
1 3 0 137 0 0 274 126 161
2 6 0 0 0 161 92 95 243
3 2 0 0 95 161 45 141 202
4 2 0 0 95 202 45 141 243
5 1 0 45 95 161 86 138 197
6 1 0 45 95 197 86 138 233
7 6 0 0 141 0 92 236 82
8 2 0 86 95 161 131 141 202
9 0 0 86 95 202 123 129 232
10 6 0 0 141 82 82 236 174
11 5 0 0 141 174 68 210 235
12 6 0 92 0 161 187 92 243
13 6 0 92 141 0 174 233 95
14 6 0 174 141 0 256 233 95
15 4 0 82 141 95 188 233 196
16 5 0 187 0 161 255 69 222
17 5 0 187 69 161 255 138 222
18 5 0 188 138 95 256 207 156
19 7 1 68 141 196 101 178 236
20 7 1 68 178 196 101 218 233
21 14 1 101 141 196 145 191 245
22 14 1 145 141 196 189 191 245
23 7 1 101 191 196 138 231 229
24 7 1 138 191 196 178 224 233
25 13 1 189 138 156 258 199 224
26 9 1 258 126 0 384 239 218
27 13 1 274 0 0 343 61 68
28 13 1 343 0 0 412 61 68
29 13 1 412 0 0 481 61 68
30 13 1 481 0 0 550 61 68
31 13 1 550 0 0 619 61 68
32 13 1 619 0 0 688 61 68
33 13 1 688 0 0 757 61 68
34 13 1 757 0 0 826 61 68
35 13 1 826 0 0 895 61 68
36 13 1 895 0 0 964 61 68
37 13 1 964 0 0 1033 61 68
38 13 1 274 61 0 343 122 68
39 13 1 343 61 0 412 122 68
40 13 1 412 61 0 481 122 68
41 13 1 481 61 0 550 122 68
42 13 1 550 61 0 619 122 68
43 13 1 619 61 0 688 122 68
44 13 1 688 61 0 757 122 68
45 13 1 757 61 0 826 122 68
46 13 1 826 61 0 895 122 68
47 13 1 895 61 0 964 122 68
48 13 1 964 61 0 1033 122 68
49 8 1 274 0 68 400 113 212
50 8 1 400 0 68 526 113 212
51 11 1 526 0 68 644 100 176
52 11 1 644 0 68 762 100 176
53 11 1 762 0 68 880 100 176
54 10 1 384 122 0 485 238 197
55 9 1 485 122 0 611 235 218
56 9 1 611 122 0 737 235 218
57 9 1 737 122 0 863 235 218
58 9 1 863 122 0 989 235 218
59 9 1 989 122 0 1115 235 218
60 9 1 1115 122 0 1241 235 218
61 12 1 880 0 68 986 92 169
62 18 2 526 0 176 603 74 243
63 21 2 603 0 176 652 55 231
64 20 2 603 55 176 664 109 236
65 21 2 652 0 176 701 55 231
66 18 2 701 0 176 775 77 243
67 15 2 880 0 169 966 85 244
68 15 2 986 0 68 1072 85 143
69 16 2 986 0 143 1078 82 238
70 19 2 1078 0 0 1145 77 74
71 19 2 1145 0 0 1212 77 74
72 19 2 1212 0 0 1279 77 74
73 19 2 1279 0 0 1346 77 74
74 17 2 1078 0 74 1153 86 159
75 17 2 1078 0 159 1153 86 244
76 17 2 1153 0 74 1239 75 159
77 17 2 1153 0 159 1239 75 244
78 16 2 1239 0 74 1334 82 166
79 15 2 1239 0 166 1324 86 241
80 19 2 1241 86 0 1308 163 74
81 19 2 1241 163 0 1308 240 74
82 19 2 1241 86 74 1308 163 148
83 19 2 1241 163 74 1308 240 148
84 19 2 1241 86 148 1308 163 222
85 19 2 1241 163 148 1308 240 222
