Utilizacion 77.324481 VolCajasEmpacado 89.230624 Duracion[s] 60.829000 Iteraciones 24
0 0 0 0 0 0 106 99 63
1 0 0 106 0 0 212 99 63
2 0 0 212 0 0 318 99 63
3 0 0 318 0 0 424 99 63
4 0 0 424 0 0 530 99 63
5 0 0 530 0 0 636 99 63
6 0 0 636 0 0 742 99 63
7 0 0 742 0 0 848 99 63
8 0 0 848 0 0 954 99 63
9 0 0 954 0 0 1060 99 63
10 0 0 1060 0 0 1166 99 63
11 0 0 0 99 0 106 198 63
12 0 0 106 99 0 212 198 63
13 0 0 212 99 0 318 198 63
14 0 0 318 99 0 424 198 63
15 0 0 424 99 0 530 198 63
16 0 0 530 99 0 636 198 63
17 0 0 636 99 0 742 198 63
18 0 0 742 99 0 848 198 63
19 0 0 848 99 0 954 198 63
20 0 0 954 99 0 1060 198 63
21 0 0 1060 99 0 1166 198 63
22 1 0 0 198 0 88 223 139
23 0 0 0 0 63 99 63 169
24 0 0 0 63 63 99 126 169
25 1 0 0 126 63 88 151 202
26 1 0 0 151 63 88 176 202
27 1 0 88 198 0 176 223 139
28 1 0 88 126 63 227 151 151
29 1 0 88 151 63 227 176 151
30 1 0 99 0 63 238 88 88
31 1 0 99 0 88 238 88 113
32 1 0 99 88 63 187 113 202
33 1 0 99 0 113 238 88 138
34 1 0 99 0 138 238 88 163
35 1 0 99 0 163 238 88 188
36 1 0 99 0 188 238 88 213
37 1 0 99 0 213 238 88 238
38 1 0 187 88 63 326 113 151
39 1 0 176 198 0 264 223 139
40 1 0 264 198 0 352 223 139
41 1 0 352 198 0 440 223 139
42 1 0 440 198 0 528 223 139
43 1 0 528 198 0 616 223 139
44 1 0 616 198 0 704 223 139
45 1 0 704 198 0 792 223 139
46 1 0 792 198 0 880 223 139
47 1 0 880 198 0 968 223 139
48 1 0 968 198 0 1056 223 139
49 1 0 1056 198 0 1144 223 139
50 1 0 176 198 139 315 223 227
51 1 0 227 113 63 366 138 151
52 1 0 227 138 63 366 163 151
53 1 0 227 163 63 366 188 151
54 1 0 238 0 63 263 88 202
55 1 0 263 0 63 288 88 202
56 1 0 288 0 63 313 88 202
57 1 0 313 0 63 338 88 202
58 1 0 338 0 63 363 88 202
59 1 0 363 0 63 388 88 202
60 1 0 388 0 63 413 88 202
61 1 0 413 0 63 438 88 202
62 1 0 438 0 63 463 88 202
63 1 0 463 0 63 488 88 202
64 1 0 488 0 63 513 88 202
65 1 0 513 0 63 538 88 202
66 1 0 538 0 63 563 88 202
67 2 1 0 126 202 38 151 227
68 2 1 0 151 202 38 176 227
69 2 1 38 151 202 76 176 227
70 2 1 38 126 202 76 151 227
71 2 1 99 88 202 137 113 227
72 2 1 137 88 202 175 113 227
73 3 1 88 126 151 151 176 189
74 3 1 88 126 189 151 176 227
75 3 1 151 126 151 214 176 189
76 3 1 151 126 189 214 176 227
77 3 1 227 113 151 290 151 201
78 2 1 238 0 202 263 38 227
79 2 1 263 0 202 288 38 227
80 2 1 288 0 202 313 38 227
81 2 1 313 0 202 338 38 227
82 2 1 338 0 202 363 38 227
83 2 1 363 0 202 388 38 227
84 2 1 388 0 202 413 38 227
85 2 1 413 0 202 438 38 227
86 2 1 438 0 202 463 38 227
87 2 1 463 0 202 488 38 227
88 2 1 488 0 202 513 38 227
89 2 1 513 0 202 538 38 227
90 2 1 538 0 202 563 38 227
91 2 1 238 38 202 263 76 227
92 2 1 263 38 202 288 76 227
93 2 1 288 38 202 313 76 227
94 2 1 313 38 202 338 76 227
95 2 1 338 38 202 363 76 227
96 2 1 363 38 202 388 76 227
97 2 1 388 38 202 413 76 227
98 2 1 413 38 202 438 76 227
99 2 1 438 38 202 463 76 227
100 2 1 463 38 202 488 76 227
101 2 1 488 38 202 513 76 227
102 2 1 513 38 202 538 76 227
103 2 1 538 38 202 563 76 227
104 2 1 227 113 201 252 151 226
105 2 1 252 113 201 290 138 226
106 3 1 290 113 151 340 176 189
107 3 1 290 113 189 340 176 227
108 2 1 315 198 139 353 223 164
109 2 1 353 198 139 378 223 177
110 2 1 378 198 139 403 223 177
111 2 1 403 198 139 428 223 177
112 2 1 428 198 139 453 223 177
113 2 1 453 198 139 478 223 177
114 2 1 478 198 139 503 223 177
115 2 1 503 198 139 528 223 177
116 2 1 528 198 139 553 223 177
117 2 1 553 198 139 578 223 177
118 2 1 578 198 139 603 223 177
119 2 1 603 198 139 628 223 177
120 2 1 628 198 139 653 223 177
121 2 1 653 198 139 678 223 177
122 2 1 678 198 139 703 223 177
123 2 1 703 198 139 728 223 177
124 2 1 728 198 139 753 223 177
125 2 1 753 198 139 778 223 177
126 2 1 778 198 139 803 223 177
127 2 1 803 198 139 828 223 177
128 2 1 828 198 139 853 223 177
129 2 1 853 198 139 878 223 177
130 2 1 878 198 139 903 223 177
131 2 1 903 198 139 928 223 177
132 2 1 928 198 139 953 223 177
