Utilizacion 86.018514 VolCajasEmpacado 86.711674 Duracion[s] 60.040000 Iteraciones 912
0 5 0 0 0 0 64 36 66
1 5 0 64 0 0 128 36 66
2 5 0 0 36 0 64 72 66
3 5 0 64 36 0 128 72 66
4 5 0 0 72 0 64 108 66
5 5 0 64 72 0 128 108 66
6 5 0 0 108 0 64 144 66
7 5 0 64 108 0 128 144 66
8 5 0 0 144 0 64 180 66
9 5 0 64 144 0 128 180 66
10 5 0 0 180 0 64 216 66
11 5 0 64 180 0 128 216 66
12 8 0 0 0 66 60 43 135
13 8 0 0 43 66 60 86 135
14 8 0 0 86 66 60 129 135
15 8 0 0 129 66 60 172 135
16 8 0 0 172 66 60 215 135
17 8 0 0 0 135 60 43 204
18 8 0 0 43 135 60 86 204
19 8 0 0 86 135 60 129 204
20 8 0 0 129 135 60 172 204
21 8 0 0 172 135 60 215 204
22 9 0 60 0 66 133 97 115
23 9 0 60 97 66 133 194 115
24 9 0 60 0 115 133 97 164
25 9 0 60 97 115 133 194 164
26 9 0 60 0 164 133 97 213
27 9 0 60 97 164 133 194 213
28 7 0 60 194 66 125 233 116
29 7 0 60 194 116 125 233 166
30 7 0 60 194 166 125 233 216
31 7 0 128 194 0 178 233 65
32 7 0 128 194 65 178 233 130
33 7 0 128 194 130 178 233 195
34 0 0 125 194 195 177 231 215
35 1 0 133 0 0 228 72 22
36 1 0 228 0 0 323 72 22
37 1 0 323 0 0 418 72 22
38 1 0 418 0 0 513 72 22
39 1 0 133 72 0 228 144 22
40 1 0 228 72 0 323 144 22
41 1 0 323 72 0 418 144 22
42 1 0 418 72 0 513 144 22
43 2 0 133 0 22 190 79 46
44 2 0 133 0 46 190 79 70
45 2 0 133 0 70 190 79 94
46 2 0 133 0 94 190 79 118
47 2 0 133 0 118 190 79 142
48 2 0 133 0 142 190 79 166
49 2 0 133 0 166 190 79 190
50 2 0 133 0 190 190 79 214
51 6 0 133 79 22 242 116 85
52 6 0 242 79 22 351 116 85
53 6 0 351 79 22 460 116 85
54 6 0 133 116 22 242 153 85
55 6 0 242 116 22 351 153 85
56 6 0 351 116 22 460 153 85
57 6 0 133 79 85 242 116 148
58 6 0 242 79 85 351 116 148
59 6 0 351 79 85 460 116 148
60 6 0 133 116 85 242 153 148
61 6 0 242 116 85 351 153 148
62 6 0 351 116 85 460 153 148
63 6 0 133 79 148 242 116 211
64 6 0 242 79 148 351 116 211
65 6 0 351 79 148 460 116 211
66 6 0 133 116 148 242 153 211
67 6 0 242 116 148 351 153 211
68 6 0 351 116 148 460 153 211
69 9 0 190 0 22 287 49 95
70 9 0 190 0 95 287 49 168
71 3 0 133 153 0 231 183 42
72 3 0 231 153 0 329 183 42
73 3 0 329 153 0 427 183 42
74 3 0 133 153 42 231 183 84
75 3 0 231 153 42 329 183 84
76 3 0 329 153 42 427 183 84
77 3 0 133 153 84 231 183 126
78 3 0 231 153 84 329 183 126
79 3 0 329 153 84 427 183 126
80 3 0 133 153 126 231 183 168
81 3 0 231 153 126 329 183 168
82 3 0 329 153 126 427 183 168
83 3 0 133 153 168 231 183 210
84 3 0 231 153 168 329 183 210
85 3 0 329 153 168 427 183 210
86 7 0 190 0 168 229 65 218
87 9 0 178 183 0 251 232 97
88 9 0 251 183 0 324 232 97
89 9 0 324 183 0 397 232 97
90 9 0 397 183 0 470 232 97
91 9 0 470 183 0 543 232 97
92 9 0 178 183 97 251 232 194
93 9 0 251 183 97 324 232 194
94 9 0 324 183 97 397 232 194
95 9 0 397 183 97 470 232 194
96 9 0 470 183 97 543 232 194
97 0 0 178 183 194 230 220 214
98 0 0 230 183 194 282 220 214
99 0 0 282 183 194 334 220 214
100 0 0 229 49 22 281 69 59
101 3 0 229 49 59 327 79 101
102 3 0 229 49 101 327 79 143
103 3 0 229 49 143 327 79 185
104 7 0 229 0 168 294 39 218
105 0 0 229 39 185 281 76 205
106 0 0 281 39 185 333 76 205
107 7 0 294 0 22 344 39 87
