Utilizacion 83.785824 VolCajasEmpacado 85.137665 Duracion[s] 60.019000 Iteraciones 1861
0 5 0 0 0 0 95 62 70
1 5 0 0 62 0 95 124 70
2 5 0 0 124 0 95 186 70
3 5 0 0 0 70 95 62 140
4 5 0 0 62 70 95 124 140
5 5 0 0 124 70 95 186 140
6 5 0 0 0 140 95 62 210
7 5 0 0 62 140 95 124 210
8 5 0 0 124 140 95 186 210
9 2 0 0 186 0 48 222 31
10 2 0 0 186 31 48 222 62
11 2 0 0 186 62 48 222 93
12 2 0 0 186 93 48 222 124
13 2 0 0 186 124 48 222 155
14 2 0 0 186 155 48 222 186
15 2 0 0 186 186 48 222 217
16 0 0 48 186 0 97 207 25
17 0 0 97 186 0 146 207 25
18 0 0 146 186 0 195 207 25
19 0 0 195 186 0 244 207 25
20 0 0 244 186 0 293 207 25
21 0 0 48 207 0 97 228 25
22 0 0 97 207 0 146 228 25
23 0 0 146 207 0 195 228 25
24 0 0 195 207 0 244 228 25
25 0 0 244 207 0 293 228 25
26 4 0 48 186 25 108 227 76
27 4 0 48 186 76 108 227 127
28 4 0 48 186 127 108 227 178
29 1 0 95 0 0 206 26 49
30 1 0 95 26 0 206 52 49
31 1 0 95 52 0 206 78 49
32 1 0 95 78 0 206 104 49
33 1 0 95 104 0 206 130 49
34 1 0 95 130 0 206 156 49
35 1 0 95 156 0 206 182 49
36 7 0 95 0 49 167 84 134
37 7 0 167 0 49 239 84 134
38 7 0 95 84 49 167 168 134
39 7 0 167 84 49 239 168 134
40 7 0 95 0 134 167 84 219
41 7 0 167 0 134 239 84 219
42 7 0 95 84 134 167 168 219
43 7 0 167 84 134 239 168 219
44 1 0 108 182 25 219 208 74
45 6 0 108 168 74 211 232 150
46 1 0 108 168 150 219 194 199
47 1 0 108 194 150 219 220 199
48 5 0 219 168 25 314 230 95
49 5 0 219 168 95 314 230 165
50 1 0 219 168 165 330 194 214
51 6 0 239 0 0 315 64 103
52 6 0 239 64 0 315 128 103
53 6 0 239 0 103 315 64 206
54 6 0 239 64 103 315 128 206
55 5 0 315 0 0 385 62 95
56 5 0 315 0 95 385 62 190
57 6 0 315 62 0 391 165 64
58 6 0 315 62 64 391 165 128
59 6 0 315 62 128 391 165 192
60 6 0 330 165 0 433 229 76
61 6 0 330 165 76 433 229 152
62 7 0 391 0 0 475 85 72
63 7 0 391 0 72 475 85 144
64 7 0 391 0 144 475 85 216
65 3 0 391 85 0 477 161 38
66 3 0 391 85 38 477 161 76
67 3 0 391 85 76 477 161 114
68 3 0 391 85 114 477 161 152
69 3 0 391 85 152 477 161 190
70 10 1 219 194 165 267 230 196
71 8 1 219 194 196 268 219 217
72 10 1 268 194 165 316 230 196
73 8 1 268 194 196 317 219 217
74 8 1 315 85 192 364 110 213
75 9 1 315 110 192 426 159 218
76 10 1 317 194 152 348 230 200
77 8 1 364 85 192 413 106 217
78 8 1 330 165 152 379 190 173
79 8 1 413 85 190 462 110 211
80 10 1 348 165 173 396 196 209
81 10 1 348 196 152 384 227 200
82 10 1 384 196 152 420 227 200
83 10 1 396 161 152 432 192 200
84 12 1 433 161 0 484 221 41
85 12 1 484 161 0 535 221 41
86 12 1 535 161 0 586 221 41
87 13 1 433 161 41 495 231 136
88 13 1 495 161 41 557 231 136
89 12 1 433 161 136 484 202 196
90 12 1 484 161 136 535 202 196
91 10 1 433 202 136 469 233 184
92 10 1 469 202 136 505 233 184
93 10 1 505 202 136 541 233 184
94 15 1 475 0 0 547 84 85
95 15 1 475 0 85 547 84 170
96 9 1 475 0 170 586 49 196
97 9 1 475 49 170 586 75 219
98 14 1 477 84 0 580 160 64
99 14 1 477 84 64 580 160 128
100 14 1 477 84 128 580 160 192
101 9 1 426 110 192 537 159 218
102 9 1 537 75 192 586 186 218
