Utilizacion 66.218505 VolCajasEmpacado 16.317543 Duracion[s] 60.438000 Iteraciones 60
0 17 0 0 0 0 155 195 168
1 10 0 0 195 0 42 233 46
2 7 0 0 0 168 46 45 209
3 7 0 0 45 168 46 90 209
4 7 0 0 90 168 46 135 209
5 7 0 0 135 168 46 180 209
6 18 0 0 195 46 37 207 48
7 14 0 0 0 209 22 50 211
8 0 0 42 195 0 122 230 80
9 2 0 46 0 168 100 61 228
10 2 0 100 0 168 154 61 228
11 2 0 46 61 168 100 122 228
12 2 0 100 61 168 154 122 228
13 2 0 46 122 168 100 183 228
14 2 0 100 122 168 154 183 228
15 17 0 155 0 0 323 155 195
16 9 0 155 155 0 222 232 74
17 9 0 222 155 0 289 232 74
18 9 0 289 155 0 356 232 74
19 9 0 356 155 0 423 232 74
20 9 0 423 155 0 490 232 74
21 9 0 490 155 0 557 232 74
22 9 0 557 155 0 624 232 74
23 9 0 624 155 0 691 232 74
24 9 0 691 155 0 758 232 74
25 9 0 758 155 0 825 232 74
26 9 0 825 155 0 892 232 74
27 9 0 892 155 0 959 232 74
28 11 0 155 0 195 196 43 231
29 8 0 155 155 74 222 232 143
30 11 0 155 43 195 196 86 231
31 11 0 196 43 195 237 86 231
32 11 0 237 43 195 278 86 231
33 11 0 278 43 195 319 86 231
34 11 0 155 86 195 196 129 231
35 11 0 196 86 195 237 129 231
36 11 0 237 86 195 278 129 231
37 11 0 278 86 195 319 129 231
38 11 0 196 0 195 237 43 231
39 7 0 155 155 143 196 200 189
40 7 0 155 155 189 196 200 235
41 13 0 222 155 74 301 232 143
42 11 0 237 0 195 278 43 231
43 11 0 278 0 195 319 43 231
44 11 0 222 155 143 263 198 179
45 11 0 222 155 179 263 198 215
46 4 0 301 155 74 365 223 131
47 1 0 301 155 131 359 210 180
48 7 0 301 155 180 346 196 226
49 2 0 365 155 74 426 215 128
50 17 0 323 0 0 518 155 168
51 17 0 518 0 0 713 155 168
52 11 0 323 0 168 366 41 204
53 2 0 323 41 168 377 101 229
54 2 0 323 101 168 384 155 228
55 2 0 365 155 128 419 215 189
56 7 0 365 155 189 406 201 234
57 7 0 366 0 168 411 41 214
58 7 0 411 0 168 456 41 214
59 7 0 456 0 168 501 41 214
60 2 0 377 41 168 431 101 229
61 2 0 384 101 168 444 155 229
62 7 0 426 155 74 467 200 120
63 7 0 467 155 74 508 200 120
64 7 0 426 155 120 467 200 166
65 7 0 467 155 120 508 200 166
66 7 0 426 155 166 467 200 212
67 7 0 467 155 166 508 200 212
68 2 0 431 41 168 492 101 222
69 7 0 444 101 168 490 142 213
70 6 0 490 101 168 539 149 211
71 7 0 492 41 168 538 86 209
72 7 0 538 0 168 579 45 214
73 7 0 538 45 168 584 90 209
74 7 0 508 155 74 549 201 119
75 7 0 508 155 119 549 201 164
76 7 0 508 155 164 549 201 209
77 11 0 539 90 168 582 131 204
78 7 0 579 0 168 620 45 214
79 7 0 620 0 168 661 45 214
80 7 0 661 0 168 702 45 214
81 11 0 582 90 168 625 131 204
82 11 0 625 90 168 668 131 204
83 11 0 668 90 168 711 131 204
84 11 0 584 45 168 627 86 204
85 11 0 627 45 168 670 86 204
86 11 0 670 45 168 713 86 204
87 16 0 713 0 0 822 140 114
88 16 0 822 0 0 931 140 114
89 16 0 931 0 0 1040 140 114
90 3 0 713 0 114 833 81 174
91 12 0 713 0 174 784 71 194
92 7 0 713 0 194 759 45 235
93 11 0 784 0 174 827 41 210
94 15 0 833 0 114 939 101 206
95 7 0 959 140 0 1000 185 46
96 7 0 959 185 0 1000 230 46
97 11 0 959 140 46 1000 183 82
98 11 0 959 140 82 1000 183 118
99 11 0 959 140 118 1000 183 154
100 11 0 959 140 154 1000 183 190
101 11 0 959 140 190 1000 183 226
102 7 0 1000 140 0 1041 185 46
103 7 0 1000 185 0 1041 230 46
104 7 0 1000 140 46 1041 185 92
105 7 0 1000 140 92 1041 185 138
106 7 0 1000 140 138 1041 185 184
107 7 0 1000 140 184 1041 185 230
108 11 0 1000 185 46 1041 228 82
109 11 0 1000 185 82 1041 228 118
110 11 0 1000 185 118 1041 228 154
111 11 0 1000 185 154 1041 228 190
112 11 0 1000 185 190 1041 228 226
113 7 0 1040 0 0 1086 45 41
114 7 0 1086 0 0 1132 45 41
115 7 0 1132 0 0 1178 45 41
116 7 0 1040 0 41 1081 45 87
117 11 0 1040 0 87 1081 43 123
118 11 0 1040 0 123 1081 43 159
119 11 0 1040 0 159 1081 43 195
120 7 0 1040 45 0 1085 91 41
121 7 0 1040 91 0 1085 137 41
122 7 0 1040 45 41 1085 91 82
123 7 0 1040 45 82 1085 91 123
124 7 0 1040 45 123 1085 91 164
125 7 0 1040 45 164 1085 91 205
126 7 0 1040 91 41 1085 132 87
127 7 0 1040 91 87 1085 132 133
128 5 0 1041 137 0 1143 203 128
