Utilizacion 80.037525 VolCajasEmpacado 80.734920 Duracion[s] 60.013000 Iteraciones 1655
0 3 0 0 0 0 108 59 60
1 3 0 0 59 0 108 118 60
2 0 0 0 118 0 86 219 31
3 8 0 0 0 60 65 37 129
4 10 0 0 0 129 36 64 165
5 1 0 0 118 31 87 230 54
6 1 0 0 118 54 87 230 77
7 1 0 0 118 77 87 230 100
8 1 0 0 118 100 87 230 123
9 1 0 0 118 123 87 230 146
10 1 0 0 118 146 87 230 169
11 1 0 0 118 169 87 230 192
12 1 0 0 118 192 87 230 215
13 7 0 0 0 165 40 116 206
14 9 0 40 37 60 107 73 106
15 9 0 40 37 106 107 73 152
16 7 0 40 0 152 81 116 192
17 10 0 81 0 60 117 36 124
18 10 0 81 0 124 145 36 160
19 10 0 81 0 160 145 36 196
20 4 0 87 118 0 182 175 80
21 4 0 87 175 0 182 232 80
22 4 0 87 118 80 182 175 160
23 4 0 87 175 80 182 232 160
24 2 0 108 36 0 185 118 67
25 2 0 108 36 67 185 118 134
26 2 0 108 36 134 185 118 201
27 6 0 87 118 160 191 190 204
28 0 0 185 0 0 286 86 31
29 0 0 185 0 31 286 86 62
30 0 0 185 0 62 286 86 93
31 0 0 185 0 93 286 86 124
32 0 0 185 0 124 286 86 155
33 0 0 185 0 155 286 86 186
34 0 0 185 0 186 286 86 217
35 6 0 191 86 0 295 158 44
36 6 0 191 158 0 295 230 44
37 5 0 191 86 44 247 184 124
38 5 0 191 86 124 247 184 204
39 5 0 247 86 44 327 184 100
40 5 0 247 86 100 327 184 156
41 5 0 247 86 156 327 184 212
42 5 0 286 0 0 384 56 80
43 1 0 327 0 80 414 112 103
44 16 1 87 190 160 203 231 200
45 18 1 203 184 44 249 220 111
46 18 1 249 184 44 295 220 111
47 18 1 203 184 111 249 220 178
48 18 1 249 184 111 295 220 178
49 16 1 203 184 178 319 224 219
50 16 1 286 0 103 402 41 143
51 16 1 286 41 103 402 82 143
52 19 1 286 0 143 322 64 179
53 19 1 322 0 143 358 64 179
54 19 1 358 0 143 394 64 179
55 19 1 286 0 179 322 64 215
56 19 1 322 0 179 358 64 215
57 19 1 358 0 179 394 64 215
58 17 1 319 184 0 384 221 69
59 18 1 327 64 143 373 100 210
60 17 1 319 184 69 388 221 134
61 17 1 319 184 134 388 221 199
62 11 1 327 112 0 404 179 82
63 15 1 327 112 82 431 184 126
64 15 1 327 112 126 431 184 170
65 15 1 327 112 170 431 184 214
66 15 1 388 184 0 492 228 72
67 15 1 388 184 72 492 228 144
68 15 1 388 184 144 492 228 216
69 14 1 414 0 0 512 56 80
70 14 1 414 56 0 512 112 80
71 14 1 414 0 80 512 56 160
72 14 1 414 56 80 512 112 160
73 12 1 394 0 160 454 108 219
74 12 1 454 0 160 514 108 219
75 17 1 431 112 0 468 181 65
76 17 1 431 112 65 468 181 130
77 17 1 431 112 130 468 181 195
78 12 1 468 112 0 527 172 108
79 12 1 527 112 0 586 172 108
80 12 1 468 112 108 527 172 216
81 12 1 527 112 108 586 172 216
82 13 1 492 172 0 587 229 80
83 12 1 492 172 80 551 232 188
84 21 1 492 172 188 581 228 212
85 11 1 514 0 0 581 82 77
86 12 1 514 0 77 573 108 137
87 11 1 514 0 137 581 82 214
