Utilizacion 66.666667 VolCajasEmpacado 100.000000 Duracion[s] 0.005000 Iteraciones 1
0 2 0 0 0 0 2 2 2
1 2 0 0 2 0 2 4 2
2 2 0 0 4 0 2 6 2
3 2 0 0 6 0 2 8 2
4 2 0 0 8 0 2 10 2
5 0 0 0 0 2 2 3 6
6 0 0 0 0 6 2 3 10
7 2 0 0 3 2 2 5 4
8 0 0 0 5 2 2 8 6
9 1 0 0 3 6 2 7 8
10 1 0 0 3 8 2 7 10
11 2 0 0 7 6 2 9 8
12 2 0 0 7 8 2 9 10
13 2 0 2 0 0 4 2 2
14 2 0 2 2 0 4 4 2
15 2 0 2 4 0 4 6 2
16 2 0 2 6 0 4 8 2
17 2 0 2 8 0 4 10 2
18 0 0 2 0 2 5 2 6
19 0 0 2 0 6 5 2 10
20 2 0 2 2 2 4 4 4
21 2 0 2 4 2 4 6 4
22 2 0 2 2 4 4 4 6
23 2 0 2 4 4 4 6 6
24 2 0 2 2 6 4 4 8
25 2 0 2 4 6 4 6 8
26 2 0 2 2 8 4 4 10
27 2 0 2 4 8 4 6 10
28 0 0 2 6 2 4 9 6
29 1 0 2 6 6 4 10 8
30 2 0 2 6 8 4 8 10
31 3 1 5 0 0 7 3 4
32 3 1 5 3 0 7 6 4
33 3 1 5 6 0 7 9 4
34 5 1 5 0 4 7 2 6
35 5 1 5 0 6 7 2 8
36 5 1 5 0 8 7 2 10
37 3 1 5 2 4 7 5 8
38 3 1 5 5 4 7 8 8
39 4 1 5 8 4 9 10 6
40 4 1 5 8 6 9 10 8
41 4 1 5 8 8 9 10 10
42 5 1 5 2 8 7 4 10
43 4 1 5 4 8 7 8 10
44 5 1 7 0 0 9 2 2
45 5 1 7 2 0 9 4 2
46 5 1 7 4 0 9 6 2
47 5 1 7 6 0 9 8 2
48 5 1 7 0 2 9 2 4
49 5 1 7 2 2 9 4 4
50 5 1 7 4 2 9 6 4
51 5 1 7 6 2 9 8 4
52 5 1 7 0 4 9 2 6
53 5 1 7 2 4 9 4 6
54 5 1 7 4 4 9 6 6
55 5 1 7 6 4 9 8 6
56 5 1 7 0 6 9 2 8
57 5 1 7 2 6 9 4 8
58 5 1 7 4 6 9 6 8
59 5 1 7 6 6 9 8 8
60 5 1 7 0 8 9 2 10
61 5 1 7 2 8 9 4 10
62 5 1 7 4 8 9 6 10
63 8 2 9 0 0 11 2 2
64 8 2 9 2 0 11 4 2
65 8 2 9 4 0 11 6 2
66 8 2 9 6 0 11 8 2
67 8 2 9 8 0 11 10 2
68 8 2 9 0 2 11 2 4
69 8 2 9 2 2 11 4 4
70 8 2 9 4 2 11 6 4
71 8 2 9 6 2 11 8 4
72 8 2 9 8 2 11 10 4
73 8 2 9 0 4 11 2 6
74 8 2 9 2 4 11 4 6
75 8 2 9 4 4 11 6 6
76 8 2 9 6 4 11 8 6
77 8 2 9 8 4 11 10 6
78 8 2 9 0 6 11 2 8
79 8 2 9 2 6 11 4 8
80 8 2 9 4 6 11 6 8
81 8 2 9 6 6 11 8 8
82 8 2 9 8 6 11 10 8
83 8 2 9 0 8 11 2 10
84 8 2 9 2 8 11 4 10
85 7 2 9 4 8 13 6 10
86 6 2 11 0 0 13 3 4
87 6 2 11 0 4 13 3 8
88 6 2 11 6 0 13 9 4
