Utilizacion 71.948516 VolCajasEmpacado 73.204989 Duracion[s] 60.019000 Iteraciones 1819
0 4 0 0 0 0 54 89 86
1 4 0 0 89 0 54 178 86
2 7 0 0 0 86 86 39 145
3 7 0 0 0 145 86 39 204
4 13 0 0 39 86 81 77 128
5 6 0 0 178 0 40 232 47
6 6 0 40 178 0 80 232 47
7 12 0 0 39 128 40 80 156
8 2 0 0 39 156 76 121 220
9 7 0 0 121 86 39 207 145
10 0 0 0 121 145 78 168 171
11 0 0 0 168 145 78 215 171
12 11 0 0 121 171 48 233 199
13 9 0 48 121 171 105 153 218
14 10 0 48 153 171 92 220 201
15 2 0 81 39 0 145 121 76
16 5 0 81 39 76 173 117 129
17 8 0 76 39 129 160 114 162
18 3 0 76 39 162 167 96 220
19 4 0 92 153 0 181 207 86
20 1 0 92 153 86 177 233 111
21 8 0 92 153 111 176 228 144
22 25 1 105 96 162 152 128 219
23 23 1 86 0 0 184 36 63
24 23 1 86 0 63 184 36 126
25 14 1 92 153 144 183 193 211
26 14 1 92 193 144 183 233 211
27 26 1 86 0 126 153 30 170
28 27 1 86 0 170 198 28 218
29 28 1 152 117 0 192 145 41
30 28 1 152 117 41 192 145 82
31 29 1 152 117 82 230 143 129
32 19 1 173 36 0 262 90 86
33 17 1 173 36 86 230 103 145
34 17 1 173 36 145 230 103 204
35 21 1 160 103 129 221 144 202
36 15 1 183 145 0 279 233 70
37 15 1 183 145 70 279 233 140
38 24 1 183 144 140 258 228 173
39 21 1 183 144 173 244 217 214
40 27 1 198 0 0 310 28 48
41 18 1 230 0 86 288 91 143
42 16 1 230 0 143 294 82 219
43 22 1 230 91 0 270 138 54
44 20 1 230 91 54 308 144 146
45 14 1 221 103 146 312 143 213
46 24 1 279 144 0 354 228 33
47 24 1 279 144 33 354 228 66
48 38 2 244 143 173 270 221 220
49 33 2 279 144 66 352 185 127
50 33 2 279 185 66 352 226 127
51 31 2 279 144 127 355 226 191
52 38 2 270 143 191 317 221 217
53 38 2 294 28 0 372 54 47
54 40 2 294 54 0 392 90 63
55 36 2 294 0 48 326 47 105
56 37 2 294 47 63 361 91 93
57 40 2 294 47 93 392 83 156
58 40 2 294 47 156 392 83 219
59 34 2 294 0 105 348 40 152
60 34 2 294 0 152 348 40 199
61 35 2 312 91 0 393 133 38
62 33 2 312 91 38 373 132 111
63 32 2 312 83 111 379 142 168
64 39 2 355 142 0 435 227 25
65 30 2 355 142 25 473 210 119
66 30 2 355 142 119 473 210 213
67 30 2 392 0 0 510 68 94
68 50 3 312 83 168 344 140 215
69 50 3 344 83 168 376 140 215
70 47 3 348 0 94 439 40 161
71 55 3 348 0 161 434 39 220
72 46 3 392 40 94 465 81 155
73 46 3 392 40 155 465 81 216
74 53 3 379 90 38 407 131 78
75 41 3 407 81 0 466 138 67
76 51 3 407 81 67 474 111 111
77 51 3 407 111 67 474 141 111
78 44 3 379 83 111 465 137 200
79 52 3 439 0 94 551 28 142
80 48 3 439 0 142 537 36 205
81 45 3 473 141 0 526 233 78
82 45 3 526 141 0 579 233 78
83 45 3 473 141 78 526 233 156
84 45 3 526 141 78 579 233 156
85 42 3 474 68 0 562 138 96
86 44 3 474 36 96 528 125 182
87 44 3 528 36 96 582 125 182
88 49 3 465 36 182 549 111 215
89 54 3 473 125 156 553 210 181
90 49 3 473 125 181 548 209 214
