Utilizacion 83.333333 VolCajasEmpacado 100.000000 Duracion[s] 1.467000 Iteraciones 738
0 1 0 0 0 0 2 4 2
1 1 0 0 4 0 2 8 2
2 0 0 0 0 2 2 3 6
3 0 0 0 3 2 2 6 6
4 0 0 0 6 2 2 9 6
5 0 0 0 0 6 2 3 10
6 0 0 0 3 6 2 6 10
7 0 0 0 6 6 2 9 10
8 2 0 2 0 0 4 2 2
9 2 0 2 2 0 4 4 2
10 2 0 2 4 0 4 6 2
11 2 0 2 6 0 4 8 2
12 2 0 2 8 0 4 10 2
13 2 0 2 0 2 4 2 4
14 2 0 2 2 2 4 4 4
15 2 0 2 4 2 4 6 4
16 2 0 2 6 2 4 8 4
17 2 0 2 8 2 4 10 4
18 2 0 2 0 4 4 2 6
19 2 0 2 2 4 4 4 6
20 2 0 2 4 4 4 6 6
21 2 0 2 6 4 4 8 6
22 2 0 2 8 4 4 10 6
23 2 0 2 0 6 4 2 8
24 2 0 2 2 6 4 4 8
25 2 0 2 4 6 4 6 8
26 2 0 2 6 6 4 8 8
27 2 0 2 8 6 4 10 8
28 2 0 2 0 8 4 2 10
29 2 0 2 2 8 4 4 10
30 1 0 2 4 8 4 8 10
31 4 1 4 0 0 8 2 2
32 4 1 4 2 0 8 4 2
33 4 1 4 4 0 8 6 2
34 4 1 4 6 0 8 8 2
35 3 1 4 0 2 6 3 6
36 3 1 4 3 2 6 6 6
37 3 1 4 6 2 6 9 6
38 3 1 4 0 6 6 3 10
39 3 1 4 3 6 6 6 10
40 5 1 4 6 6 6 8 8
41 5 1 4 8 6 6 10 8
42 5 1 4 6 8 6 8 10
43 5 1 4 8 8 6 10 10
44 5 1 6 0 2 8 2 4
45 5 1 6 2 2 8 4 4
46 5 1 6 4 2 8 6 4
47 5 1 6 6 2 8 8 4
48 5 1 6 0 4 8 2 6
49 5 1 6 2 4 8 4 6
50 5 1 6 4 4 8 6 6
51 5 1 6 6 4 8 8 6
52 5 1 6 0 6 8 2 8
53 5 1 6 2 6 8 4 8
54 5 1 6 4 6 8 6 8
55 5 1 6 6 6 8 8 8
56 5 1 6 8 0 8 10 2
57 5 1 6 8 2 8 10 4
58 5 1 6 8 4 8 10 6
59 5 1 6 8 6 8 10 8
60 5 1 6 8 8 8 10 10
61 5 1 6 0 8 8 2 10
62 5 1 6 2 8 8 4 10
63 6 2 8 0 0 10 3 4
64 6 2 8 3 0 10 6 4
65 6 2 8 6 0 10 9 4
66 8 2 8 0 4 10 2 6
67 8 2 8 2 4 10 4 6
68 8 2 8 4 4 10 6 6
69 8 2 8 6 4 10 8 6
70 8 2 8 8 4 10 10 6
71 8 2 8 0 6 10 2 8
72 8 2 8 2 6 10 4 8
73 8 2 8 4 6 10 6 8
74 8 2 8 6 6 10 8 8
75 8 2 8 8 6 10 10 8
76 8 2 8 0 8 10 2 10
77 8 2 8 2 8 10 4 10
78 8 2 8 4 8 10 6 10
79 8 2 8 6 8 10 8 10
80 8 2 8 8 8 10 10 10
81 7 2 10 0 0 12 4 2
82 8 2 10 0 2 12 2 4
83 8 2 10 0 4 12 2 6
84 8 2 10 0 6 12 2 8
85 8 2 10 0 8 12 2 10
86 8 2 10 2 2 12 4 4
87 8 2 10 2 4 12 4 6
88 8 2 10 2 6 12 4 8
