Utilizacion 44.536526 VolCajasEmpacado 100.000000 Duracion[s] 0.007000 Iteraciones 1
0 2 0 0 0 0 61 68 69
1 2 0 0 0 69 61 68 138
2 2 0 0 0 138 61 68 207
3 6 0 0 68 0 82 163 92
4 1 0 0 68 92 49 123 147
5 1 0 0 123 92 49 178 147
6 1 0 0 178 92 49 233 147
7 3 0 0 163 0 67 240 74
8 5 0 0 68 147 92 150 242
9 5 0 0 150 147 95 232 239
10 3 0 49 163 74 123 240 141
11 7 0 95 0 141 201 92 242
12 0 0 49 68 92 93 117 142
13 3 0 61 0 0 135 67 77
14 3 0 135 0 0 209 67 77
15 3 0 209 0 0 283 67 77
16 3 0 283 0 0 357 67 77
17 3 0 357 0 0 431 67 77
18 2 0 61 0 77 130 68 138
19 1 0 92 92 142 141 147 197
20 1 0 141 92 142 190 147 197
21 1 0 190 92 142 239 147 197
22 2 0 95 147 141 164 208 209
23 2 0 164 147 141 233 208 209
24 4 0 201 0 77 287 75 162
25 7 0 287 0 77 379 106 178
26 4 0 82 68 0 157 154 85
27 4 0 379 0 77 465 75 162
28 4 0 379 75 77 465 150 162
29 4 0 379 150 77 465 225 162
30 4 0 123 154 0 209 229 85
31 4 0 157 75 0 243 150 85
32 4 0 233 147 85 308 233 170
33 4 0 209 150 0 295 225 85
34 8 0 465 0 0 594 116 100
35 8 0 594 0 0 723 116 100
36 8 0 465 116 0 594 232 100
37 8 0 594 116 0 723 232 100
38 8 0 465 0 100 594 116 200
39 8 0 594 0 100 723 116 200
40 8 0 465 116 100 594 232 200
41 8 0 594 116 100 723 232 200
42 8 0 723 0 0 852 100 116
43 8 0 723 0 116 852 100 232
44 9 0 723 100 0 849 237 161
45 7 0 849 100 0 955 192 101
46 10 1 92 100 200 132 137 233
47 11 1 849 100 101 975 213 245
48 12 2 849 192 0 894 238 41
