Utilizacion 82.000000 VolCajasEmpacado 98.400000 Duracion[s] 60.001000 Iteraciones 42928
0 3 0 0 0 0 3 5 3
1 3 0 0 5 0 3 10 3
2 1 0 0 0 3 2 3 6
3 1 0 0 3 3 2 6 6
4 1 0 0 6 3 2 9 6
5 0 0 0 0 6 2 5 8
6 0 0 0 0 8 2 5 10
7 0 0 0 5 6 2 10 8
8 0 0 0 5 8 2 10 10
9 0 0 2 0 3 4 5 5
10 0 0 2 0 5 4 5 7
11 0 0 2 0 7 4 5 9
12 0 0 2 5 3 4 10 5
13 0 0 2 5 5 4 10 7
14 2 0 2 5 7 4 9 9
15 7 1 4 0 0 9 3 3
16 7 1 4 3 0 9 6 3
17 7 1 4 0 3 9 3 6
18 7 1 4 3 3 9 6 6
19 4 1 4 0 6 6 5 8
20 4 1 4 0 8 6 5 10
21 4 1 4 6 0 9 8 2
22 4 1 4 8 0 9 10 2
23 4 1 4 6 2 9 8 4
24 4 1 4 8 2 9 10 4
25 4 1 4 6 4 9 8 6
26 4 1 4 8 4 9 10 6
27 6 1 4 5 6 8 7 8
28 7 1 4 7 6 9 10 9
29 4 1 4 5 8 9 7 10
30 5 1 6 0 6 8 3 9
31 8 2 9 0 0 11 5 2
32 8 2 9 5 0 11 10 2
33 8 2 9 0 2 11 5 4
34 8 2 9 0 4 11 5 6
35 8 2 9 0 6 11 5 8
36 8 2 9 0 8 11 5 10
37 10 2 9 5 2 12 10 5
38 8 2 9 5 5 11 10 7
39 8 2 9 5 7 11 10 9
