Utilizacion 74.983663 VolCajasEmpacado 97.195801 Duracion[s] 60.010000 Iteraciones 2154
0 8 0 0 0 0 95 82 92
1 8 0 95 0 0 190 82 92
2 8 0 0 82 0 95 164 92
3 8 0 95 82 0 190 164 92
4 8 0 0 0 92 92 95 174
5 0 0 0 0 174 33 37 214
6 0 0 33 0 174 66 37 214
7 2 0 0 164 0 50 208 49
8 2 0 0 164 49 50 208 98
9 2 0 0 164 98 50 208 147
10 2 0 0 164 147 50 208 196
11 2 0 0 164 196 50 208 245
12 6 0 0 37 174 61 91 234
13 0 0 0 95 92 33 132 132
14 1 0 33 95 92 74 138 128
15 1 0 33 95 128 74 138 164
16 1 0 33 95 164 74 138 200
17 1 0 33 95 200 74 138 236
18 6 0 50 164 0 111 218 60
19 6 0 50 164 60 111 218 120
20 6 0 50 164 120 111 218 180
21 6 0 50 164 180 111 218 240
22 1 0 74 95 92 115 138 128
23 1 0 74 95 128 115 138 164
24 1 0 74 95 164 115 138 200
25 1 0 74 95 200 115 138 236
26 9 0 111 164 0 188 238 67
27 9 0 111 164 67 188 238 134
28 7 0 111 164 134 188 231 208
29 1 0 111 164 208 154 205 244
30 3 0 190 0 0 351 126 137
31 4 0 190 126 0 316 239 218
32 4 0 316 126 0 442 239 218
33 4 0 442 126 0 568 239 218
34 5 0 190 0 137 291 106 229
35 3 0 351 0 0 512 126 137
36 3 0 512 0 0 673 126 137
37 3 0 673 0 0 834 126 137
38 3 0 834 0 0 995 126 137
39 3 0 995 0 0 1156 126 137
40 16 1 291 0 137 336 41 183
41 16 1 291 0 183 336 41 229
42 16 1 291 41 137 337 82 182
43 16 1 291 82 137 337 123 182
44 16 1 291 41 182 337 82 227
45 16 1 291 82 182 337 123 227
46 14 1 351 0 137 433 95 229
47 14 1 433 0 137 515 95 229
48 13 1 515 0 137 600 86 212
49 15 1 568 126 0 617 181 55
50 15 1 568 181 0 617 236 55
51 15 1 568 126 55 617 181 110
52 15 1 568 181 55 617 236 110
53 15 1 568 126 110 617 181 165
54 15 1 568 181 110 617 236 165
55 15 1 568 126 165 617 181 220
56 15 1 568 181 165 617 236 220
57 13 1 600 0 137 675 85 223
58 16 1 600 85 137 645 126 183
59 16 1 645 85 137 690 126 183
60 16 1 600 85 183 646 126 228
61 13 1 617 126 0 703 211 75
62 13 1 617 126 75 703 211 150
63 13 1 617 126 150 703 211 225
64 14 1 675 0 137 770 82 229
65 13 1 703 126 0 778 212 85
66 13 1 703 126 85 778 212 170
67 13 1 770 0 137 856 75 222
68 12 1 856 0 137 948 106 238
69 11 1 778 126 0 978 222 178
70 11 1 978 126 0 1178 222 178
71 14 1 948 0 137 1030 95 229
72 10 1 1178 0 0 1349 180 163
73 19 2 778 126 178 833 175 233
74 19 2 833 126 178 888 175 233
75 19 2 888 126 178 943 175 233
76 19 2 943 126 178 998 175 233
77 20 2 778 175 178 827 219 228
78 21 2 827 175 178 864 209 208
79 21 2 827 175 208 864 209 238
80 21 2 864 175 178 898 212 208
81 21 2 864 175 208 898 212 238
82 20 2 898 175 178 948 219 227
83 21 2 948 175 178 982 212 208
84 21 2 948 175 208 982 212 238
85 21 2 982 175 178 1016 212 208
86 21 2 1016 175 178 1050 212 208
87 21 2 982 175 208 1016 212 238
88 21 2 1016 175 208 1050 212 238
89 19 2 998 126 178 1053 175 233
90 17 2 1053 126 178 1121 195 239
91 18 2 1121 126 178 1175 187 238
92 18 2 1178 180 0 1239 240 54
93 18 2 1239 180 0 1300 240 54
94 19 2 1178 0 163 1227 55 218
95 18 2 1178 55 163 1239 109 223
96 18 2 1239 55 163 1300 109 223
97 18 2 1178 109 163 1238 170 217
98 19 2 1178 180 54 1233 229 109
99 19 2 1178 180 109 1233 229 164
100 17 2 1238 109 163 1306 178 224
