Utilizacion 65.020431 VolCajasEmpacado 55.159843 Duracion[s] 64.652000 Iteraciones 32
0 5 0 0 0 0 101 197 116
1 3 0 0 0 116 77 74 183
2 1 0 0 0 183 50 20 203
3 1 0 50 0 183 100 20 203
4 1 0 0 20 183 50 40 203
5 1 0 50 20 183 100 40 203
6 1 0 0 40 183 50 60 203
7 1 0 50 40 183 100 60 203
8 1 0 0 60 183 50 80 203
9 1 0 50 60 183 100 80 203
10 1 0 0 0 203 50 20 223
11 1 0 50 0 203 100 20 223
12 1 0 0 20 203 50 40 223
13 1 0 50 20 203 100 40 223
14 1 0 0 40 203 50 60 223
15 1 0 50 40 203 100 60 223
16 1 0 0 60 203 50 80 223
17 1 0 50 60 203 100 80 223
18 1 0 0 0 223 50 20 243
19 1 0 50 0 223 100 20 243
20 1 0 0 20 223 50 40 243
21 1 0 50 20 223 100 40 243
22 1 0 0 40 223 50 60 243
23 1 0 50 40 223 100 60 243
24 1 0 0 60 223 50 80 243
25 1 0 50 60 223 100 80 243
26 2 0 0 80 116 58 135 165
27 2 0 0 135 116 58 190 165
28 2 0 0 80 165 58 135 214
29 2 0 0 135 165 58 190 214
30 0 0 0 80 214 65 100 217
31 0 0 0 100 214 65 120 217
32 0 0 0 80 217 65 100 220
33 0 0 0 100 217 65 120 220
34 0 0 0 80 220 65 100 223
35 0 0 0 100 220 65 120 223
36 0 0 0 80 223 65 100 226
37 0 0 0 100 223 65 120 226
38 0 0 0 80 226 65 100 229
39 0 0 0 100 226 65 120 229
40 0 0 0 80 229 65 100 232
41 0 0 0 100 229 65 120 232
42 0 0 0 80 232 65 100 235
43 0 0 0 100 232 65 120 235
44 0 0 0 80 235 65 100 238
45 0 0 0 100 235 65 120 238
46 0 0 0 80 238 65 100 241
47 0 0 0 100 238 65 120 241
48 0 0 0 80 241 65 100 244
49 0 0 0 100 241 65 120 244
50 1 0 0 197 0 50 217 20
51 1 0 0 120 214 50 140 234
52 1 0 0 140 214 20 190 234
53 1 0 20 140 214 40 190 234
54 1 0 40 140 214 60 190 234
55 1 0 0 217 0 50 237 20
56 1 0 50 217 0 100 237 20
57 1 0 100 217 0 150 237 20
58 1 0 150 217 0 200 237 20
59 1 0 200 217 0 250 237 20
60 1 0 250 217 0 300 237 20
61 1 0 300 217 0 350 237 20
62 1 0 350 217 0 400 237 20
63 1 0 400 217 0 450 237 20
64 1 0 450 217 0 500 237 20
65 1 0 500 217 0 550 237 20
66 1 0 550 217 0 600 237 20
67 1 0 600 217 0 650 237 20
68 1 0 650 217 0 700 237 20
69 1 0 700 217 0 750 237 20
70 1 0 750 217 0 800 237 20
71 1 0 800 217 0 850 237 20
72 1 0 850 217 0 900 237 20
73 1 0 900 217 0 950 237 20
74 1 0 950 217 0 1000 237 20
75 1 0 1000 217 0 1050 237 20
76 1 0 1050 217 0 1100 237 20
77 1 0 1100 217 0 1150 237 20
78 1 0 1150 217 0 1200 237 20
79 1 0 1200 217 0 1250 237 20
80 1 0 1250 217 0 1300 237 20
81 1 0 1300 217 0 1350 237 20
82 1 0 58 120 116 108 140 136
83 1 0 58 120 136 108 140 156
84 1 0 58 120 156 108 140 176
85 1 0 58 120 176 108 140 196
86 1 0 58 120 196 108 140 216
87 1 0 58 120 216 108 140 236
88 1 0 60 140 116 80 190 136
89 1 0 60 140 136 80 190 156
90 1 0 60 140 156 80 190 176
91 2 0 101 0 0 159 55 49
92 2 0 101 55 0 159 110 49
93 4 0 101 140 0 180 217 69
94 2 0 101 140 69 156 198 118
95 2 0 101 140 118 156 198 167
96 2 0 101 140 167 156 198 216
97 2 0 101 0 49 159 55 98
98 2 0 101 0 98 159 55 147
99 2 0 101 0 147 159 55 196
100 3 0 108 55 49 185 129 116
101 4 0 108 55 116 185 134 185
102 4 0 180 134 0 259 211 69
103 5 0 185 0 0 382 101 116
104 4 0 185 101 69 262 180 138
105 4 0 185 101 138 262 180 207
106 5 0 185 0 116 382 101 232
107 5 0 262 101 0 459 217 101
108 5 0 459 101 0 656 217 101
109 5 0 656 101 0 853 217 101
110 5 0 853 101 0 1050 217 101
111 5 0 1050 101 0 1247 217 101
