Utilizacion 83.333333 VolCajasEmpacado 100.000000 Duracion[s] 0.024000 Iteraciones 14
0 2 0 0 0 0 2 2 2
1 2 0 0 2 0 2 4 2
2 2 0 0 4 0 2 6 2
3 2 0 0 6 0 2 8 2
4 2 0 0 8 0 2 10 2
5 1 0 0 0 2 2 2 5
6 1 0 0 0 5 2 2 8
7 2 0 0 0 8 2 2 10
8 1 0 0 2 2 2 4 5
9 1 0 0 4 2 2 6 5
10 1 0 0 6 2 2 8 5
11 1 0 0 8 2 2 10 5
12 0 0 0 2 5 2 4 9
13 0 0 0 4 5 2 6 9
14 0 0 0 6 5 2 8 9
15 0 0 0 8 5 2 10 9
16 2 0 2 0 0 4 2 2
17 2 0 2 2 0 4 4 2
18 2 0 2 4 0 4 6 2
19 2 0 2 0 2 4 2 4
20 2 0 2 2 2 4 4 4
21 2 0 2 4 2 4 6 4
22 2 0 2 0 4 4 2 6
23 2 0 2 2 4 4 4 6
24 2 0 2 4 4 4 6 6
25 2 0 2 0 6 4 2 8
26 2 0 2 2 6 4 4 8
27 2 0 2 4 6 4 6 8
28 2 0 2 0 8 4 2 10
29 2 0 2 2 8 4 4 10
30 2 0 2 6 0 4 8 2
31 1 0 2 8 0 4 10 3
32 0 0 2 6 2 4 8 6
33 3 0 2 8 3 4 10 9
34 6 1 4 0 0 6 2 2
35 6 1 4 2 0 6 4 2
36 6 1 4 4 0 6 6 2
37 6 1 4 6 0 6 8 2
38 6 1 4 8 0 6 10 2
39 6 1 4 0 2 6 2 4
40 6 1 4 2 2 6 4 4
41 6 1 4 4 2 6 6 4
42 6 1 4 6 2 6 8 4
43 6 1 4 8 2 6 10 4
44 6 1 4 0 4 6 2 6
45 6 1 4 2 4 6 4 6
46 6 1 4 4 4 6 6 6
47 6 1 4 6 4 6 8 6
48 6 1 4 8 4 6 10 6
49 6 1 4 0 6 6 2 8
50 6 1 4 2 6 6 4 8
51 6 1 4 4 6 6 6 8
52 6 1 4 6 6 6 8 8
53 6 1 4 8 6 6 10 8
54 6 1 4 0 8 6 2 10
55 6 1 4 2 8 6 4 10
56 6 1 4 4 8 6 6 10
57 6 1 4 6 8 6 8 10
58 6 1 4 8 8 6 10 10
59 4 1 6 0 0 8 2 4
60 4 1 6 2 0 8 4 4
61 4 1 6 4 0 8 6 4
62 4 1 6 6 0 8 8 4
63 4 1 6 8 0 8 10 4
64 5 1 6 0 4 8 2 7
65 5 1 6 2 4 8 4 7
66 5 1 6 4 4 8 6 7
67 5 1 6 6 4 8 8 7
68 5 1 6 8 4 8 10 7
69 6 1 6 0 7 8 2 9
70 6 1 6 2 7 8 4 9
71 6 1 6 4 7 8 6 9
72 9 2 8 0 0 10 2 2
73 9 2 8 2 0 10 4 2
74 9 2 8 4 0 10 6 2
75 9 2 8 6 0 10 8 2
76 9 2 8 8 0 10 10 2
77 9 2 8 0 2 10 2 4
78 9 2 8 2 2 10 4 4
79 9 2 8 4 2 10 6 4
80 9 2 8 6 2 10 8 4
81 9 2 8 8 2 10 10 4
82 9 2 8 0 4 10 2 6
83 9 2 8 2 4 10 4 6
84 9 2 8 4 4 10 6 6
85 9 2 8 6 4 10 8 6
86 9 2 8 8 4 10 10 6
87 8 2 8 0 6 10 2 9
88 8 2 8 2 6 10 4 9
89 8 2 8 4 6 10 6 9
90 8 2 8 6 6 10 8 9
91 9 2 8 8 6 10 10 8
92 9 2 8 8 8 10 10 10
93 7 2 10 0 0 12 2 4
94 7 2 10 2 0 12 4 4
95 7 2 10 4 0 12 6 4
96 7 2 10 6 0 12 8 4
97 7 2 10 8 0 12 10 4
98 7 2 10 0 4 12 2 8
