Utilizacion 44.536526 VolCajasEmpacado 100.000000 Duracion[s] 0.106000 Iteraciones 1
0 3 0 0 0 0 92 82 95
1 3 0 92 0 0 184 82 95
2 2 0 0 82 0 55 131 55
3 2 0 0 131 0 55 180 55
4 2 0 0 180 0 55 229 55
5 1 0 0 0 95 49 44 145
6 2 0 0 0 145 55 49 200
7 2 0 0 82 55 55 131 110
8 2 0 0 82 110 55 131 165
9 0 0 0 0 200 40 37 233
10 5 1 0 49 165 67 126 239
11 7 1 0 131 55 106 223 156
12 6 1 0 131 156 95 223 238
13 4 1 55 0 95 100 46 136
14 8 1 100 0 95 216 129 195
15 7 1 106 129 0 198 235 101
16 7 1 198 129 0 290 235 101
17 5 1 106 129 101 180 196 178
18 5 1 95 129 178 172 203 245
19 10 1 216 0 0 353 126 161
20 5 1 216 0 161 290 67 238
21 5 1 290 0 161 364 67 238
22 5 1 216 67 161 283 141 238
23 5 1 283 67 161 360 141 228
24 8 1 360 67 0 489 167 116
25 8 1 360 67 116 489 183 216
26 8 1 489 0 0 618 100 116
27 8 1 489 0 116 618 116 216
28 8 1 489 116 0 618 216 116
29 8 1 489 116 116 618 216 232
30 8 1 618 0 0 747 100 116
31 8 1 618 100 0 747 200 116
32 8 1 618 0 116 747 116 216
33 9 1 747 0 0 873 113 144
34 11 2 618 116 116 687 177 184
35 11 2 618 116 184 687 184 245
36 11 2 747 0 144 816 68 205
37 11 2 687 116 116 756 177 184
38 11 2 687 116 184 756 184 245
39 11 2 756 113 0 825 174 68
40 12 2 756 68 144 842 143 229
41 12 2 825 143 0 911 218 85
42 12 2 842 113 85 928 188 170
43 12 2 873 0 0 959 75 85
44 12 2 873 0 85 959 75 170
45 12 2 928 75 0 1014 150 85
46 12 2 928 150 0 1014 225 85
47 12 2 928 75 85 1014 150 170
48 12 2 928 150 85 1014 225 170
