Utilizacion 70.705261 VolCajasEmpacado 32.068429 Duracion[s] 60.629000 Iteraciones 73
0 5 0 0 0 0 130 104 13
1 5 0 0 104 0 130 208 13
2 16 0 0 208 0 2 210 39
3 27 0 0 0 13 36 43 54
4 27 0 0 0 54 36 43 95
5 27 0 0 0 95 36 43 136
6 27 0 0 0 136 36 43 177
7 27 0 0 0 177 36 43 218
8 12 0 0 43 13 50 89 31
9 12 0 0 89 13 50 135 31
10 12 0 0 135 13 50 181 31
11 12 0 0 43 31 50 89 49
12 12 0 0 89 31 50 135 49
13 12 0 0 135 31 50 181 49
14 12 0 0 43 49 50 89 67
15 12 0 0 89 49 50 135 67
16 12 0 0 135 49 50 181 67
17 21 0 0 210 0 50 212 22
18 0 0 0 43 67 49 98 122
19 0 0 0 98 67 49 153 122
20 0 0 0 43 122 49 98 177
21 0 0 0 98 122 49 153 177
22 0 0 0 43 177 49 98 232
23 0 0 0 98 177 49 153 232
24 20 0 0 153 67 40 169 69
25 20 0 0 153 69 40 169 71
26 20 0 0 153 71 40 169 73
27 20 0 0 153 73 40 169 75
28 20 0 0 153 75 40 169 77
29 20 0 0 153 77 40 169 79
30 20 0 0 153 79 40 169 81
31 20 0 0 153 81 40 169 83
32 20 0 0 153 83 40 169 85
33 20 0 0 153 85 40 169 87
34 20 0 0 153 87 40 169 89
35 20 0 0 153 89 40 169 91
36 20 0 0 153 91 40 169 93
37 20 0 0 153 93 40 169 95
38 20 0 0 153 95 40 169 97
39 20 0 0 153 97 40 169 99
40 20 0 0 153 99 40 169 101
41 20 0 0 153 101 40 169 103
42 20 0 0 153 103 40 169 105
43 20 0 0 153 105 40 169 107
44 20 0 0 153 107 40 169 109
45 20 0 0 153 109 40 169 111
46 20 0 0 153 111 40 169 113
47 20 0 0 153 113 40 169 115
48 20 0 0 153 115 40 169 117
49 20 0 0 153 117 40 169 119
50 20 0 0 153 119 40 169 121
51 20 0 0 153 121 40 169 123
52 20 0 0 153 123 40 169 125
53 20 0 0 153 125 40 169 127
54 5 0 0 212 0 104 225 130
55 5 0 104 212 0 208 225 130
56 5 0 208 212 0 312 225 130
57 5 0 312 212 0 416 225 130
58 5 0 416 212 0 520 225 130
59 5 0 0 225 0 104 238 130
60 5 0 104 225 0 208 238 130
61 5 0 208 225 0 312 238 130
62 5 0 312 225 0 416 238 130
63 5 0 416 225 0 520 238 130
64 21 0 0 212 130 2 234 180
65 21 0 2 212 130 4 234 180
66 21 0 4 212 130 6 234 180
67 21 0 6 212 130 8 234 180
68 21 0 8 212 130 10 234 180
69 21 0 10 212 130 12 234 180
70 21 0 12 212 130 14 234 180
71 21 0 14 212 130 16 234 180
72 21 0 16 212 130 18 234 180
73 21 0 0 212 180 2 234 230
74 21 0 2 212 180 4 234 230
75 21 0 4 212 180 6 234 230
76 21 0 6 212 180 8 234 230
77 21 0 8 212 180 10 234 230
78 21 0 10 212 180 12 234 230
79 21 0 12 212 180 14 234 230
80 21 0 14 212 180 16 234 230
81 21 0 16 212 180 18 234 230
82 21 0 0 238 0 50 240 22
83 2 0 0 234 130 63 235 193
84 8 0 18 212 130 73 232 185
85 8 0 73 212 130 128 232 185
86 8 0 128 212 130 183 232 185
87 8 0 183 212 130 238 232 185
88 18 0 18 212 185 43 225 186
89 18 0 18 212 186 43 225 187
90 18 0 18 212 187 43 225 188
91 18 0 18 212 188 43 225 189
92 18 0 18 212 189 43 225 190
93 18 0 18 212 190 43 225 191
94 18 0 18 212 191 43 225 192
95 18 0 18 212 192 43 225 193
96 18 0 18 212 193 43 225 194
97 18 0 18 212 194 43 225 195
98 18 0 18 212 195 43 225 196
99 18 0 18 212 196 43 225 197
100 18 0 18 212 197 43 225 198
101 18 0 18 212 198 43 225 199
102 18 0 18 212 199 43 225 200
103 18 0 18 212 200 43 225 201
104 18 0 18 212 201 43 225 202
105 18 0 18 212 202 43 225 203
106 18 0 18 212 203 43 225 204
107 18 0 18 212 204 43 225 205
108 18 0 18 212 205 43 225 206
109 18 0 18 212 206 43 225 207
110 18 0 18 212 207 43 225 208
111 18 0 18 212 208 43 225 209
112 18 0 18 212 209 43 225 210
113 18 0 18 212 210 43 225 211
114 18 0 18 212 211 43 225 212
115 18 0 18 212 212 43 225 213
116 18 0 18 212 213 43 225 214
117 18 0 18 212 214 43 225 215
118 27 0 36 0 13 77 36 56
119 4 0 50 36 13 130 96 84
120 1 0 50 96 13 121 166 125
121 1 0 50 96 125 121 166 237
122 26 0 130 0 0 243 126 144
123 26 0 243 0 0 356 126 144
124 26 0 356 0 0 469 126 144
125 26 0 469 0 0 582 126 144
126 26 0 582 0 0 695 126 144
127 26 0 695 0 0 808 126 144
128 1 0 130 126 0 242 196 71
129 9 0 130 126 71 195 180 81
130 9 0 130 126 81 195 180 91
131 9 0 130 126 91 195 180 101
132 9 0 130 126 101 195 180 111
133 9 0 130 126 111 195 180 121
134 9 0 130 126 121 195 180 131
135 9 0 130 126 131 195 180 141
136 9 0 130 126 141 195 180 151
137 9 0 130 126 151 195 180 161
138 9 0 130 126 161 195 180 171
139 0 0 130 0 144 179 55 199
140 1 0 130 55 144 242 125 215
141 28 0 130 126 171 174 175 221
142 12 0 130 55 215 180 101 233
143 0 0 179 0 144 228 55 199
144 0 0 228 0 144 277 55 199
145 0 0 242 55 144 297 110 193
146 0 0 242 55 193 297 110 242
147 13 0 242 126 0 287 172 41
148 10 0 277 0 144 338 54 204
149 11 0 277 0 204 327 50 225
150 1 0 287 126 0 357 197 112
151 1 0 297 54 144 409 124 215
152 1 0 287 126 112 357 197 224
153 10 0 338 0 144 399 54 204
154 11 0 338 0 204 388 50 225
155 1 0 357 126 0 427 197 112
156 1 0 427 126 0 497 197 112
157 14 0 409 0 144 549 112 187
158 14 0 409 0 187 549 112 230
159 7 0 549 0 144 689 112 215
160 15 0 520 126 0 660 239 143
161 7 0 520 126 143 660 238 214
162 14 0 660 126 0 800 238 43
163 6 0 660 126 43 797 238 183
164 15 0 800 126 0 940 239 143
165 7 0 800 126 143 940 238 214
166 24 0 808 0 0 968 116 166
167 7 0 808 0 166 948 112 237
168 23 0 940 116 0 1094 236 155
169 7 0 940 116 155 1080 228 226
170 25 0 968 0 0 1084 116 162
171 25 0 1084 0 0 1200 116 162
172 25 0 1200 0 0 1316 116 162
173 7 0 1084 0 162 1224 112 233
174 3 0 1094 116 0 1194 234 108
175 3 0 1094 116 108 1194 234 216
176 6 0 1194 116 0 1334 228 137
