Utilizacion 69.852663 VolCajasEmpacado 100.000000 Duracion[s] 2.519000 Iteraciones 16
0 3 0 0 0 0 101 116 197
1 3 0 0 116 0 101 232 197
2 2 0 0 0 197 50 20 217
3 2 0 50 0 197 100 20 217
4 2 0 0 20 197 50 40 217
5 2 0 50 20 197 100 40 217
6 2 0 0 40 197 50 60 217
7 2 0 50 40 197 100 60 217
8 2 0 0 60 197 50 80 217
9 2 0 50 60 197 100 80 217
10 2 0 0 80 197 50 100 217
11 2 0 50 80 197 100 100 217
12 2 0 0 100 197 50 120 217
13 2 0 50 100 197 100 120 217
14 2 0 0 0 217 50 20 237
15 2 0 50 0 217 100 20 237
16 2 0 0 20 217 50 40 237
17 2 0 50 20 217 100 40 237
18 2 0 0 40 217 50 60 237
19 2 0 50 40 217 100 60 237
20 2 0 0 60 217 50 80 237
21 2 0 50 60 217 100 80 237
22 2 0 0 80 217 50 100 237
23 2 0 50 80 217 100 100 237
24 2 0 0 100 217 50 120 237
25 2 0 50 100 217 100 120 237
26 1 0 0 120 197 20 185 200
27 1 0 0 120 200 20 185 203
28 1 0 0 120 203 20 185 206
29 1 0 0 120 206 20 185 209
30 1 0 0 120 209 20 185 212
31 1 0 0 120 212 20 185 215
32 1 0 0 120 215 20 185 218
33 1 0 0 120 218 20 185 221
34 1 0 0 120 221 20 185 224
35 1 0 0 120 224 20 185 227
36 1 0 0 120 227 20 185 230
37 1 0 0 120 230 20 185 233
38 1 0 0 120 233 20 185 236
39 1 0 0 120 236 20 185 239
40 1 0 0 120 239 20 185 242
41 1 0 0 120 242 20 185 245
42 1 0 0 185 197 65 205 200
43 1 0 0 185 200 65 205 203
44 1 0 0 185 203 65 205 206
45 1 0 0 185 206 65 205 209
46 0 0 0 0 237 45 15 240
47 0 0 0 0 240 45 15 243
48 0 0 0 185 209 45 200 212
49 0 0 0 185 212 45 200 215
50 0 0 0 185 215 45 200 218
51 0 0 0 185 218 45 200 221
52 0 0 0 185 221 45 200 224
53 0 0 0 185 224 45 200 227
54 0 0 0 185 227 45 200 230
55 0 0 0 185 230 45 200 233
56 0 0 0 185 233 45 200 236
57 0 0 0 185 236 45 200 239
58 2 0 0 205 197 50 225 217
59 2 0 0 205 217 50 225 237
60 2 0 20 120 197 40 170 217
61 2 0 40 120 197 60 170 217
62 2 0 60 120 197 80 170 217
63 2 0 80 120 197 100 170 217
64 2 0 20 120 217 40 170 237
65 2 0 40 120 217 60 170 237
66 2 0 60 120 217 80 170 237
67 2 0 80 120 217 100 170 237
68 2 0 50 205 197 100 225 217
69 2 0 50 205 217 100 225 237
70 3 0 101 0 0 202 116 197
71 2 0 101 0 197 151 20 217
72 2 0 101 20 197 151 40 217
73 2 0 101 40 197 151 60 217
74 2 0 101 60 197 151 80 217
75 2 0 101 0 217 151 20 237
76 2 0 101 20 217 151 40 237
77 2 0 101 40 217 151 60 237
78 2 0 101 60 217 151 80 237
79 3 0 101 116 0 217 217 197
80 4 0 217 0 0 385 155 195
81 4 0 385 0 0 553 155 195
82 4 0 553 0 0 721 155 195
83 4 0 721 0 0 889 155 195
84 5 1 101 217 0 153 235 3
85 5 1 101 80 197 153 98 200
86 5 1 101 98 197 153 116 200
87 5 1 101 80 200 153 98 203
88 5 1 101 80 203 153 98 206
89 5 1 101 80 206 153 98 209
90 5 1 101 80 209 153 98 212
91 5 1 101 80 212 153 98 215
92 5 1 101 80 215 153 98 218
93 5 1 101 80 218 153 98 221
94 5 1 101 80 221 153 98 224
95 5 1 101 80 224 153 98 227
96 6 1 217 155 0 272 213 49
97 6 1 217 0 195 272 58 244
98 6 1 272 0 195 327 58 244
99 6 1 327 0 195 382 58 244
100 6 1 217 58 195 272 116 244
101 6 1 272 58 195 327 116 244
102 6 1 327 58 195 382 116 244
103 6 1 385 0 195 440 58 244
104 6 1 217 155 49 272 204 107
105 6 1 385 58 195 443 113 244
106 6 1 443 58 195 501 113 244
107 6 1 501 58 195 559 113 244
108 9 1 272 155 0 347 240 86
109 9 1 272 155 86 347 240 172
110 8 1 347 155 0 424 234 69
111 8 1 424 155 0 501 234 69
112 8 1 501 155 0 578 234 69
113 8 1 578 155 0 655 234 69
114 8 1 655 155 0 732 234 69
115 8 1 732 155 0 809 234 69
116 8 1 809 155 0 886 234 69
117 8 1 886 155 0 963 234 69
118 8 1 963 155 0 1040 234 69
119 8 1 1040 155 0 1117 234 69
120 8 1 1117 155 0 1194 234 69
121 8 1 1194 155 0 1271 234 69
122 8 1 1271 155 0 1348 234 69
123 8 1 347 155 69 426 232 138
124 8 1 347 155 138 426 232 207
125 9 1 426 155 69 511 230 155
126 9 1 426 155 155 511 230 241
127 9 1 511 155 69 597 230 154
128 9 1 511 155 154 596 230 240
129 7 1 597 155 69 683 230 154
130 9 1 597 155 154 683 230 239
131 8 1 683 155 69 760 234 138
132 8 1 683 155 138 760 234 207
133 8 1 760 155 69 837 234 138
134 8 1 760 155 138 837 234 207
135 7 1 837 155 69 923 230 154
136 7 1 837 155 154 923 230 239
137 7 1 889 0 0 975 75 85
138 8 1 889 75 0 968 152 69
139 9 1 889 0 85 974 75 171
140 10 1 975 0 0 1070 92 82
141 10 1 975 0 82 1070 92 164
142 10 1 1070 0 0 1162 95 82
143 10 1 1162 0 0 1254 95 82
144 10 1 1254 0 0 1346 95 82
145 10 1 1070 0 82 1165 92 164
146 11 2 889 0 171 953 68 228
147 11 2 923 155 69 991 219 126
148 11 2 923 155 126 991 219 183
149 11 2 923 155 183 991 219 240
150 12 2 975 0 164 1052 74 231
151 12 2 991 155 69 1068 229 136
152 11 2 1070 0 164 1138 64 221
153 11 2 991 155 136 1055 223 193
154 11 2 1068 155 69 1132 223 126
155 11 2 1068 155 126 1132 223 183
156 11 2 1068 155 183 1132 223 240
157 11 2 1165 0 82 1233 64 139
158 11 2 1165 0 139 1233 64 196
159 11 2 1132 155 69 1196 223 126
