Utilizacion 69.998561 VolCajasEmpacado 77.514108 Duracion[s] 40.041000 Iteraciones 12288
0 1 0 0 0 0 100 108 118
1 1 0 0 108 0 100 216 118
2 1 0 0 0 118 108 118 218
3 1 0 0 118 118 108 236 218
4 2 0 108 0 0 209 116 197
5 2 0 209 0 0 310 116 197
6 2 0 310 0 0 411 116 197
7 0 0 108 116 0 157 171 55
8 0 0 108 116 55 157 171 110
9 0 0 108 116 110 157 171 165
10 0 0 108 116 165 157 171 220
11 4 0 108 171 0 177 239 61
12 4 0 108 171 61 177 239 122
13 4 0 108 171 122 177 239 183
14 4 0 108 171 183 177 239 244
15 3 0 177 116 0 295 216 108
16 5 0 177 116 108 263 191 193
17 4 0 295 116 0 364 184 61
18 4 0 295 116 61 364 184 122
19 4 0 295 116 122 364 184 183
20 5 0 364 116 0 439 202 85
21 7 1 108 0 197 149 43 233
22 7 1 149 0 197 190 43 233
23 7 1 190 0 197 231 43 233
24 13 1 263 184 108 324 238 168
25 13 1 263 184 168 324 238 228
26 13 1 324 116 183 378 177 243
27 13 1 378 116 85 439 170 145
28 13 1 378 116 145 439 170 205
29 12 1 378 170 85 439 230 139
30 12 1 364 177 139 424 238 193
31 8 1 411 0 0 537 113 144
32 8 1 537 0 0 663 113 144
33 8 1 663 0 0 789 113 144
34 8 1 789 0 0 915 113 144
35 8 1 915 0 0 1041 113 144
36 8 1 1041 0 0 1167 113 144
37 8 1 1167 0 0 1293 113 144
38 12 1 411 0 144 472 60 198
39 12 1 472 0 144 533 60 198
40 12 1 533 0 144 594 60 198
41 12 1 594 0 144 655 60 198
42 6 1 439 113 0 576 239 161
43 6 1 576 113 0 713 239 161
44 6 1 713 113 0 850 239 161
45 6 1 850 113 0 987 239 161
46 6 1 987 113 0 1124 239 161
47 6 1 1124 113 0 1261 239 161
48 11 1 424 170 161 501 237 235
49 11 1 655 0 144 722 77 218
50 10 1 439 77 161 513 154 228
51 9 1 722 0 144 823 106 236
52 11 1 823 0 144 890 77 218
53 10 1 890 0 144 967 74 211
54 10 1 967 0 144 1044 74 211
55 10 1 1044 0 144 1118 77 211
56 10 1 1118 0 144 1195 74 211
57 10 1 1195 0 144 1272 74 211
58 10 1 1261 113 0 1338 187 67
59 10 1 1261 113 67 1338 187 134
