Utilizacion 80.055735 VolCajasEmpacado 92.382426 Duracion[s] 20.375000 Iteraciones 142
0 1 0 0 0 0 139 25 88
1 1 0 0 25 0 139 50 88
2 1 0 0 50 0 139 75 88
3 1 0 0 75 0 139 100 88
4 1 0 0 100 0 139 125 88
5 1 0 0 125 0 139 150 88
6 1 0 0 150 0 139 175 88
7 1 0 0 175 0 139 200 88
8 1 0 0 200 0 139 225 88
9 1 0 0 0 88 139 25 176
10 1 0 0 25 88 139 50 176
11 1 0 0 50 88 139 75 176
12 1 0 0 75 88 139 100 176
13 1 0 0 100 88 139 125 176
14 1 0 0 125 88 139 150 176
15 1 0 0 150 88 139 175 176
16 1 0 0 175 88 139 200 176
17 1 0 0 200 88 139 225 176
18 1 0 0 0 176 88 139 201
19 1 0 88 0 176 176 139 201
20 1 0 0 0 201 88 139 226
21 1 0 88 0 201 176 139 226
22 1 0 0 139 176 139 227 201
23 1 0 0 139 201 139 227 226
24 1 0 139 139 0 278 227 25
25 1 0 139 139 25 278 227 50
26 1 0 139 139 50 278 227 75
27 1 0 139 139 75 278 227 100
28 1 0 139 139 100 278 227 125
29 1 0 139 139 125 278 227 150
30 1 0 139 139 150 278 227 175
31 1 0 139 139 175 278 227 200
32 1 0 139 139 200 278 227 225
33 1 0 176 0 0 264 139 25
34 1 0 176 0 25 264 139 50
35 1 0 176 0 50 264 139 75
36 1 0 176 0 75 264 139 100
37 1 0 176 0 100 264 139 125
38 1 0 176 0 125 264 139 150
39 1 0 176 0 150 264 139 175
40 1 0 176 0 175 264 139 200
41 1 0 176 0 200 264 139 225
42 0 0 264 0 0 363 63 106
43 0 0 264 63 0 363 126 106
44 0 0 264 0 106 363 63 212
45 0 0 264 63 106 363 126 212
46 1 0 264 0 212 352 139 237
47 0 0 278 139 0 377 202 106
48 0 0 278 139 106 377 202 212
49 0 0 363 0 0 462 63 106
50 0 0 363 63 0 462 126 106
51 0 0 363 0 106 462 63 212
52 0 0 363 63 106 462 126 212
53 0 0 377 126 0 476 232 63
54 0 0 476 126 0 575 232 63
55 0 0 575 126 0 674 232 63
56 0 0 674 126 0 773 232 63
57 0 0 377 126 63 476 232 126
58 0 0 476 126 63 575 232 126
59 0 0 575 126 63 674 232 126
60 0 0 674 126 63 773 232 126
61 0 0 377 126 126 476 232 189
62 0 0 476 126 126 575 232 189
63 0 0 575 126 126 674 232 189
64 0 0 674 126 126 773 232 189
65 0 0 462 0 0 568 63 99
66 0 0 462 63 0 568 126 99
67 2 1 278 139 212 303 177 237
68 2 1 278 177 212 303 215 237
69 2 1 303 139 212 328 177 237
70 2 1 303 177 212 341 202 237
71 2 1 341 177 212 379 202 237
72 2 1 328 139 212 353 177 237
73 2 1 353 139 212 378 177 237
74 2 1 352 0 212 390 25 237
75 2 1 390 0 212 428 25 237
76 2 1 352 25 212 390 50 237
77 2 1 390 25 212 428 50 237
78 2 1 352 50 212 390 75 237
79 2 1 390 50 212 428 75 237
80 2 1 352 75 212 390 100 237
81 2 1 390 75 212 428 100 237
82 2 1 352 100 212 390 125 237
83 2 1 390 100 212 428 125 237
84 3 1 378 126 189 441 176 227
85 3 1 441 126 189 504 176 227
86 3 1 504 126 189 567 176 227
87 3 1 567 126 189 630 176 227
88 3 1 630 126 189 693 176 227
89 3 1 693 126 189 756 176 227
90 3 1 379 176 189 442 226 227
91 2 1 428 0 212 466 25 237
92 2 1 428 25 212 466 50 237
93 2 1 428 50 212 466 75 237
94 2 1 428 75 212 466 100 237
95 2 1 428 100 212 466 125 237
96 3 1 442 176 189 505 226 227
97 3 1 505 176 189 568 226 227
98 3 1 568 176 189 631 226 227
99 3 1 631 176 189 694 226 227
100 3 1 694 176 189 757 226 227
101 5 1 466 0 99 580 81 165
102 5 1 466 0 165 547 114 231
103 3 1 547 0 165 597 38 228
104 3 1 547 38 165 597 76 228
105 2 1 547 81 99 572 106 137
106 2 1 547 81 137 572 119 162
107 3 1 547 81 162 597 119 225
108 5 1 597 0 0 678 114 66
109 5 1 678 0 0 759 114 66
