Utilizacion 63.873528 VolCajasEmpacado 64.368162 Duracion[s] 60.000000 Iteraciones 4714
0 1 0 0 0 0 106 62 25
1 1 0 0 62 0 106 124 25
2 0 0 0 124 0 70 213 42
3 3 1 0 0 25 106 62 50
4 2 1 0 0 50 72 34 103
5 5 2 0 62 25 114 109 67
6 5 2 0 62 67 114 109 109
7 6 2 0 0 103 84 54 152
8 4 2 0 109 42 34 201 104
9 7 3 0 0 152 120 46 207
10 8 3 0 54 109 63 103 179
11 10 4 0 109 104 34 201 166
12 9 4 0 46 179 72 99 213
13 11 4 0 103 166 48 183 205
14 14 4 34 183 42 88 232 126
15 12 4 34 183 126 123 225 196
16 13 4 70 124 0 190 179 46
17 15 5 48 109 46 154 171 71
18 15 5 48 109 71 154 171 96
19 16 6 48 109 96 128 157 135
20 17 6 48 103 135 132 157 184
21 18 6 114 46 0 203 88 70
22 19 7 48 99 184 140 161 218
23 20 7 72 54 109 138 97 181
24 21 7 120 0 0 240 46 55
25 22 7 123 179 0 207 233 49
26 22 7 123 171 49 207 220 103
27 23 7 123 161 103 172 231 166
28 24 8 72 46 181 144 99 215
29 25 8 120 0 55 240 46 110
30 27 9 120 0 110 234 42 157
31 27 9 120 0 157 234 42 204
32 26 9 144 46 70 250 108 95
33 28 10 144 46 95 250 108 120
34 28 10 144 46 120 250 108 145
35 28 10 144 46 145 250 108 170
36 32 11 144 42 170 258 84 217
37 31 11 144 84 170 224 132 209
38 29 11 123 161 166 189 233 209
39 30 11 207 132 0 296 174 70
40 34 12 189 132 70 261 166 123
41 37 12 189 132 123 273 186 172
42 33 12 189 132 172 295 194 197
43 35 12 207 194 0 299 228 62
44 36 12 240 0 0 354 42 47
45 39 13 207 194 62 279 228 115
46 38 13 258 42 0 328 105 49
47 42 14 189 194 115 269 233 163
48 40 14 189 194 163 261 228 216
49 41 14 250 84 49 342 118 111
50 43 15 240 0 47 312 34 100
51 44 15 250 84 111 370 130 166
52 45 15 258 34 49 328 83 112
53 45 15 258 34 112 328 83 175
54 45 15 295 83 166 358 153 215
55 46 16 258 0 175 324 72 218
56 48 16 299 153 0 383 202 54
57 47 16 299 153 54 348 223 117
58 49 17 269 194 117 341 228 170
59 50 17 295 153 117 387 187 179
60 51 17 354 0 0 468 47 42
61 53 18 328 0 47 377 63 117
62 52 18 328 0 117 417 42 187
63 52 18 417 0 42 506 42 112
64 52 18 417 0 112 506 42 182
65 55 19 370 63 0 490 118 46
66 54 19 370 63 46 436 135 89
67 56 19 370 63 89 419 133 152
68 57 20 295 153 179 375 201 218
69 58 21 370 42 152 404 134 214
70 59 21 383 187 0 503 233 55
71 62 22 375 187 55 467 221 117
72 60 22 375 187 117 441 230 189
73 61 22 387 135 0 467 174 48
74 66 23 387 135 48 479 169 110
75 65 23 387 134 110 453 177 182
76 63 23 417 0 182 523 62 207
77 64 23 436 62 46 520 116 95
78 68 24 419 62 95 482 132 144
79 67 24 419 62 144 499 110 183
80 70 25 375 134 182 447 187 216
81 69 25 404 62 183 510 124 208
82 74 25 453 132 110 502 186 194
83 73 25 467 186 55 533 229 127
84 72 25 441 187 127 555 229 174
85 74 25 502 124 0 586 173 54
86 71 25 502 124 54 582 172 93
87 75 26 447 186 174 561 233 216
88 76 26 502 124 93 574 167 159
89 77 26 523 0 0 569 120 55
90 78 27 523 0 55 570 114 97
91 79 28 523 0 97 565 89 167
92 80 29 510 89 159 573 159 208
93 81 30 523 0 167 557 72 220
