Utilizacion 73.135124 VolCajasEmpacado 74.122363 Duracion[s] 60.005000 Iteraciones 4509
0 5 0 0 0 0 65 58 96
1 5 0 0 0 96 65 58 192
2 0 0 0 58 0 89 175 23
3 0 0 0 58 23 89 175 46
4 0 0 0 58 46 89 175 69
5 4 0 0 175 0 104 233 57
6 3 0 0 175 57 67 231 155
7 1 0 0 0 192 37 58 218
8 2 0 0 58 69 58 144 105
9 6 0 0 58 105 69 129 127
10 6 0 0 58 127 69 129 149
11 6 0 0 58 149 69 129 171
12 12 1 0 58 171 89 175 194
13 12 1 0 58 194 89 175 217
14 7 1 0 175 155 26 233 192
15 9 1 67 175 57 132 233 153
16 11 1 65 0 0 173 54 78
17 11 1 65 0 78 173 54 156
18 10 1 67 175 153 165 231 220
19 11 1 89 0 156 197 78 210
20 8 1 89 78 0 198 154 73
21 8 1 89 78 73 198 154 146
22 19 2 89 78 146 162 127 218
23 13 2 89 127 146 175 163 204
24 20 2 162 78 146 220 104 183
25 15 2 165 163 0 261 221 65
26 17 2 165 163 65 221 230 163
27 16 2 165 163 163 269 221 220
28 18 2 197 0 0 305 78 54
29 14 2 197 0 54 306 76 127
30 18 2 197 0 127 305 78 181
31 15 2 198 104 0 263 162 96
32 15 2 198 104 96 263 162 192
33 21 3 197 0 181 283 58 217
34 25 3 263 78 0 372 154 73
35 24 3 263 78 73 330 134 171
36 22 3 263 78 171 335 151 220
37 24 3 269 154 0 367 221 56
38 23 3 269 154 56 377 232 110
39 30 4 283 0 181 309 58 218
40 28 4 269 151 110 377 229 164
41 27 4 269 151 164 367 218 220
42 32 4 309 0 0 382 72 49
43 27 4 309 0 49 407 67 105
44 27 4 309 0 105 407 67 161
45 26 4 309 0 161 405 65 219
46 26 4 335 67 73 400 125 169
47 29 4 335 65 169 393 151 205
48 31 4 393 125 0 510 214 23
49 31 4 393 125 23 510 214 46
50 33 5 377 151 46 434 209 150
51 36 5 377 151 150 485 229 204
52 35 5 400 67 0 467 123 98
53 35 5 400 67 98 467 123 196
54 40 5 393 65 196 462 136 218
55 34 5 407 0 0 465 65 96
56 33 5 407 0 96 464 58 200
57 33 5 465 0 0 522 58 104
58 33 5 465 0 104 522 58 208
59 38 5 467 58 0 553 116 36
60 37 5 467 58 36 539 107 109
61 39 5 467 58 109 584 147 132
62 40 5 467 58 132 538 127 154
63 41 6 467 58 154 584 147 177
64 42 6 462 123 177 520 149 214
65 43 6 467 58 177 553 116 213
66 46 6 510 149 0 583 225 109
67 45 6 485 149 109 581 214 167
68 44 6 522 0 0 580 57 104
69 47 7 485 149 167 554 220 189
70 47 7 485 149 189 554 220 211
71 49 7 522 0 104 579 58 208
