Utilizacion 85.413561 VolCajasEmpacado 86.962555 Duracion[s] 60.012000 Iteraciones 1249
0 5 0 0 0 0 56 67 98
1 5 0 0 0 98 56 67 196
2 3 0 0 67 0 72 140 49
3 3 0 0 140 0 72 213 49
4 3 0 0 67 49 72 140 98
5 3 0 0 140 49 72 213 98
6 3 0 0 67 98 72 140 147
7 3 0 0 140 98 72 213 147
8 3 0 0 67 147 72 140 196
9 3 0 0 140 147 72 213 196
10 0 0 0 0 196 69 71 218
11 0 0 0 71 196 71 140 218
12 0 0 0 140 196 69 211 218
13 1 0 69 0 0 127 26 37
14 1 0 69 26 0 127 52 37
15 1 0 69 0 37 127 26 74
16 1 0 69 26 37 127 52 74
17 1 0 69 0 74 127 26 111
18 1 0 69 26 74 127 52 111
19 1 0 69 0 111 127 26 148
20 1 0 69 26 111 127 52 148
21 1 0 69 0 148 127 26 185
22 1 0 69 26 148 127 52 185
23 1 0 69 0 185 127 37 211
24 7 0 72 52 0 130 117 96
25 7 0 72 52 96 130 117 192
26 0 0 72 37 192 143 106 214
27 6 0 72 117 0 129 175 104
28 6 0 129 117 0 186 175 104
29 6 0 186 117 0 243 175 104
30 6 0 243 117 0 300 175 104
31 6 0 300 117 0 357 175 104
32 6 0 357 117 0 414 175 104
33 6 0 414 117 0 471 175 104
34 6 0 471 117 0 528 175 104
35 6 0 528 117 0 585 175 104
36 6 0 72 117 104 129 175 208
37 6 0 129 117 104 186 175 208
38 6 0 186 117 104 243 175 208
39 6 0 243 117 104 300 175 208
40 6 0 300 117 104 357 175 208
41 6 0 357 117 104 414 175 208
42 6 0 414 117 104 471 175 208
43 6 0 471 117 104 528 175 208
44 6 0 528 117 104 585 175 208
45 5 0 72 175 0 170 231 67
46 5 0 170 175 0 268 231 67
47 5 0 268 175 0 366 231 67
48 5 0 366 175 0 464 231 67
49 5 0 464 175 0 562 231 67
50 5 0 72 175 67 170 231 134
51 5 0 170 175 67 268 231 134
52 5 0 268 175 67 366 231 134
53 5 0 366 175 67 464 231 134
54 5 0 464 175 67 562 231 134
55 3 0 72 175 134 145 224 206
56 3 0 145 175 134 218 224 206
57 3 0 218 175 134 291 224 206
58 3 0 291 175 134 364 224 206
59 3 0 364 175 134 437 224 206
60 3 0 437 175 134 510 224 206
61 3 0 510 175 134 583 224 206
62 2 0 127 0 0 213 36 58
63 2 0 213 0 0 299 36 58
64 2 0 299 0 0 385 36 58
65 2 0 385 0 0 471 36 58
66 2 0 471 0 0 557 36 58
67 2 0 127 0 58 213 36 116
68 2 0 213 0 58 299 36 116
69 2 0 299 0 58 385 36 116
70 2 0 385 0 58 471 36 116
71 2 0 471 0 58 557 36 116
72 1 0 127 0 116 185 26 153
73 2 0 127 0 153 213 36 211
74 4 0 143 36 0 251 114 54
75 4 0 251 36 0 359 114 54
76 4 0 359 36 0 467 114 54
77 4 0 467 36 0 575 114 54
78 4 0 143 36 54 251 114 108
79 4 0 251 36 54 359 114 108
80 4 0 359 36 54 467 114 108
81 4 0 467 36 54 575 114 108
82 4 0 143 36 108 251 114 162
83 4 0 251 36 108 359 114 162
84 4 0 359 36 108 467 114 162
85 4 0 467 36 108 575 114 162
86 4 0 143 36 162 251 114 216
87 3 0 251 0 162 323 73 211
88 2 0 251 73 162 337 109 220
89 7 0 337 0 162 402 96 220
90 7 0 402 0 162 467 96 220
91 7 0 467 0 162 532 96 220
