Utilizacion 78.309410 VolCajasEmpacado 79.501821 Duracion[s] 60.010000 Iteraciones 4229
0 2 0 0 0 0 55 84 58
1 2 0 0 0 58 55 84 116
2 2 0 0 0 116 55 84 174
3 0 0 0 0 174 41 72 207
4 4 0 0 84 0 79 158 84
5 4 0 0 84 84 79 158 168
6 3 0 0 158 0 109 226 64
7 3 0 0 158 64 109 226 128
8 3 0 0 158 128 109 226 192
9 5 0 55 0 0 151 83 24
10 1 0 55 0 24 109 80 97
11 10 1 0 84 168 72 117 209
12 11 1 0 117 192 83 213 216
13 9 1 55 0 97 128 80 151
14 6 1 55 0 151 139 55 209
15 10 1 79 83 0 151 116 41
16 8 1 83 80 41 156 150 148
17 8 1 83 80 148 190 153 218
18 9 1 109 153 0 182 233 54
19 7 1 109 153 54 193 227 133
20 7 1 109 153 133 193 232 207
21 6 1 151 0 0 209 55 84
22 7 1 139 0 84 218 74 168
23 12 2 139 0 168 206 74 205
24 14 2 190 74 0 264 153 84
25 14 2 190 74 84 264 153 168
26 13 2 193 153 0 300 223 73
27 19 3 190 74 168 231 146 201
28 18 3 193 153 73 247 233 146
29 16 3 193 153 146 277 232 220
30 17 3 218 0 0 302 58 55
31 15 3 264 58 0 360 141 24
32 26 4 218 0 55 302 74 134
33 26 4 218 0 134 302 74 213
34 21 4 231 74 168 264 146 209
35 23 4 264 74 24 318 147 104
36 25 4 264 74 104 332 138 213
37 22 4 277 147 73 314 221 140
38 24 4 277 138 140 332 222 198
39 20 4 332 141 0 428 224 24
40 20 4 332 141 24 428 224 48
41 20 4 332 141 48 428 224 72
42 33 5 302 0 0 357 58 84
43 28 5 302 0 84 381 74 168
44 32 5 302 0 168 369 74 205
45 31 5 360 74 0 440 128 73
46 29 5 332 74 73 439 147 143
47 29 5 332 74 143 439 147 213
48 28 5 332 147 72 411 231 146
49 27 5 332 147 146 428 230 170
50 30 5 381 0 0 490 68 64
51 35 6 332 147 170 404 180 211
52 35 6 332 180 170 404 213 211
53 36 6 381 0 64 461 73 118
54 35 6 381 0 118 414 72 159
55 35 6 381 0 159 414 72 200
56 38 6 414 0 118 498 74 197
57 38 6 428 147 0 507 231 74
58 38 6 507 147 0 586 231 74
59 34 6 428 147 74 524 230 98
60 34 6 428 147 98 524 230 122
61 37 6 428 147 122 535 217 195
62 45 7 404 147 195 500 230 219
63 43 7 440 74 0 520 128 73
64 43 7 440 74 73 520 128 146
65 43 7 440 74 146 520 128 219
66 40 7 498 0 0 577 74 84
67 40 7 498 0 84 577 74 168
68 44 7 498 0 168 572 67 205
69 39 7 520 74 0 584 142 109
70 42 7 520 74 109 575 132 193
