Utilizacion 66.666667 VolCajasEmpacado 100.000000 Duracion[s] 0.163000 Iteraciones 18
0 1 0 0 0 0 1 1 1
1 1 0 0 0 1 1 1 2
2 1 0 0 0 2 1 1 3
3 1 0 0 0 3 1 1 4
4 1 0 0 0 4 1 1 5
5 1 0 0 0 5 1 1 6
6 1 0 0 0 6 1 1 7
7 1 0 0 0 7 1 1 8
8 1 0 0 0 8 1 1 9
9 1 0 0 1 0 1 2 1
10 1 0 1 1 0 2 2 1
11 1 0 2 1 0 3 2 1
12 1 0 0 2 0 1 3 1
13 1 0 1 2 0 2 3 1
14 1 0 2 2 0 3 3 1
15 1 0 0 3 0 1 4 1
16 1 0 1 3 0 2 4 1
17 1 0 2 3 0 3 4 1
18 1 0 0 4 0 1 5 1
19 1 0 1 4 0 2 5 1
20 1 0 2 4 0 3 5 1
21 1 0 0 5 0 1 6 1
22 1 0 1 5 0 2 6 1
23 1 0 2 5 0 3 6 1
24 1 0 0 6 0 1 7 1
25 1 0 1 6 0 2 7 1
26 1 0 2 6 0 3 7 1
27 1 0 0 7 0 1 8 1
28 1 0 1 7 0 2 8 1
29 1 0 2 7 0 3 8 1
30 1 0 0 8 0 1 9 1
31 1 0 1 8 0 2 9 1
32 1 0 2 8 0 3 9 1
33 1 0 0 9 0 1 10 1
34 1 0 1 9 0 2 10 1
35 1 0 2 9 0 3 10 1
36 1 0 0 1 1 1 2 2
37 1 0 1 1 1 2 2 2
38 1 0 2 1 1 3 2 2
39 1 0 0 2 1 1 3 2
40 1 0 1 2 1 2 3 2
41 1 0 2 2 1 3 3 2
42 1 0 0 3 1 1 4 2
43 1 0 1 3 1 2 4 2
44 1 0 2 3 1 3 4 2
45 1 0 0 4 1 1 5 2
46 1 0 1 4 1 2 5 2
47 1 0 2 4 1 3 5 2
48 1 0 0 5 1 1 6 2
49 1 0 1 5 1 2 6 2
50 1 0 2 5 1 3 6 2
51 1 0 0 6 1 1 7 2
52 1 0 1 6 1 2 7 2
53 1 0 2 6 1 3 7 2
