Utilizacion 69.852663 VolCajasEmpacado 100.000000 Duracion[s] 0.497000 Iteraciones 86
0 3 0 0 0 0 49 58 55
1 3 0 0 0 55 49 58 110
2 3 0 0 0 110 49 58 165
3 3 0 0 0 165 49 58 220
4 0 0 0 0 220 18 52 223
5 0 0 0 0 223 18 52 226
6 0 0 0 0 226 18 52 229
7 0 0 0 0 229 18 52 232
8 0 0 0 0 232 18 52 235
9 0 0 0 0 235 18 52 238
10 0 0 0 0 238 18 52 241
11 0 0 0 0 241 18 52 244
12 2 0 18 0 220 38 50 240
13 9 0 0 58 0 197 159 116
14 9 0 197 58 0 394 159 116
15 9 0 0 58 116 197 159 232
16 9 0 197 58 116 394 159 232
17 1 0 0 58 232 20 123 235
18 1 0 0 58 235 20 123 238
19 1 0 0 58 238 20 123 241
20 1 0 0 58 241 20 123 244
21 0 0 0 123 232 52 141 235
22 0 0 0 123 235 52 141 238
23 0 0 0 123 238 52 141 241
24 0 0 0 123 241 52 141 244
25 3 0 0 159 0 55 208 58
26 2 0 0 208 0 50 228 20
27 2 0 0 208 20 50 228 40
28 2 0 0 208 40 50 228 60
29 2 0 0 208 60 50 228 80
30 2 0 0 208 80 50 228 100
31 2 0 0 208 100 50 228 120
32 2 0 0 208 120 50 228 140
33 2 0 0 208 140 50 228 160
34 2 0 0 208 160 50 228 180
35 2 0 0 208 180 50 228 200
36 2 0 0 208 200 50 228 220
37 2 0 0 208 220 50 228 240
38 3 0 0 159 58 55 208 116
39 3 0 0 159 116 55 208 174
40 1 0 20 58 232 40 123 235
41 1 0 20 58 235 40 123 238
42 1 0 20 58 238 40 123 241
43 1 0 20 58 241 40 123 244
44 1 0 40 58 232 60 123 235
45 1 0 40 58 235 60 123 238
46 3 0 0 159 174 55 208 232
47 1 0 40 58 238 60 123 241
48 1 0 40 58 241 60 123 244
49 1 0 0 141 232 20 206 235
50 1 0 0 141 235 20 206 238
51 1 0 0 141 238 20 206 241
52 1 0 0 141 241 20 206 244
53 1 0 20 141 232 40 206 235
54 1 0 20 141 235 40 206 238
55 1 0 20 141 238 40 206 241
56 1 0 20 141 241 40 206 244
57 2 0 49 0 0 69 50 20
58 2 0 49 0 20 69 50 40
59 2 0 49 0 40 69 50 60
60 2 0 49 0 60 69 50 80
61 2 0 49 0 80 69 50 100
62 2 0 49 0 100 69 50 120
63 2 0 49 0 120 69 50 140
64 2 0 49 0 140 69 50 160
65 2 0 49 0 160 69 50 180
66 2 0 49 0 180 69 50 200
67 2 0 49 0 200 69 50 220
68 2 0 49 0 220 69 50 240
69 2 0 50 208 0 100 228 20
70 2 0 50 208 20 100 228 40
71 2 0 50 208 40 100 228 60
72 2 0 50 208 60 100 228 80
73 2 0 50 208 80 100 228 100
74 2 0 50 208 100 100 228 120
75 2 0 50 208 120 100 228 140
76 2 0 50 208 140 100 228 160
77 2 0 50 208 160 100 228 180
78 2 0 50 208 180 100 228 200
79 2 0 50 208 200 100 228 220
80 2 0 50 208 220 100 228 240
81 3 0 55 159 0 113 208 55
82 3 0 55 159 55 113 208 110
83 3 0 55 159 110 113 208 165
84 3 0 55 159 165 113 208 220
85 2 0 55 159 220 105 179 240
86 2 0 55 179 220 105 199 240
87 2 0 69 0 0 89 50 20
88 2 0 69 0 20 89 50 40
89 2 0 69 0 40 89 50 60
90 2 0 69 0 60 89 50 80
91 2 0 69 0 80 89 50 100
92 5 0 113 159 0 199 234 85
93 5 0 199 159 0 285 234 85
94 5 0 113 159 85 199 234 170
95 5 0 199 159 85 285 234 170
96 4 0 113 159 170 190 233 237
97 4 0 190 159 170 267 233 237
98 6 0 285 159 0 364 236 69
99 6 0 285 159 69 364 236 138
100 6 0 285 159 138 364 236 207
101 6 0 364 159 0 443 236 69
102 6 0 443 159 0 522 236 69
103 6 0 522 159 0 601 236 69
104 6 0 601 159 0 680 236 69
105 6 0 680 159 0 759 236 69
106 6 0 759 159 0 838 236 69
107 6 0 838 159 0 917 236 69
108 6 0 917 159 0 996 236 69
109 6 0 996 159 0 1075 236 69
110 6 0 1075 159 0 1154 236 69
111 6 0 1154 159 0 1233 236 69
112 6 0 1233 159 0 1312 236 69
113 6 0 364 159 69 443 236 138
114 6 0 443 159 69 522 236 138
115 6 0 364 159 138 443 236 207
116 6 0 443 159 138 522 236 207
117 7 0 522 159 69 608 234 154
118 7 0 608 159 69 694 234 154
119 7 0 694 159 69 780 234 154
120 7 0 780 159 69 866 234 154
121 7 0 866 159 69 952 234 154
122 7 0 952 159 69 1038 234 154
123 7 0 1038 159 69 1124 234 154
124 7 0 1124 159 69 1210 234 154
125 10 0 394 0 0 562 155 195
126 8 0 562 0 0 654 95 82
127 8 0 562 0 82 654 95 164
128 6 0 562 0 164 641 77 233
129 8 0 654 0 0 746 95 82
130 8 0 654 0 82 746 95 164
131 10 0 746 0 0 914 155 195
132 10 0 914 0 0 1082 155 195
133 8 0 1082 0 0 1177 92 82
134 8 0 1082 0 82 1177 92 164
135 10 0 1177 0 0 1345 155 195
136 11 1 0 208 240 45 223 243
137 11 1 18 0 240 33 45 243
138 11 1 40 141 232 85 156 235
139 11 1 85 141 232 130 156 235
140 11 1 130 141 232 175 156 235
141 11 1 175 141 232 220 156 235
142 11 1 220 141 232 265 156 235
143 11 1 265 141 232 310 156 235
144 11 1 310 141 232 355 156 235
145 11 1 40 141 235 85 156 238
146 11 1 40 141 238 85 156 241
147 11 1 40 141 241 85 156 244
148 12 2 522 159 154 586 227 211
149 12 2 586 159 154 654 223 211
150 12 2 654 159 154 718 227 211
151 12 2 718 159 154 782 227 211
152 12 2 782 159 154 846 227 211
153 12 2 846 159 154 910 227 211
154 12 2 910 159 154 978 223 211
155 12 2 978 159 154 1042 227 211
