Utilizacion 66.666667 VolCajasEmpacado 100.000000 Duracion[s] 0.011000 Iteraciones 5
0 0 0 0 0 0 2 2 4
1 0 0 0 2 0 2 4 4
2 0 0 0 4 0 2 6 4
3 0 0 0 6 0 2 8 4
4 0 0 0 8 0 2 10 4
5 1 0 0 0 4 2 2 7
6 1 0 0 2 4 2 4 7
7 1 0 0 4 4 2 6 7
8 1 0 0 6 4 2 8 7
9 1 0 0 8 4 2 10 7
10 1 0 0 0 7 2 2 10
11 2 0 0 2 7 2 4 9
12 1 0 0 4 7 2 6 10
13 2 0 0 6 7 2 8 9
14 2 0 0 8 7 2 10 9
15 2 0 2 0 0 4 2 2
16 2 0 2 2 0 4 4 2
17 2 0 2 4 0 4 6 2
18 2 0 2 6 0 4 8 2
19 2 0 2 0 2 4 2 4
20 2 0 2 2 2 4 4 4
21 2 0 2 4 2 4 6 4
22 2 0 2 6 2 4 8 4
23 2 0 2 0 4 4 2 6
24 2 0 2 2 4 4 4 6
25 2 0 2 4 4 4 6 6
26 2 0 2 6 4 4 8 6
27 2 0 2 0 6 4 2 8
28 2 0 2 2 6 4 4 8
29 2 0 2 4 6 4 6 8
30 2 0 2 6 6 4 8 8
31 2 0 2 0 8 4 2 10
32 2 0 2 2 8 4 4 10
33 3 0 2 8 0 4 10 6
34 4 1 4 0 0 6 2 4
35 4 1 4 2 0 6 4 4
36 4 1 4 4 0 6 6 4
37 4 1 4 6 0 6 8 4
38 4 1 4 8 0 6 10 4
39 6 1 4 0 4 6 2 6
40 6 1 4 0 6 6 2 8
41 6 1 4 0 8 6 2 10
42 6 1 4 2 4 6 4 6
43 6 1 4 2 6 6 4 8
44 6 1 4 2 8 6 4 10
45 6 1 4 4 4 6 6 6
46 6 1 4 6 4 6 8 6
47 6 1 4 8 4 6 10 6
48 6 1 4 4 6 6 6 8
49 6 1 4 6 6 6 8 8
50 6 1 4 8 6 6 10 8
51 6 1 4 4 8 6 6 10
52 6 1 4 6 8 6 8 10
53 6 1 4 8 8 6 10 10
54 6 1 6 0 0 8 2 2
55 6 1 6 2 0 8 4 2
56 6 1 6 4 0 8 6 2
57 6 1 6 0 2 8 2 4
58 6 1 6 2 2 8 4 4
59 6 1 6 4 2 8 6 4
60 6 1 6 0 4 8 2 6
61 6 1 6 2 4 8 4 6
62 6 1 6 4 4 8 6 6
63 6 1 6 0 6 8 2 8
64 6 1 6 2 6 8 4 8
65 6 1 6 4 6 8 6 8
66 6 1 6 6 0 8 8 2
67 5 1 6 8 0 8 10 3
68 5 1 6 8 3 8 10 6
69 5 1 6 8 6 8 10 9
70 5 1 6 6 2 8 8 5
71 5 1 6 6 5 8 8 8
72 9 2 8 0 0 10 2 2
73 9 2 10 0 0 12 2 2
74 9 2 12 0 0 14 2 2
75 7 2 8 2 0 10 4 4
76 7 2 8 4 0 10 6 4
77 7 2 8 6 0 10 8 4
78 7 2 8 8 0 10 10 4
79 7 2 8 0 2 10 2 6
80 7 2 8 0 6 10 2 10
81 9 2 8 2 4 10 4 6
82 9 2 8 4 4 10 6 6
83 9 2 8 6 4 10 8 6
84 9 2 8 8 4 10 10 6
85 9 2 8 2 6 10 4 8
86 9 2 8 4 6 10 6 8
87 9 2 8 6 6 10 8 8
88 9 2 8 8 6 10 10 8
89 9 2 8 2 8 10 4 10
90 9 2 8 4 8 10 6 10
91 9 2 8 6 8 10 8 10
92 9 2 8 8 8 10 10 10
93 8 2 10 2 0 12 4 3
94 8 2 10 4 0 12 6 3
95 8 2 10 6 0 12 8 3
96 8 2 10 8 0 12 10 3
97 9 2 10 0 2 12 2 4
98 9 2 10 0 4 12 2 6
