Utilizacion 36.383248 VolCajasEmpacado 100.000000 Duracion[s] 0.003000 Iteraciones 1
0 11 0 0 0 0 101 116 197
1 1 0 0 0 197 46 45 238
2 1 0 0 45 197 46 90 238
3 1 0 0 90 197 46 135 238
4 1 0 0 135 197 46 180 238
5 1 0 0 180 197 46 225 238
6 4 0 0 116 0 55 171 49
7 4 0 0 116 49 55 171 98
8 4 0 0 116 98 55 171 147
9 4 0 0 116 147 55 171 196
10 3 0 0 171 0 61 225 60
11 3 0 61 171 0 122 225 60
12 2 0 0 171 60 50 220 104
13 2 0 0 171 104 50 220 148
14 2 0 0 171 148 50 220 192
15 1 0 46 0 197 91 46 238
16 0 0 46 46 197 87 89 233
17 4 0 46 116 196 101 171 245
18 4 0 46 171 196 101 226 245
19 4 0 50 171 60 105 226 109
20 4 0 105 171 60 160 226 109
21 5 0 50 171 109 119 239 170
22 8 0 101 0 0 187 85 75
23 8 0 101 85 0 187 170 75
24 8 0 101 0 170 187 85 245
25 6 0 101 85 170 175 162 237
26 6 0 101 162 170 175 239 237
27 7 0 101 0 75 193 82 170
28 7 0 101 82 75 193 164 170
29 10 0 193 0 0 293 116 129
30 10 0 193 116 0 293 232 129
31 9 0 193 0 129 285 106 230
32 9 0 193 106 129 285 212 230
33 12 0 285 0 129 429 126 242
34 9 0 285 126 129 377 232 230
35 12 0 293 0 0 437 113 126
36 9 0 293 113 0 385 219 101
37 9 0 377 126 101 469 232 202
38 13 0 437 0 0 574 126 161
39 13 0 574 0 0 711 126 161
40 14 1 469 126 0 559 233 116
41 15 1 469 126 116 587 226 224
