15	3
1350	240	245
0	45	1	15	1	3	1	12	100000	0	0	296	1	1
1	52	0	18	0	3	1	27	100000	0	0	449	1	1
2	65	0	20	0	3	1	20	200000	0	0	2000	0	1
3	50	0	20	0	20	1	65	100000	0	0	0	0	3
4	58	0	55	0	49	1	12	1600000	0	0	5621	0	1
5	68	1	64	1	57	1	27	2300000	0	0	0	1	1
6	77	0	67	0	74	1	2	4500000	0	0	5234	1	1
7	77	0	74	0	67	1	2	3200000	0	0	5616	0	1
8	86	0	75	0	85	1	4	5600000	0	0	4341	2	1
9	79	0	77	0	69	1	26	3100000	0	0	1573	0	1
10	86	1	85	1	75	1	8	4000000	0	3794	3349	1	1
11	95	1	92	1	82	1	6	5300000	1421	0	4293	2	1
12	116	1	101	1	197	1	9	34000000	1709	0	2902	0	1
13	118	0	108	0	100	1	15	10400000	0	0	5745	2	1
14	168	1	155	1	195	1	4	33100000	3284	2020	6356	2	1
