167	167
587	233	220
0	73	1	39	1	38	1	1	108186	108186	108186	108186	0
1	54	0	35	1	25	1	1	47250	47250	47250	47250	1
2	94	0	32	1	31	1	1	93248	93248	93248	93248	2
3	102	0	77	1	42	1	1	329868	329868	329868	329868	3
4	72	0	53	1	34	1	1	129744	129744	129744	129744	4
5	50	1	42	1	29	1	1	60900	60900	60900	60900	5
6	61	1	58	1	46	1	1	162748	162748	162748	162748	6
7	98	0	53	1	44	1	1	228536	228536	228536	228536	7
8	57	1	54	1	52	1	1	160056	160056	160056	160056	8
9	105	0	97	0	46	1	1	468510	468510	468510	468510	9
10	57	1	54	1	52	1	1	160056	160056	160056	160056	10
11	42	1	38	1	35	1	1	55860	55860	55860	55860	11
12	57	1	54	1	52	1	1	160056	160056	160056	160056	12
13	50	1	42	1	29	1	1	60900	60900	60900	60900	13
14	93	0	52	1	41	1	1	198276	198276	198276	198276	14
15	103	1	76	1	54	1	1	422712	422712	422712	422712	15
16	98	0	53	1	44	1	1	228536	228536	228536	228536	16
17	57	1	54	1	52	1	1	160056	160056	160056	160056	17
18	94	0	32	1	31	1	1	93248	93248	93248	93248	18
19	102	0	77	1	42	1	1	329868	329868	329868	329868	19
20	102	0	77	1	42	1	1	329868	329868	329868	329868	20
21	89	1	56	1	45	1	1	224280	224280	224280	224280	21
22	80	1	75	1	44	1	1	264000	264000	264000	264000	22
23	80	1	75	1	44	1	1	264000	264000	264000	264000	23
24	77	0	51	1	38	1	1	149226	149226	149226	149226	24
25	73	1	39	1	38	1	1	108186	108186	108186	108186	25
26	73	0	39	1	33	1	1	93951	93951	93951	93951	26
27	73	1	39	1	38	1	1	108186	108186	108186	108186	27
28	103	1	76	1	54	1	1	422712	422712	422712	422712	28
29	54	0	35	1	25	1	1	47250	47250	47250	47250	29
30	105	0	97	0	46	1	1	468510	468510	468510	468510	30
31	105	0	97	0	46	1	1	468510	468510	468510	468510	31
32	62	1	59	1	54	1	1	197532	197532	197532	197532	32
33	89	1	56	1	45	1	1	224280	224280	224280	224280	33
34	93	0	52	1	41	1	1	198276	198276	198276	198276	34
35	57	1	54	1	52	1	1	160056	160056	160056	160056	35
36	53	1	37	1	34	1	1	66674	66674	66674	66674	36
37	53	1	37	1	34	1	1	66674	66674	66674	66674	37
38	105	0	97	0	46	1	1	468510	468510	468510	468510	38
39	57	1	54	1	52	1	1	160056	160056	160056	160056	39
40	103	1	76	1	54	1	1	422712	422712	422712	422712	40
41	53	1	37	1	34	1	1	66674	66674	66674	66674	41
42	50	1	42	1	29	1	1	60900	60900	60900	60900	42
43	61	1	58	1	46	1	1	162748	162748	162748	162748	43
44	89	1	56	1	45	1	1	224280	224280	224280	224280	44
45	93	0	52	1	41	1	1	198276	198276	198276	198276	45
46	105	0	97	0	46	1	1	468510	468510	468510	468510	46
47	73	0	39	1	33	1	1	93951	93951	93951	93951	47
48	72	0	53	1	34	1	1	129744	129744	129744	129744	48
49	94	0	32	1	31	1	1	93248	93248	93248	93248	49
50	102	0	77	1	42	1	1	329868	329868	329868	329868	50
