131	131
587	233	220
0	86	1	64	1	50	1	1	275200	275200	275200	275200	0
1	113	0	78	0	28	1	1	246792	246792	246792	246792	1
2	92	1	62	1	47	1	1	268088	268088	268088	268088	2
3	103	0	99	0	42	1	1	428274	428274	428274	428274	3
4	103	0	99	0	42	1	1	428274	428274	428274	428274	4
5	71	0	53	0	20	1	1	75260	75260	75260	75260	5
6	92	1	62	1	47	1	1	268088	268088	268088	268088	6
7	93	0	62	1	39	1	1	224874	224874	224874	224874	7
8	93	0	62	1	39	1	1	224874	224874	224874	224874	8
9	75	1	71	1	68	1	1	362100	362100	362100	362100	9
10	86	1	64	1	50	1	1	275200	275200	275200	275200	10
11	75	0	69	1	35	1	1	181125	181125	181125	181125	11
12	65	1	51	1	50	1	1	165750	165750	165750	165750	12
13	75	1	71	1	68	1	1	362100	362100	362100	362100	13
14	92	1	62	1	47	1	1	268088	268088	268088	268088	14
15	75	1	71	1	68	1	1	362100	362100	362100	362100	15
16	93	0	62	1	39	1	1	224874	224874	224874	224874	16
17	65	1	51	1	50	1	1	165750	165750	165750	165750	17
18	113	0	78	0	28	1	1	246792	246792	246792	246792	18
19	66	0	55	1	32	1	1	116160	116160	116160	116160	19
20	86	1	64	1	50	1	1	275200	275200	275200	275200	20
21	93	0	62	1	39	1	1	224874	224874	224874	224874	21
22	85	1	59	1	49	1	1	245735	245735	245735	245735	22
23	114	0	85	1	53	1	1	513570	513570	513570	513570	23
24	71	0	35	1	21	1	1	52185	52185	52185	52185	24
25	71	0	35	1	21	1	1	52185	52185	52185	52185	25
26	114	0	85	1	53	1	1	513570	513570	513570	513570	26
27	75	0	69	1	35	1	1	181125	181125	181125	181125	27
28	85	1	59	1	49	1	1	245735	245735	245735	245735	28
29	71	0	53	0	20	1	1	75260	75260	75260	75260	29
30	64	0	33	1	32	1	1	67584	67584	67584	67584	30
31	71	0	53	0	20	1	1	75260	75260	75260	75260	31
32	94	1	70	1	64	1	1	421120	421120	421120	421120	32
33	71	0	35	1	21	1	1	52185	52185	52185	52185	33
34	75	1	71	1	68	1	1	362100	362100	362100	362100	34
35	65	1	51	1	50	1	1	165750	165750	165750	165750	35
36	75	1	71	1	68	1	1	362100	362100	362100	362100	36
37	86	1	64	1	50	1	1	275200	275200	275200	275200	37
38	92	1	62	1	47	1	1	268088	268088	268088	268088	38
39	114	0	85	1	53	1	1	513570	513570	513570	513570	39
40	114	0	85	1	53	1	1	513570	513570	513570	513570	40
41	113	0	78	0	28	1	1	246792	246792	246792	246792	41
42	114	0	85	1	53	1	1	513570	513570	513570	513570	42
43	85	1	59	1	49	1	1	245735	245735	245735	245735	43
44	71	0	53	0	20	1	1	75260	75260	75260	75260	44
45	65	1	51	1	50	1	1	165750	165750	165750	165750	45
46	120	0	35	1	32	1	1	134400	134400	134400	134400	46
47	116	0	56	0	25	1	1	162400	162400	162400	162400	47
48	55	0	35	1	20	1	1	38500	38500	38500	38500	48
49	55	0	35	1	20	1	1	38500	38500	38500	38500	49
50	75	0	69	1	35	1	1	181125	181125	181125	181125	50
51	94	1	70	1	64	1	1	421120	421120	421120	421120	51
52	92	1	62	1	47	1	1	268088	268088	268088	268088	52
53	75	0	69	1	35	1	1	181125	181125	181125	181125	53
54	75	0	69	1	35	1	1	181125	181125	181125	181125	54
55	71	0	53	0	20	1	1	75260	75260	75260	75260	55
56	85	1	59	1	49	1	1	245735	245735	245735	245735	56
57	120	0	35	1	32	1	1	134400	134400	134400	134400	57
58	108	0	62	1	53	1	1	354888	354888	354888	354888	58
59	113	0	78	0	28	1	1	246792	246792	246792	246792	59
60	94	1	70	1	64	1	1	421120	421120	421120	421120	60
61	71	0	35	1	21	1	1	52185	52185	52185	52185	61
62	64	0	33	1	32	1	1	67584	67584	67584	67584	62
63	120	0	35	1	32	1	1	134400	134400	134400	134400	63
64	120	0	35	1	32	1	1	134400	134400	134400	134400	64
65	65	1	51	1	50	1	1	165750	165750	165750	165750	65
66	120	0	35	1	32	1	1	134400	134400	134400	134400	66
67	75	1	71	1	68	1	1	362100	362100	362100	362100	67
68	89	1	72	1	66	1	1	422928	422928	422928	422928	68
69	64	0	33	1	32	1	1	67584	67584	67584	67584	69
70	65	1	51	1	50	1	1	165750	165750	165750	165750	70
71	92	1	62	1	47	1	1	268088	268088	268088	268088	71
72	66	0	55	1	32	1	1	116160	116160	116160	116160	72
73	108	0	62	1	53	1	1	354888	354888	354888	354888	73
74	92	1	62	1	47	1	1	268088	268088	268088	268088	74
75	64	0	33	1	32	1	1	67584	67584	67584	67584	75
76	71	0	53	0	20	1	1	75260	75260	75260	75260	76
77	93	0	62	1	39	1	1	224874	224874	224874	224874	77
78	89	1	72	1	66	1	1	422928	422928	422928	422928	78
79	64	0	33	1	32	1	1	67584	67584	67584	67584	79
80	66	0	55	1	32	1	1	116160	116160	116160	116160	80
81	71	0	53	0	20	1	1	75260	75260	75260	75260	81
82	94	1	70	1	64	1	1	421120	421120	421120	421120	82
83	64	0	33	1	32	1	1	67584	67584	67584	67584	83
84	116	0	56	0	25	1	1	162400	162400	162400	162400	84
85	64	0	33	1	32	1	1	67584	67584	67584	67584	85
86	55	0	35	1	20	1	1	38500	38500	38500	38500	86
87	89	1	72	1	66	1	1	422928	422928	422928	422928	87
88	75	1	71	1	68	1	1	362100	362100	362100	362100	88
89	108	0	62	1	53	1	1	354888	354888	354888	354888	89
90	103	0	99	0	42	1	1	428274	428274	428274	428274	90
91	86	1	64	1	50	1	1	275200	275200	275200	275200	91
92	64	0	33	1	32	1	1	67584	67584	67584	67584	92
93	116	0	56	0	25	1	1	162400	162400	162400	162400	93
94	113	0	78	0	28	1	1	246792	246792	246792	246792	94
95	75	0	69	1	35	1	1	181125	181125	181125	181125	95
96	64	0	33	1	32	1	1	67584	67584	67584	67584	96
97	113	0	78	0	28	1	1	246792	246792	246792	246792	97
98	55	0	35	1	20	1	1	38500	38500	38500	38500	98
99	103	0	99	0	42	1	1	428274	428274	428274	428274	99
100	116	0	56	0	25	1	1	162400	162400	162400	162400	100
101	103	0	99	0	42	1	1	428274	428274	428274	428274	101
102	108	0	62	1	53	1	1	354888	354888	354888	354888	102
103	103	0	99	0	42	1	1	428274	428274	428274	428274	103
104	66	0	55	1	32	1	1	116160	116160	116160	116160	104
105	108	0	62	1	53	1	1	354888	354888	354888	354888	105
106	103	0	99	0	42	1	1	428274	428274	428274	428274	106
107	108	0	62	1	53	1	1	354888	354888	354888	354888	107
108	66	0	55	1	32	1	1	116160	116160	116160	116160	108
109	108	0	62	1	53	1	1	354888	354888	354888	354888	109
110	89	1	72	1	66	1	1	422928	422928	422928	422928	110
111	66	0	55	1	32	1	1	116160	116160	116160	116160	111
112	75	1	71	1	68	1	1	362100	362100	362100	362100	112
113	89	1	72	1	66	1	1	422928	422928	422928	422928	113
114	116	0	56	0	25	1	1	162400	162400	162400	162400	114
115	55	0	35	1	20	1	1	38500	38500	38500	38500	115
116	113	0	78	0	28	1	1	246792	246792	246792	246792	116
117	55	0	35	1	20	1	1	38500	38500	38500	38500	117
118	66	0	55	1	32	1	1	116160	116160	116160	116160	118
119	75	0	69	1	35	1	1	181125	181125	181125	181125	119
120	71	0	35	1	21	1	1	52185	52185	52185	52185	120
121	64	0	33	1	32	1	1	67584	67584	67584	67584	121
122	75	1	71	1	68	1	1	362100	362100	362100	362100	122
123	66	0	55	1	32	1	1	116160	116160	116160	116160	123
124	113	0	78	0	28	1	1	246792	246792	246792	246792	124
125	113	0	78	0	28	1	1	246792	246792	246792	246792	125
126	116	0	56	0	25	1	1	162400	162400	162400	162400	126
127	75	0	69	1	35	1	1	181125	181125	181125	181125	127
128	71	0	35	1	21	1	1	52185	52185	52185	52185	128
129	75	1	71	1	68	1	1	362100	362100	362100	362100	129
130	71	0	35	1	21	1	1	52185	52185	52185	52185	130
