24	3
1350	240	245
0	31	1	31	1	27	1	2	300000	2366	4337	4121	1	1
1	89	1	44	1	15	1	40	100000	0	0	0	2	1
2	70	0	56	0	37	1	2	100000	0	0	421	1	1
3	70	0	56	0	71	1	8	200000	0	0	276	0	1
4	80	0	60	0	18	1	2	200000	0	0	350	2	1
5	80	0	60	0	71	1	2	100000	0	0	63	2	1
6	80	0	60	0	35	1	2	200000	0	0	175	0	1
7	82	0	60	0	83	1	2	700000	0	0	854	0	1
8	80	1	60	1	37	1	6	100000	180	135	292	1	1
9	112	0	70	0	71	1	8	200000	0	0	206	1	1
10	112	1	70	1	37	1	8	200000	0	0	0	2	1
11	120	0	80	0	98	1	1	300000	0	0	481	0	1
12	120	0	80	0	66	1	4	800000	0	0	844	2	2
13	120	0	80	0	71	1	10	100000	0	0	159	2	1
14	95	0	81	0	78	1	3	1200000	0	0	942	0	1
15	123	0	82	0	118	1	4	700000	0	0	347	1	1
16	114	1	110	1	106	1	5	1700000	307	0	571	2	1
17	114	0	110	0	195	1	2	1100000	0	0	648	1	2
18	114	0	110	0	58	1	2	1100000	0	0	0	2	1
19	140	0	112	0	37	1	4	500000	0	0	319	0	1
20	182	0	116	0	167	1	2	10300000	0	0	2939	2	3
21	137	0	126	0	66	1	1	500000	0	0	92	0	3
22	154	0	142	0	129	1	1	3700000	0	0	677	0	1
23	220	0	190	0	25	1	2	1900000	0	0	548	2	1
