80
587	233	220
0	95	0	92	0	46	1	1	40204000	42	18468	6335	0
1	65	1	60	1	40	1	2	15600000	26501	19170	15725	0
2	103	1	62	1	59	1	1	37677400	11479	29359	26962	0
3	71	1	65	1	52	1	2	23998000	24465	5706	28146	0
4	119	0	87	0	28	1	1	28988400	23282	16828	9962	0
5	109	1	92	1	78	1	2	78218400	492	2996	11943	0
6	58	1	54	1	35	1	1	10962000	4828	5437	32392	0
7	98	1	73	1	64	1	1	45785600	14605	3903	154	0
8	44	1	44	1	40	1	2	7744000	293	12383	17422	0
9	70	0	69	1	35	1	1	16905000	18717	19719	19896	0
10	119	0	61	1	58	1	2	42102200	5448	21727	14771	0
11	89	1	55	1	45	1	2	22027500	11539	1870	19913	0
12	75	1	68	1	58	1	2	29580000	25668	26300	17036	0
13	43	1	37	1	30	1	1	4773000	9895	28704	23812	0
14	95	0	77	1	41	1	3	29991500	31323	30334	17674	0
15	65	1	63	1	63	1	1	25798500	4665	15142	7711	0
16	107	1	70	1	62	1	2	46438000	28254	6869	25548	0
17	109	0	69	0	21	1	1	15794100	27644	32662	32758	0
18	54	0	34	1	21	1	2	3855600	20038	12860	8724	0
19	118	0	45	1	32	1	2	16992000	9742	27530	779	0
20	75	0	50	1	32	1	2	12000000	12317	3036	22191	0
21	58	0	46	1	27	1	2	7203600	1842	289	30107	0
22	90	0	55	1	37	1	1	18315000	9041	8943	19265	0
23	80	1	78	1	62	1	1	38688000	22649	27447	23806	0
24	88	0	43	1	42	1	1	15892800	15891	6730	24371	0
25	78	1	67	1	48	1	1	25084800	15351	15007	31102	0
26	89	1	81	1	48	1	4	34603200	24394	3549	19630	0
27	79	1	69	1	51	1	2	27800100	12624	24085	19955	0
28	79	1	75	1	50	1	1	29625000	18757	11841	4967	0
29	109	1	86	1	55	1	1	51557000	7377	13932	26309	0
30	72	1	44	1	42	1	2	13305600	16945	32440	24627	0
31	81	1	55	1	53	1	1	23611500	11324	5538	21539	0
32	76	0	54	1	29	1	1	11901600	16119	2083	22930	0
33	85	0	44	1	24	1	3	8976000	16542	4834	31116	0
34	62	0	47	1	29	1	3	8450600	4640	29659	22705	0
35	99	1	77	1	56	1	1	42688800	9931	13977	2307	0
36	95	1	73	1	49	1	2	33981500	31674	22387	5022	0
37	94	1	83	1	65	1	1	50713000	28746	26925	19073	0
38	81	0	62	0	30	1	3	15066000	6271	5830	26778	0
39	85	1	58	1	48	1	2	23664000	15573	5098	16513	0
40	43	1	37	1	31	1	1	4932100	23987	13291	9162	0
41	55	1	54	1	43	1	1	12771000	18637	22356	24768	0
42	62	1	53	1	43	1	1	14129800	23656	15575	4032	0
43	78	1	78	1	64	1	1	38937600	12053	27350	1151	0
44	82	0	82	0	20	1	2	13448000	16942	21725	13966	0
45	106	1	78	1	73	1	1	60356400	3431	31108	30192	0
46	57	0	31	1	27	1	1	4770900	18008	11338	15458	0
47	85	0	35	1	32	1	1	9520000	12288	27754	10384	0
48	84	1	73	1	57	1	3	34952400	14946	8910	32210	0
49	100	0	73	0	34	1	1	24820000	9759	24222	18589	0
50	68	1	57	1	52	1	1	20155200	6422	24947	27506	0
51	82	0	80	0	30	1	1	19680000	13031	16414	29169	0
52	37	1	37	1	34	1	4	4654600	901	32592	18763	0
53	56	1	46	1	31	1	1	7985600	1655	17411	6360	0
54	38	1	37	1	27	1	1	3796200	27625	20538	21549	0
55	96	0	70	1	41	1	2	27552000	6483	27596	4041	0
56	72	1	64	1	59	1	1	27187200	3603	24351	10292	0
57	91	1	69	1	55	1	2	34534500	30836	9375	11021	0
58	120	0	63	1	51	1	1	38556000	4597	24022	27349	0
59	74	0	57	1	36	1	2	15184800	23200	19669	24485	0
60	70	1	68	1	64	1	1	30464000	8282	4735	54	0
61	73	0	51	1	27	1	1	10052100	2000	26418	27939	0
62	105	0	90	1	46	1	2	43470000	6901	3789	18128	0
63	91	0	41	1	24	1	1	8954400	468	3728	14893	0
64	94	1	69	1	67	1	1	43456200	24649	22484	17808	0
65	97	0	50	1	41	1	1	19885000	2422	14310	6618	0
66	85	0	43	1	42	1	1	15351000	22814	9515	14310	0
67	109	0	80	1	46	1	1	40112000	7617	18936	17452	0
68	78	0	63	1	38	1	1	18673200	20601	5250	16520	0
69	89	0	71	1	36	1	2	22748400	31557	22799	30303	0
70	64	1	62	1	62	1	2	24601600	6225	11009	5845	0
71	93	0	44	1	28	1	1	11457600	32610	14990	32703	0
72	100	1	70	1	52	1	2	36400000	3196	20486	3094	0
73	61	1	55	1	41	1	1	13755500	14344	30524	1587	0
74	66	0	39	1	32	1	2	8236800	29315	9504	7449	0
75	120	1	72	1	66	1	1	57024000	25201	13458	6619	0
76	91	1	65	1	62	1	1	36673000	20581	19797	14799	0
77	93	0	79	0	30	1	2	22041000	15282	19590	20799	0
78	71	1	59	1	53	1	2	22201700	28010	27158	20473	0
79	93	1	66	1	51	1	2	31303800	23623	18539	12293	0
